dorsal_partial_brain
20
36
44
84
20
96
16
4
24
8
44
40
96
0
36
16
28
112
92
96
0
96
20
0
20
44
88
20
20
44
24
116
44
44
44
88
44
44
20
20
20
20
44
44
12
92
0
96
20
4
4
4
44
4
92
16
88
48
84
20
112
44
44
44
28
28
88
20
44
44
16
44
40
20
36
24
48
28
44
80
88
44
24
20
48
24
4
44
92
104
96
40
48
0
112
20
4
92
4
24
16
44
44
116
0
16
28
20
4
48
44
20
88
96
36
44
44
44
0
88
92
28
44
4
92
20
88
88
0
20
48
96
44
84
20
44
24
16
44
24
44
44
36
48
24
20
20
16
36
88
28
100
48
100
40
28
44
0
44
20
96
28
92
44
92
4
4
44
28
16
48
0
0
44
20
16
44
40
116
100
16
20
48
28
20
88
16
96
16
0
20
28
48
20
0
28
20
48
96
20
28
44
16
44
44
20
92
0
44
24
44
44
4
116
0
112
20
36
28
0
28
92
44
112
88
28
44
48
40
48
48
28
92
16
16
20
16
48
28
20
92
16
48
88
116
0
0
20
44
40
36
20
28
116
32
0
44
20
16
44
92
4
88
92
84
16
20
36
44
44
92
44
20
16
16
44
24
92
20
92
88
80
0
96
20
16
16
88
88
36
16
0
92
4
88
4
100
112
44
44
44
44
24
0
16
28
88
4
20
44
0
44
28
28
20
44
84
84
28
96
92
0
16
44
0
20
20
28
28
44
36
16
0
48
88
20
128
28
44
28
28
24
4
44
96
48
112
28
32
24
116
88
24
24
28
116
24
20
96
16
44
28
48
4
112
40
84
92
40
96
96
92
92
24
0
44
40
16
20
44
92
4
48
44
88
40
0
20
40
84
44
20
88
44
36
48
88
112
44
28
20
88
20
20
4
44
88
96
88
112
96
116
0
96
28
40
20
28
44
36
28
28
0
88
44
16
88
92
24
20
92
88
0
44
0
24
0
28
116
88
28
16
4
0
44
28
16
28
88
40
84
44
44
28
16
44
112
0
20
40
44
92
20
96
0
96
28
112
28
20
84
88
16
16
48
44
16
92
84
132
20
40
112
88
0
92
48
28
48
44
16
28
28
44
0
152
20
88
12
96
4
96
84
48
92
20
92
28
24
96
4
44
16
44
100
36
40
24
20
20
92
92
48
28
36
44
28
44
44
44
24
96
48
116
44
44
28
96
48
116
0
84
44
0
96
44
48
20
28
44
0
96
92
96
44
44
28
20
16
4
44
24
92
20
0
28
28
28
92
16
4
48
44
72
28
40
20
0
20
0
20
28
96
20
44
36
44
0
20
32
0
44
44
16
28
24
16
4
44
24
4
144
88
116
44
20
96
48
48
44
92
16
104
20
0
20
20
28
44
44
24
92
20
84
0
92
16
44
4
84
4
28
44
44
20
44
12
40
96
20
16
44
96
88
20
96
20
44
28
48
20
116
44
20
44
176
28
20
88
136
100
20
116
16
92
96
4
40
44
44
40
16
44
20
20
16
36
44
112
36
88
20
40
92
36
92
152
16
132
88
4
28
44
20
20
32
28
36
20
44
40
100
84
44
88
16
92
44
28
44
116
96
92
44
48
116
120
48
44
28
20
20
16
44
84
36
92
4
88
116
28
28
44
36
36
44
28
20
20
4
16
44
44
92
16
88
16
44
28
88
28
44
48
92
88
96
32
40
16
20
20
44
120
116
96
36
28
84
88
88
4
44
20
92
96
44
92
44
20
96
96
20
28
16
92
20
88
44
20
32
20
80
44
80
44
4
40
88
16
20
20
28
92
16
44
28
16
0
20
28
96
20
20
44
44
112
36
44
0
44
88
48
88
28
16
44
16
0
20
20
84
20
96
84
0
12
92
24
28
88
20
4
44
48
328
88
88
28
108
0
44
92
28
48
116
88
16
92
44
24
48
92
28
88
36
20
44
92
88
48
0
96
44
40
88
28
20
28
28
116
0
36
92
20
28
20
20
20
48
40
48
44
48
96
16
4
132
84
44
0
20
24
24
44
44
92
44
92
44
96
96
88
44
24
16
96
88
20
4
88
20
20
44
96
44
20
116
24
44
0
96
44
44
16
92
44
44
20
28
88
20
116
332
4
36
44
24
20
44
0
36
88
92
20
0
28
28
20
16
20
84
112
20
24
20
28
0
44
92
40
108
40
88
92
96
112
4
0
20
40
28
16
16
16
40
16
84
0
16
0
92
16
88
96
16
92
52
104
88
44
44
16
96
40
44
4
44
116
124
40
20
44
44
100
20
40
112
20
96
20
120
44
92
20
28
0
28
116
20
40
48
28
48
92
24
48
44
48
88
4
88
4
92
112
4
96
0
44
44
44
28
124
20
4
20
92
28
84
88
4
20
40
44
44
104
92
112
28
28
44
44
44
112
44
36
4
48
28
16
20
44
116
44
96
20
24
88
96
44
28
48
32
20
16
44
32
4
4
320
0
20
92
92
0
20
20
92
92
20
88
96
44
44
44
92
44
24
28
40
4
24
44
92
84
0
48
116
28
16
4
44
0
88
16
96
16
44
44
88
96
112
44
44
328
92
20
0
4
92
24
28
96
44
88
44
4
16
4
20
44
40
16
16
44
92
44
44
116
28
0
4
4
28
124
4
88
44
44
24
84
44
112
44
0
44
44
92
28
124
0
112
20
28
44
4
24
104
12
28
92
40
16
36
20
16
120
88
44
20
44
44
44
44
44
40
44
16
20
20
116
28
16
16
20
124
20
28
0
4
28
40
44
40
20
28
20
0
28
88
28
16
88
48
88
44
84
36
44
116
48
40
28
24
44
112
88
44
88
132
20
44
84
44
20
20
44
88
116
20
4
44
40
48
20
48
48
16
96
28
20
92
44
44
44
44
24
104
0
0
84
96
92
16
48
112
20
40
28
24
16
28
44
44
112
36
0
84
44
96
44
44
48
44
0
88
20
36
48
84
16
4
0
0
88
84
0
0
28
116
20
40
100
4
44
156
44
16
28
64
84
44
20
32
44
16
0
88
84
44
20
20
48
40
0
36
88
92
116
0
16
28
44
16
92
92
20
0
36
48
48
92
92
44
92
40
28
20
16
16
44
44
88
20
44
116
96
16
44
44
20
28
84
20
104
104
116
44
20
112
92
28
44
36
44
96
84
44
44
92
0
16
92
116
44
44
48
0
0
44
88
116
44
92
8
44
44
88
48
24
92
92
16
0
36
44
20
20
24
120
44
104
16
116
4
44
88
44
40
28
4
44
92
20
48
84
20
88
28
48
20
0
24
84
44
48
88
88
44
20
0
20
96
68
44
40
16
40
44
44
28
4
44
20
44
44
44
16
96
76
44
40
44
44
96
44
24
116
88
48
20
44
44
20
44
92
48
0
120
92
84
24
44
112
44
20
88
40
120
0
120
36
28
20
88
44
44
88
96
88
116
44
0
112
4
16
48
40
44
44
20
36
20
96
24
44
96
136
100
36
48
36
28
0
20
44
88
24
32
92
92
92
116
20
44
28
44
20
44
28
48
4
16
116
28
40
108
44
44
40
40
112
44
96
20
16
20
96
0
16
28
44
20
60
44
20
116
80
20
44
4
16
36
0
92
28
44
96
92
92
44
16
28
24
44
16
20
44
28
44
16
120
24
24
44
40
36
44
96
20
28
20
28
4
44
36
96
40
40
20
44
20
16
28
156
96
92
20
44
92
4
44
44
88
20
40
20
16
16
116
88
0
0
44
20
4
100
44
44
0
28
16
88
92
36
88
20
20
44
88
28
88
44
44
0
88
88
116
20
0
0
40
0
44
44
116
116
92
4
20
92
20
28
328
44
20
116
28
168
92
92
44
48
20
40
4
88
16
92
0
0
44
96
20
28
88
40
20
44
44
120
28
44
44
4
48
44
20
24
20
40
116
36
92
24
44
48
112
96
44
16
40
92
16
16
44
20
44
44
44
92
40
44
16
116
88
20
44
16
28
88
28
28
20
120
112
116
116
4
20
20
44
92
48
116
344
44
96
20
44
28
92
48
20
20
84
44
20
48
24
16
44
16
44
44
20
20
124
28
20
44
88
96
92
44
40
44
88
40
28
0
44
28
28
20
48
40
116
20
40
28
4
92
20
40
88
0
92
28
20
100
84
0
88
16
24
92
16
4
20
24
16
24
144
0
116
20
4
28
44
84
0
28
88
40
44
44
32
92
0
16
44
40
92
20
48
40
48
96
28
44
44
20
16
92
40
88
96
20
4
116
16
16
20
44
20
116
16
44
24
28
44
20
112
20
44
20
44
20
28
4
44
28
96
40
20
84
24
28
96
48
44
16
116
44
44
16
20
44
84
0
20
96
36
24
88
20
20
4
28
0
12
16
92
28
24
48
44
4
28
0
16
48
20
44
92
100
20
88
32
28
28
44
16
92
112
92
16
96
16
44
44
92
92
44
40
0
44
16
20
96
276
4
44
92
88
20
44
20
0
20
16
24
84
44
44
156
20
24
92
92
36
28
92
20
44
88
28
44
40
116
80
20
44
12
40
88
16
40
44
44
20
48
96
92
44
36
44
28
96
48
44
0
24
16
16
44
128
0
16
16
88
36
28
112
44
92
44
96
0
96
92
44
44
92
96
0
36
96
172
44
20
28
28
92
0
48
28
20
36
44
44
16
36
16
48
116
0
28
28
44
16
44
44
32
24
44
96
16
44
44
96
88
36
44
120
40
44
44
44
0
40
44
16
20
44
80
40
16
88
116
140
20
28
0
44
48
28
44
88
12
16
88
44
48
0
16
44
28
96
0
120
44
96
96
40
0
84
92
84
92
44
92
0
28
4
20
96
112
48
20
88
0
16
20
44
40
44
20
20
44
100
20
88
44
44
36
96
28
24
92
16
20
44
28
0
16
40
16
96
44
44
28
132
92
4
16
44
28
48
0
40
44
48
20
0
28
36
44
116
28
116
16
44
96
20
44
28
40
24
116
44
44
36
20
20
28
88
16
44
96
44
92
28
4
44
36
28
16
20
44
4
20
92
96
120
48
20
20
16
100
20
92
24
48
100
24
96
92
28
152
28
20
16
16
16
44
0
44
44
84
16
88
44
96
4
20
40
96
116
92
92
44
96
44
24
20
44
96
48
40
24
44
44
88
44
48
28
44
92
44
100
44
116
96
44
0
116
0
0
0
0
16
20
48
88
88
20
28
24
20
0
40
16
92
44
20
20
4
0
20
44
116
88
48
44
44
88
4
48
20
28
152
92
44
24
12
88
28
44
20
92
44
16
44
88
20
116
24
20
88
68
16
36
44
80
4
40
28
16
20
44
92
120
92
48
0
44
0
88
20
28
92
20
44
4
88
48
0
20
44
24
20
20
48
44
24
88
48
88
48
92
4
20
48
20
48
84
44
36
44
84
12
44
120
20
0
84
44
20
48
20
44
28
20
32
96
20
0
24
20
92
48
20
20
44
20
44
44
88
16
20
92
20
28
24
20
28
104
156
100
88
20
20
16
44
40
44
44
20
4
88
48
28
0
20
0
0
92
44
96
20
44
24
96
44
92
40
92
28
0
92
8
88
92
0
44
40
96
100
28
16
92
20
4
44
48
4
36
24
28
40
44
88
20
136
0
16
44
20
12
136
40
92
44
92
84
96
112
44
104
20
28
20
28
92
92
92
44
92
4
92
48
64
40
44
28
44
20
28
4
44
20
36
88
20
44
20
16
28
20
20
40
28
88
92
92
96
28
28
24
20
112
44
144
44
112
96
44
16
116
20
24
44
28
92
20
16
40
24
28
0
40
92
16
16
92
20
0
20
36
88
36
84
112
20
24
16
44
96
44
92
16
12
4
20
20
4
108
28
148
0
36
92
24
96
44
44
92
28
48
0
96
20
96
44
40
92
44
44
24
20
96
28
84
28
44
40
16
16
112
88
92
84
12
28
92
92
88
44
24
0
28
0
28
20
44
20
116
28
88
0
44
24
88
24
16
92
4
48
92
96
44
44
20
0
44
88
4
16
28
92
0
0
24
0
44
16
20
44
44
44
44
16
24
44
48
92
112
20
20
84
0
96
0
28
24
88
96
28
48
0
96
20
32
112
40
24
44
0
148
92
36
88
88
28
44
44
40
44
36
24
28
0
28
44
48
20
88
120
40
28
20
116
96
20
28
40
96
20
44
28
44
44
20
16
20
16
0
28
96
48
92
48
96
112
0
16
0
20
88
16
24
44
0
20
20
116
44
44
20
44
92
44
0
36
44
96
88
16
100
84
8
88
0
88
20
84
20
20
16
156
20
88
88
44
28
92
92
116
48
28
112
28
44
16
44
28
4
44
44
40
20
0
0
44
28
44
0
20
88
44
20
24
28
44
20
88
16
20
48
88
40
28
48
44
120
4
28
24
84
24
88
0
20
28
0
92
88
88
84
44
44
96
36
24
28
44
44
44
0
24
44
20
40
96
16
44
16
28
96
4
92
112
328
20
44
92
40
28
0
20
16
44
48
96
16
48
20
0
44
44
24
20
20
20
16
92
48
0
16
156
16
36
124
16
44
16
44
44
28
28
36
20
48
44
44
16
92
16
28
48
28
16
20
92
0
0
28
96
0
44
28
44
20
40
48
40
84
92
20
48
40
44
112
44
44
88
20
20
24
48
84
44
40
44
20
44
28
24
20
4
20
28
28
44
36
44
44
92
4
44
20
4
0
20
84
44
92
104
120
40
4
92
44
96
20
24
44
44
28
28
4
4
28
88
116
0
24
28
24
24
112
92
0
20
88
88
108
16
16
0
84
0
116
16
44
0
48
28
88
20
44
48
28
20
92
44
28
88
24
48
20
28
20
0
92
88
44
44
24
28
4
16
20
20
88
0
0
20
36
36
44
20
120
16
28
24
84
92
92
44
4
96
20
20
136
16
36
92
28
44
92
88
0
16
44
36
152
92
44
48
152
20
88
20
20
44
28
116
88
28
20
44
16
176
16
44
36
16
44
16
16
48
24
88
48
24
100
0
0
20
92
0
48
44
44
24
44
16
28
44
20
84
16
96
92
48
48
40
76
20
88
20
20
0
44
0
28
88
16
16
344
88
0
48
112
28
36
96
16
40
84
28
20
92
28
20
44
0
44
0
84
44
24
24
20
48
88
0
20
84
20
88
44
88
28
0
24
48
20
28
16
92
20
12
16
40
92
44
88
28
16
4
28
16
20
88
16
48
28
16
48
84
44
20
20
92
44
28
28
44
40
88
84
96
88
48
24
92
116
0
20
20
44
20
44
44
4
0
16
44
44
88
20
44
28
0
44
96
44
4
0
44
40
28
16
44
16
24
88
92
88
40
24
84
28
88
28
20
16
44
4
20
48
48
4
48
112
116
44
96
24
84
48
24
28
0
104
44
44
48
20
84
20
20
116
48
4
44
0
16
48
0
16
20
116
44
88
0
20
28
20
0
20
176
16
44
48
44
20
48
4
92
48
20
32
16
20
0
12
0
44
48
48
16
0
20
20
20
44
48
96
24
44
48
84
20
84
24
88
44
20
0
92
36
20
28
92
108
44
28
28
84
44
20
0
40
28
44
92
48
48
92
148
40
0
44
48
20
92
28
116
44
20
36
20
96
16
24
28
44
16
0
24
128
44
44
88
112
28
24
32
32
24
20
44
0
20
84
16
96
44
88
16
28
0
116
44
28
96
84
28
48
28
24
20
92
28
96
20
20
92
44
28
4
44
36
116
28
44
4
48
0
48
20
40
28
44
20
96
44
16
20
48
28
24
16
96
20
116
28
96
20
0
28
116
92
48
20
120
28
48
88
44
48
44
20
16
20
40
24
16
36
44
92
92
28
16
96
40
96
88
20
28
120
0
20
20
92
40
4
24
92
88
88
20
136
132
28
44
20
20
20
88
48
20
20
16
116
44
0
48
48
100
152
88
88
32
92
44
44
92
44
20
16
20
16
20
20
0
152
80
16
40
40
20
12
48
24
36
96
16
28
4
20
96
20
28
20
16
24
4
20
28
92
92
88
48
48
20
48
44
16
24
24
92
32
0
88
20
44
28
20
16
44
92
4
28
20
20
16
44
28
88
48
20
96
24
0
28
44
16
44
328
16
40
116
92
24
44
0
16
92
4
128
4
44
0
0
48
36
88
36
44
152
0
100
152
28
156
100
44
28
92
28
96
92
20
16
116
24
40
8
44
16
20
20
20
88
28
44
176
44
48
92
20
92
44
16
0
16
20
96
4
20
0
36
20
16
0
44
88
84
44
0
40
16
4
96
40
48
140
44
88
48
48
88
0
40
44
88
44
28
28
96
44
28
44
44
44
44
116
48
28
92
152
28
112
88
88
96
92
44
48
24
16
40
92
40
20
28
88
152
28
20
44
16
48
96
176
92
0
16
116
24
44
20
100
44
44
96
96
28
4
116
0
4
16
4
28
44
84
88
20
20
28
20
20
88
24
20
28
112
0
20
88
40
4
20
44
44
40
16
44
4
84
112
48
28
92
44
48
16
96
92
88
40
20
28
84
44
44
28
44
92
88
20
20
20
16
40
92
44
44
20
92
20
44
44
44
36
40
28
44
112
48
112
36
44
48
92
0
88
48
20
44
20
24
16
116
0
28
4
20
48
344
20
0
24
40
48
92
48
116
88
8
28
20
16
44
16
44
36
16
44
16
16
92
156
44
24
96
96
44
24
28
36
20
44
28
44
24
0
20
16
4
0
80
16
40
0
100
20
92
92
92
44
44
84
112
44
28
16
84
16
4
88
20
48
96
88
44
88
28
100
20
112
48
32
44
20
20
88
84
92
28
16
24
36
20
36
100
28
44
0
48
44
88
28
104
40
28
20
44
20
36
84
44
44
84
40
96
20
20
36
96
0
28
20
0
44
40
24
88
16
20
96
16
80
0
44
88
28
112
4
0
44
16
48
44
88
96
92
44
0
40
48
16
116
152
44
92
20
28
116
44
16
36
44
92
88
44
20
20
24
40
88
44
84
0
28
0
24
16
40
16
28
104
0
40
16
20
40
92
0
44
120
20
4
28
44
20
92
96
112
44
100
4
16
92
0
84
28
40
28
28
20
96
0
20
20
88
16
28
44
44
92
116
44
20
96
120
44
84
20
0
28
88
36
0
48
44
20
28
40
44
92
96
20
112
88
20
48
0
44
328
4
48
88
44
0
20
40
112
44
28
44
20
20
96
92
44
0
48
96
0
16
92
128
44
40
28
4
44
44
4
44
24
44
44
16
16
92
96
96
28
28
96
44
44
32
92
48
116
88
0
92
8
4
0
44
92
28
20
20
96
16
44
96
24
20
0
40
88
28
20
96
4
120
20
116
92
40
16
16
28
20
20
92
20
16
96
20
20
0
116
20
88
44
84
84
24
92
44
36
44
0
344
20
116
16
92
20
44
88
88
24
36
28
44
0
44
28
44
24
96
88
92
88
4
16
44
44
16
92
24
0
92
44
0
28
0
0
28
24
0
40
40
44
124
44
96
92
4
44
20
44
16
116
24
32
20
0
48
4
16
28
20
96
44
0
0
44
20
44
0
16
92
20
28
88
44
16
20
28
44
44
88
16
44
20
44
16
20
92
16
24
88
44
40
92
20
44
44
4
44
44
116
44
28
88
20
0
44
44
20
24
44
92
92
28
44
16
124
48
20
0
44
28
92
20
44
20
44
16
0
44
92
16
124
4
0
0
68
92
36
0
40
116
44
88
48
44
96
128
152
24
28
88
20
44
96
4
92
96
28
128
0
84
44
0
20
20
40
48
4
24
36
16
44
44
44
20
0
40
88
48
20
88
20
24
0
88
116
44
20
28
60
16
28
44
88
32
16
44
24
36
96
44
20
44
44
88
96
88
44
44
12
44
44
80
20
44
28
116
84
20
88
112
40
20
0
44
40
16
36
128
24
108
44
16
28
40
12
84
96
44
0
20
20
152
8
44
44
48
96
88
16
0
96
28
96
4
92
152
4
88
44
40
88
92
44
20
84
116
0
116
32
20
28
24
44
0
20
40
16
48
112
48
28
116
44
44
44
48
4
28
96
88
40
20
152
44
112
44
48
20
28
20
44
16
116
20
48
44
16
16
0
0
96
96
84
48
120
92
96
84
48
4
152
20
20
20
112
20
20
32
40
20
44
16
96
20
44
36
20
28
20
0
48
44
44
36
48
44
40
96
16
20
0
4
64
28
36
24
20
16
48
108
44
20
44
96
20
44
44
20
0
96
16
84
44
44
92
96
4
0
44
16
4
88
92
96
36
40
28
96
24
0
112
0
28
28
0
20
100
88
28
0
48
28
16
44
0
20
44
28
16
20
40
20
84
12
0
44
20
44
112
16
0
28
20
28
28
24
88
116
40
16
44
28
44
96
28
44
0
20
96
96
28
24
16
40
120
28
16
36
44
16
44
44
88
88
20
44
20
0
44
100
20
92
44
20
96
48
48
20
80
44
0
28
48
16
116
4
4
28
88
20
28
20
44
88
28
28
16
0
4
88
24
16
20
28
0
4
20
28
32
20
16
20
20
28
88
44
96
0
44
156
20
84
44
0
112
36
84
112
20
120
44
72
44
92
20
20
16
96
40
20
20
20
36
120
28
44
4
12
16
48
48
44
24
8
112
104
4
36
112
20
44
20
20
36
92
96
44
40
36
16
92
48
16
80
36
44
92
44
44
44
44
84
44
20
44
96
96
20
44
0
44
96
44
24
28
44
44
44
48
28
44
44
44
0
20
24
0
44
16
0
88
44
28
44
44
88
88
20
44
20
16
36
20
24
20
44
20
84
44
88
0
28
24
36
88
20
44
44
16
92
16
44
124
4
0
40
84
24
20
48
0
96
20
0
20
92
128
44
44
28
20
116
88
0
44
88
0
48
0
0
44
48
20
16
0
84
24
20
44
44
48
20
28
44
92
88
4
88
20
44
44
16
96
20
44
16
44
44
0
84
16
48
92
20
28
44
4
48
36
44
88
80
88
20
24
48
0
16
88
88
0
44
20
92
44
20
20
40
108
40
4
88
28
128
24
4
92
4
20
92
4
16
0
16
88
44
40
20
20
92
36
96
80
28
16
44
0
20
24
88
16
40
20
84
16
0
44
96
92
44
0
96
16
0
28
40
48
92
96
20
0
48
28
44
20
20
16
16
24
28
44
20
0
4
128
4
112
20
112
96
16
156
4
92
92
4
4
20
88
12
16
20
44
96
116
92
48
36
128
44
0
16
28
20
28
44
96
44
88
20
84
4
20
16
44
44
44
28
0
28
44
40
40
20
96
96
44
92
0
4
48
28
44
16
20
16
0
124
44
20
44
92
88
112
92
