ventral_frontal
8
16
116
84
112
112
16
44
8
112
16
8
16
16
116
8
152
112
8
16
72
0
16
108
0
160
8
8
8
12
12
12
12
8
108
16
108
8
8
72
8
16
8
16
8
8
8
116
0
8
112
12
16
16
8
16
16
8
8
16
16
16
8
8
76
16
8
16
16
44
12
108
12
8
44
8
16
44
16
8
12
16
12
8
8
84
16
108
8
112
12
104
12
8
16
48
16
16
16
8
112
8
12
8
8
8
8
12
8
108
12
16
12
8
8
8
8
8
16
16
12
8
8
16
16
112
8
12
16
8
48
8
16
20
16
160
112
16
12
8
8
116
16
16
12
16
16
16
44
112
16
12
16
236
108
8
108
16
16
112
8
112
16
8
12
112
44
8
108
12
12
52
0
0
12
16
8
76
16
16
8
8
160
12
16
156
16
8
8
16
8
8
156
0
8
16
112
8
16
116
16
12
164
8
8
108
84
8
16
116
8
8
8
8
16
116
12
8
16
8
8
12
8
112
8
8
8
8
84
12
36
0
8
12
16
116
8
4
8
16
12
8
16
116
16
12
16
8
112
16
16
8
36
12
40
52
112
112
12
16
76
16
112
8
112
16
8
16
44
8
16
16
8
116
156
108
12
112
16
8
16
8
12
16
8
0
120
12
16
8
108
4
160
108
16
112
16
8
8
112
12
44
20
16
8
116
8
44
12
16
16
16
12
8
8
8
16
72
12
120
20
108
12
8
16
72
8
12
8
8
16
12
112
8
12
16
16
12
12
16
16
8
116
16
8
108
8
8
40
152
12
12
160
16
108
0
8
16
8
16
112
16
8
16
12
16
16
72
0
8
8
8
112
16
112
112
0
16
0
8
12
112
8
8
4
116
16
8
100
4
16
16
108
8
16
16
8
16
244
16
8
16
8
8
8
48
108
16
12
8
16
44
48
12
16
12
240
112
0
12
116
12
40
16
16
12
16
8
116
8
8
16
0
108
12
8
16
8
8
156
116
12
8
16
112
16
8
16
112
116
8
12
16
112
8
12
44
0
8
16
16
12
8
112
120
8
8
8
12
112
44
8
28
8
8
16
12
16
112
16
8
112
16
16
16
20
116
8
40
8
8
8
16
72
112
8
120
12
12
16
44
8
16
12
8
16
20
16
16
16
16
16
120
112
0
16
16
16
116
8
8
20
16
8
8
12
8
0
12
12
44
12
44
8
16
108
116
112
12
116
8
8
16
8
16
8
12
16
12
8
8
16
76
8
244
16
0
12
16
16
120
12
44
8
12
8
8
112
160
12
8
12
16
16
116
8
8
8
16
76
8
16
40
12
16
16
12
48
8
16
8
16
16
16
12
8
8
116
48
104
116
8
12
8
116
16
240
116
16
8
16
16
8
108
16
12
12
104
16
8
8
16
12
4
112
8
8
16
160
16
16
12
12
112
8
16
72
8
8
108
16
0
16
8
8
12
16
8
104
108
16
16
116
8
16
16
8
112
8
8
8
116
16
44
16
16
72
16
16
112
12
72
76
116
8
112
8
16
112
108
8
8
16
12
16
108
112
72
12
8
112
12
8
12
8
12
16
8
12
8
12
12
8
16
12
16
0
116
12
16
16
16
112
8
112
116
8
12
8
52
72
8
128
112
8
8
112
16
108
8
16
128
108
16
16
8
16
12
16
16
0
12
16
16
0
12
8
8
120
16
16
116
112
112
8
72
8
16
16
8
16
112
112
16
8
44
8
16
16
40
8
8
12
240
12
8
16
16
112
112
8
44
16
16
44
16
8
16
16
8
8
8
44
16
112
112
16
16
16
12
112
12
12
16
100
16
8
16
12
16
12
8
116
44
120
8
8
8
12
112
8
8
244
8
0
16
16
0
8
116
8
108
112
116
0
16
116
16
8
52
8
12
16
16
112
44
12
8
244
112
72
16
12
8
16
76
12
8
8
72
12
40
112
8
160
72
12
8
8
112
0
16
8
112
16
8
8
16
16
88
116
16
4
16
112
8
16
0
8
16
20
112
8
116
12
72
116
8
16
8
8
116
8
16
16
112
76
12
16
12
8
12
72
4
8
44
8
108
88
48
16
16
72
112
20
8
8
16
16
8
108
12
16
108
12
112
16
12
112
88
16
16
108
16
108
8
116
20
8
44
8
12
8
8
8
16
16
16
156
500
112
8
72
8
0
104
8
48
108
12
16
108
12
16
16
16
16
16
8
112
8
12
112
44
12
8
112
108
112
8
16
8
44
16
8
0
8
244
40
16
16
72
16
116
16
16
8
12
8
16
8
8
16
40
112
8
84
0
8
8
12
8
16
16
108
16
112
16
52
116
12
0
108
0
112
16
172
12
8
8
112
112
92
8
112
12
16
72
16
16
12
8
16
156
108
112
16
8
8
16
16
116
16
16
0
16
12
12
108
16
112
8
8
112
112
8
16
108
16
108
16
8
16
16
16
12
116
8
8
40
8
8
16
12
8
8
8
120
8
112
112
8
48
12
12
8
12
8
16
8
16
108
8
16
12
8
8
212
16
16
16
8
8
16
244
112
8
8
16
44
16
16
8
8
20
108
16
8
16
16
8
108
8
72
8
112
112
16
16
16
8
116
16
0
16
116
0
72
16
156
16
12
8
16
16
20
8
116
116
16
8
16
16
16
116
16
0
8
12
12
72
8
40
16
16
12
112
120
8
12
16
16
8
12
48
8
8
116
120
8
112
8
160
12
16
20
116
112
48
8
108
8
16
16
16
16
8
8
16
8
16
8
16
12
8
16
8
16
112
8
12
8
12
8
0
12
0
8
84
116
108
108
12
16
16
16
8
8
8
12
76
16
16
8
16
112
8
116
8
112
116
108
8
84
16
116
16
112
16
44
8
108
16
8
8
16
108
8
12
16
12
48
16
112
16
16
8
0
96
8
8
8
12
72
16
160
8
112
12
108
112
8
36
8
16
8
12
112
156
8
8
12
116
8
0
16
8
16
16
48
16
8
20
16
16
16
12
112
12
112
8
24
16
12
8
116
8
116
8
240
16
8
16
8
8
8
40
112
8
116
112
0
16
12
16
16
8
0
8
116
20
48
112
16
12
0
112
12
16
8
16
16
8
8
8
0
240
8
12
116
112
8
16
16
8
16
108
8
8
8
112
156
0
16
16
8
16
16
16
8
116
8
16
116
88
108
8
112
16
16
0
8
8
12
76
16
16
16
8
120
12
16
8
48
108
8
116
16
44
16
8
8
48
8
8
112
8
88
112
20
108
108
16
8
16
8
8
16
16
16
16
112
8
116
16
112
16
16
8
44
8
156
8
16
16
16
8
0
16
16
0
16
12
16
104
116
112
16
112
160
0
120
16
8
16
52
16
44
12
16
112
108
16
16
8
8
8
8
16
160
16
8
16
44
12
160
0
128
16
160
8
156
8
8
16
8
16
12
16
112
104
16
12
16
16
16
8
112
36
16
8
8
8
20
12
112
16
16
12
8
20
8
16
8
16
112
112
16
8
8
8
12
8
8
244
16
8
12
16
8
16
8
16
116
8
8
16
16
112
108
112
8
108
116
16
8
8
16
48
108
16
12
16
16
16
16
8
16
20
8
40
72
16
16
16
16
120
16
16
8
120
8
16
8
108
40
20
116
16
8
8
8
8
16
108
16
112
172
8
16
16
40
16
16
16
116
16
0
44
16
16
44
112
116
8
116
16
16
8
16
8
108
116
16
44
12
0
8
12
8
16
8
116
12
16
16
16
8
16
8
112
48
16
8
8
16
16
16
8
0
108
8
8
12
48
16
16
16
116
16
16
16
8
16
8
12
116
48
12
8
156
16
112
16
116
8
88
8
16
8
156
108
8
72
116
16
8
0
16
16
160
152
8
12
8
12
16
72
12
8
108
16
48
12
16
156
16
8
8
108
116
16
0
8
116
8
8
8
8
0
112
8
16
112
12
16
12
16
12
12
8
16
112
112
112
8
16
8
8
0
16
112
16
16
16
8
8
16
16
20
12
16
16
12
16
16
8
16
28
8
152
8
16
108
112
8
16
16
116
8
8
112
108
0
8
16
8
16
8
44
116
16
16
8
16
0
116
16
12
16
12
8
8
112
8
16
48
8
16
16
0
8
16
116
16
8
112
8
16
8
8
8
8
52
12
8
16
8
0
8
8
16
112
16
164
16
112
8
112
48
108
16
16
108
108
16
8
112
112
8
8
40
16
8
8
12
8
16
16
16
12
12
0
8
8
24
16
8
16
112
0
120
16
8
112
112
116
8
16
16
108
8
8
8
108
16
8
36
112
16
240
4
8
12
12
8
8
16
8
8
112
160
16
16
0
0
4
16
48
16
16
12
160
16
16
12
100
8
8
16
16
16
8
8
16
16
8
108
8
0
8
8
8
12
112
8
0
112
112
16
108
104
8
12
20
12
8
16
8
16
116
8
8
8
0
8
16
0
160
12
8
8
8
16
112
16
12
16
8
16
244
12
0
0
16
12
8
8
20
8
120
8
8
16
8
8
84
116
8
16
8
16
8
16
0
500
88
8
8
8
16
16
244
12
16
112
12
8
12
8
16
16
16
16
16
8
8
8
116
8
8
8
16
8
12
16
8
4
8
8
16
8
16
0
16
8
16
8
8
8
16
160
16
8
108
84
16
112
8
12
8
116
8
8
20
8
16
12
12
112
12
112
8
8
12
16
16
112
16
112
8
152
8
16
88
112
112
12
12
112
116
8
12
112
16
112
16
16
8
160
112
16
112
8
156
0
8
12
8
16
8
8
116
76
8
112
12
116
112
100
104
52
16
16
168
16
8
16
12
8
8
8
16
16
120
44
0
16
8
116
8
112
16
12
16
8
8
16
112
8
8
8
8
108
16
8
16
8
8
116
0
8
16
44
16
8
8
112
8
12
16
16
8
16
16
108
16
16
72
8
8
72
8
16
12
16
16
112
8
116
16
8
16
8
16
16
8
12
8
8
8
16
116
16
16
12
160
16
112
8
112
16
120
12
0
8
16
0
16
16
116
108
16
16
16
8
16
12
16
112
116
16
112
108
16
16
108
16
8
72
16
160
16
16
48
8
16
72
12
16
212
8
108
112
8
12
0
36
16
8
16
112
112
12
116
16
12
0
44
8
16
0
16
8
20
112
16
8
116
8
8
48
16
8
8
8
0
8
12
8
16
72
16
8
8
12
500
16
16
8
4
16
8
8
16
116
8
8
8
12
160
8
116
72
16
36
16
8
8
100
20
16
8
12
12
12
116
12
76
8
16
116
16
8
128
44
112
44
44
112
148
16
16
8
8
8
8
16
72
8
244
0
16
16
108
108
116
116
108
8
16
8
16
8
12
16
8
16
20
16
8
116
8
8
116
8
16
8
112
16
8
156
16
112
104
20
8
16
16
112
16
8
16
160
8
16
8
8
160
8
112
112
16
16
12
244
8
16
8
8
16
112
8
12
16
160
8
8
120
12
8
16
8
8
20
108
8
12
8
116
16
52
112
12
0
0
112
8
8
8
16
8
8
16
48
112
16
108
16
12
8
108
16
12
16
8
392
108
8
8
8
16
8
8
8
112
12
16
16
12
8
112
16
104
28
112
4
16
8
8
12
52
16
16
8
108
112
16
116
8
16
112
8
8
8
112
16
8
0
16
8
16
76
8
112
116
12
12
16
16
8
112
112
8
112
240
8
8
48
12
48
16
16
120
12
16
44
16
8
72
44
8
8
16
16
112
16
8
8
116
16
8
16
16
16
8
108
164
112
12
8
12
116
16
16
16
8
16
16
500
12
16
16
20
16
16
12
8
12
8
12
8
168
16
12
8
16
16
8
112
72
160
16
16
48
16
8
16
8
16
16
8
116
156
16
88
112
104
8
16
8
112
112
16
8
16
16
16
8
108
16
8
8
16
16
8
8
8
16
160
16
108
8
112
8
8
112
116
16
8
16
16
8
4
0
12
112
344
8
16
88
0
108
8
0
16
0
120
8
12
12
16
12
8
8
116
16
8
8
8
8
12
8
8
8
196
40
16
12
8
12
12
8
112
8
112
8
120
8
8
12
120
12
12
116
112
116
108
16
36
16
8
116
8
72
44
16
8
8
0
0
12
108
16
0
12
16
44
76
112
72
16
8
16
16
16
8
16
108
8
16
12
0
16
8
8
16
16
8
112
48
112
16
8
112
8
8
8
8
16
88
40
12
16
12
8
8
116
108
16
16
112
8
16
116
16
108
108
112
8
112
116
12
16
16
16
8
16
12
116
16
8
116
36
12
112
8
8
0
12
12
16
16
116
16
112
8
12
8
8
8
8
0
112
16
16
40
8
8
112
112
240
12
8
112
12
112
12
4
8
16
116
8
112
8
108
16
16
16
0
8
8
8
12
16
120
8
112
8
12
8
8
152
112
44
16
16
8
8
16
8
16
44
52
16
108
120
108
16
12
8
120
8
112
8
0
12
16
16
112
16
112
16
8
16
12
16
8
8
8
8
112
8
116
0
8
16
12
8
8
16
116
8
12
8
16
16
48
112
12
12
12
8
12
120
16
16
112
8
16
16
0
16
0
8
8
16
112
8
112
16
16
16
16
116
8
8
16
116
8
116
8
8
0
8
156
16
8
112
100
8
8
44
16
8
8
112
16
112
8
16
12
44
8
112
8
12
112
116
16
112
108
112
112
16
16
0
104
44
108
8
8
16
16
108
8
72
16
72
16
8
8
12
8
12
16
8
8
112
72
16
76
156
16
8
8
8
16
8
36
12
116
108
8
116
108
12
16
16
72
12
8
16
116
8
16
8
16
8
16
12
44
8
112
40
44
8
48
16
12
8
8
8
8
12
72
84
16
12
156
116
8
8
16
16
8
16
16
108
108
0
16
8
16
16
8
8
16
16
40
0
16
16
112
16
88
16
8
272
16
8
0
8
12
116
244
100
8
16
16
116
8
112
112
8
244
8
8
8
8
16
0
0
108
12
8
112
120
8
12
20
12
8
12
16
120
0
12
8
16
16
152
108
16
108
16
8
8
16
76
12
8
16
8
12
112
16
8
16
16
8
16
116
244
12
16
8
8
16
8
124
48
8
12
88
16
12
72
16
8
116
16
112
16
16
8
8
16
16
8
12
116
8
16
120
16
212
8
16
12
8
8
92
0
120
12
16
16
12
16
12
12
8
12
44
8
8
12
112
112
108
8
16
8
8
112
112
112
12
8
16
108
152
104
0
8
16
108
48
8
84
76
108
16
16
8
8
16
120
16
0
8
16
112
40
112
8
8
20
0
8
112
8
8
8
108
40
8
12
212
112
108
8
148
16
108
8
16
16
112
8
112
12
12
112
16
200
16
72
116
8
8
36
0
8
8
8
16
40
8
16
112
8
16
8
12
16
16
8
16
16
16
20
8
0
112
0
8
72
0
16
8
16
16
72
12
12
8
8
16
16
8
8
16
8
112
112
16
8
116
112
8
8
12
12
8
16
412
8
8
124
112
244
72
16
12
44
8
120
160
44
8
8
8
16
8
16
8
116
8
8
108
16
112
16
8
8
108
12
12
12
48
40
8
16
112
12
16
8
112
12
108
0
16
8
0
8
16
8
8
52
8
8
8
16
16
12
8
12
16
8
16
16
112
8
8
16
16
108
8
108
8
0
16
8
240
16
8
16
12
12
12
0
116
16
16
16
8
8
24
8
16
12
16
16
12
112
116
8
8
8
8
16
72
8
160
28
8
12
8
152
12
16
8
8
16
112
12
12
8
108
8
8
16
16
116
8
8
16
44
16
12
12
16
8
12
44
88
8
16
8
20
112
16
40
8
16
8
0
8
40
16
12
16
8
108
160
8
8
8
8
12
8
48
8
0
8
240
8
8
108
8
28
48
12
40
16
16
108
72
8
8
108
12
16
16
16
0
8
8
16
8
8
52
16
16
16
112
8
8
16
16
16
16
8
8
16
76
116
20
8
8
16
244
16
16
12
160
108
16
8
8
8
16
108
8
12
8
12
16
32
12
112
16
112
16
8
108
112
112
16
16
16
16
16
120
16
8
16
8
16
16
104
88
8
0
16
8
8
160
12
16
16
8
16
100
0
8
112
16
16
116
12
8
16
112
16
112
8
48
112
8
16
108
8
8
8
16
16
8
8
12
8
8
12
16
44
8
8
112
8
8
12
16
44
8
16
8
8
0
8
16
116
12
112
16
0
8
12
120
12
8
8
112
128
72
8
16
16
40
16
16
8
8
112
8
8
16
112
8
8
112
8
12
16
16
12
116
12
16
20
116
8
112
116
116
16
16
12
16
120
8
76
8
16
12
8
16
16
12
108
112
8
8
12
16
72
16
8
24
16
12
8
8
8
16
0
120
20
12
112
8
8
112
12
8
112
108
16
48
16
16
16
8
8
8
8
16
16
16
8
16
16
116
16
108
12
8
84
8
108
112
116
0
8
16
16
8
12
8
12
16
8
16
16
112
8
12
8
8
8
76
16
112
16
12
160
16
16
8
72
8
8
8
116
20
108
108
112
0
112
8
8
16
108
116
16
16
112
16
104
16
8
16
8
16
12
8
8
8
16
16
8
44
12
16
16
8
8
16
112
16
8
12
16
112
108
160
8
112
116
8
8
16
16
0
120
8
8
8
108
120
108
112
8
8
40
8
12
8
8
8
16
116
8
16
0
8
108
20
112
12
44
8
72
8
48
0
108
8
48
112
8
16
116
8
12
8
8
112
12
8
16
36
44
12
8
12
200
8
16
12
16
8
156
24
112
8
112
8
8
12
8
16
8
8
116
16
156
16
8
112
116
112
16
16
8
76
8
16
112
16
8
8
108
16
8
16
16
500
8
112
8
16
8
8
8
12
12
16
16
16
0
0
16
16
8
8
8
112
16
48
8
12
12
8
8
16
72
112
12
116
16
16
8
40
8
12
12
116
116
12
8
4
16
8
16
8
12
8
48
112
8
20
156
8
12
16
8
20
12
16
112
12
16
48
108
8
112
8
8
16
16
16
8
8
16
16
104
8
8
8
12
8
116
112
8
8
8
0
108
16
112
8
112
16
8
112
8
44
16
8
12
84
16
12
44
12
8
52
12
8
8
112
12
8
160
112
16
112
120
8
16
112
16
16
8
116
72
112
16
112
104
16
8
112
12
16
72
12
16
12
116
8
8
108
112
16
8
116
16
12
4
8
8
244
0
12
8
12
156
8
108
8
44
20
112
8
8
16
108
8
8
16
