dorsal_frontal
72
72
68
68
0
72
8
72
12
0
0
8
12
8
72
72
72
72
112
72
8
72
68
72
0
0
0
12
72
72
72
72
72
12
4
72
72
8
12
0
8
72
0
8
72
8
8
68
72
0
104
68
12
12
8
12
72
8
64
0
112
72
72
72
72
72
72
72
72
8
72
8
72
72
72
72
8
68
112
72
68
72
68
0
68
16
0
8
72
68
8
0
72
72
12
72
44
0
72
0
108
8
12
0
112
12
0
0
0
112
72
0
72
72
108
72
72
72
8
12
8
72
16
16
0
0
8
0
8
72
72
72
72
72
8
72
0
8
8
8
0
68
72
72
76
8
8
12
0
72
68
8
8
0
0
72
68
72
72
72
72
0
72
12
8
12
8
8
16
72
104
72
72
72
8
72
72
72
72
8
108
72
8
68
4
8
72
0
72
0
0
72
0
8
12
108
8
72
8
72
8
12
8
0
72
0
72
72
72
8
0
0
8
0
12
8
72
8
0
0
72
72
0
8
72
16
8
8
8
72
72
8
72
8
8
72
72
0
68
72
72
0
72
72
0
72
8
72
72
68
72
8
72
0
112
8
108
8
12
8
0
72
72
0
72
72
8
72
112
8
8
8
0
12
72
72
72
8
8
72
8
16
68
8
72
8
8
0
8
8
72
8
8
72
72
72
72
16
72
0
112
8
72
68
72
72
8
8
8
72
0
12
76
8
12
72
8
72
8
72
0
0
8
8
8
8
8
8
72
8
72
0
8
72
8
72
72
68
8
16
8
72
8
68
72
0
72
0
72
72
8
68
12
72
72
8
8
0
12
0
8
0
72
72
72
72
8
72
72
72
72
0
72
68
72
16
0
72
72
8
8
72
12
72
0
8
8
108
72
8
72
8
12
72
8
72
72
0
0
0
72
112
12
8
112
72
104
8
0
8
72
0
72
68
72
72
0
0
12
0
72
72
12
72
0
8
112
16
8
108
0
72
72
72
72
72
72
8
0
0
72
8
72
8
72
72
8
72
72
72
8
68
72
0
12
72
72
12
0
72
8
72
8
0
72
0
12
112
72
12
72
8
72
8
72
72
0
8
8
72
0
72
0
72
72
16
0
72
0
112
72
72
72
72
0
72
8
8
8
68
72
72
8
8
0
72
72
8
68
72
72
12
72
68
116
8
8
8
0
0
72
72
0
72
72
68
72
8
8
72
72
8
68
12
72
72
8
112
72
8
72
12
0
0
8
72
0
72
0
72
68
8
12
72
8
72
0
72
8
0
72
72
72
8
72
8
8
0
8
68
72
72
72
72
116
0
72
108
72
72
8
8
72
108
0
72
8
72
72
72
0
68
8
8
8
0
12
108
72
68
108
108
72
72
72
12
8
72
72
72
108
0
16
72
12
72
72
0
72
8
12
0
8
72
72
0
72
0
8
108
8
8
72
68
72
68
72
12
8
72
8
112
72
72
12
112
0
72
72
68
0
72
72
8
72
72
72
8
112
72
0
72
72
0
108
0
120
8
8
0
72
72
68
0
72
8
72
12
8
12
8
72
72
8
72
8
72
0
0
8
8
0
0
0
0
8
0
0
72
72
8
72
8
64
12
112
68
8
72
72
8
12
72
76
0
8
72
72
72
8
72
12
8
0
8
8
72
0
72
72
12
72
0
0
72
8
72
0
8
72
8
72
8
112
8
116
8
108
72
72
8
72
72
8
72
12
72
72
72
0
8
72
72
72
72
72
72
72
0
16
72
16
108
8
72
8
8
12
72
8
68
8
12
0
72
72
72
72
8
72
72
8
0
8
8
72
8
0
8
72
112
8
104
8
72
72
8
68
108
0
72
72
72
8
8
68
8
8
8
8
16
8
112
0
72
8
72
72
12
72
8
72
72
72
0
72
8
0
72
12
12
0
8
72
8
72
72
68
0
8
112
72
8
72
72
0
0
72
72
0
8
68
108
72
112
12
108
0
72
16
72
72
8
72
0
72
0
0
72
12
0
72
8
8
72
72
76
72
8
0
8
8
72
72
8
8
68
8
8
72
112
108
72
0
72
8
68
72
8
0
8
68
72
16
72
24
112
8
72
8
72
72
0
8
72
112
72
0
0
8
8
72
12
72
72
72
72
72
68
8
0
72
112
72
72
12
72
68
68
0
0
0
72
0
0
112
8
8
72
72
0
8
72
72
0
72
68
8
8
0
0
72
108
0
0
72
0
8
72
108
112
4
72
8
76
72
72
0
72
72
72
0
0
72
72
104
72
16
12
72
72
72
72
8
72
8
72
0
76
72
72
72
72
72
0
0
8
72
8
8
72
72
0
72
72
72
72
0
8
8
8
8
72
8
72
0
8
0
12
12
0
72
0
8
0
72
12
8
72
72
12
0
72
108
72
0
72
72
68
68
72
8
8
8
8
72
72
60
68
72
0
8
72
72
72
72
72
72
72
0
68
8
12
0
0
72
72
0
12
8
72
72
72
72
72
72
76
0
108
12
72
16
8
0
0
72
72
112
108
72
0
72
72
0
72
8
8
0
72
0
8
72
12
8
12
8
108
8
0
0
72
108
112
8
8
0
12
72
108
72
72
12
8
72
8
12
8
72
0
72
72
108
72
8
72
68
72
8
12
0
72
0
112
72
8
72
8
0
72
72
72
12
72
68
108
0
72
72
72
72
8
72
72
0
8
72
0
8
0
8
72
8
72
12
72
8
72
8
12
72
0
8
108
8
8
0
12
68
16
0
72
8
72
12
8
8
72
12
12
0
8
72
0
12
0
112
72
8
72
16
8
72
12
0
12
72
8
8
72
8
72
12
72
72
28
72
8
8
28
72
72
8
76
8
72
72
64
112
8
68
8
72
72
64
72
72
72
8
0
116
72
0
72
72
8
8
16
0
0
8
72
0
72
0
16
12
108
8
12
72
8
8
0
8
72
72
72
72
68
12
68
72
72
72
8
12
72
72
8
72
72
0
8
8
0
8
8
72
72
72
0
72
72
72
68
0
0
0
8
68
12
72
8
72
112
108
8
68
120
16
68
0
12
68
72
72
0
72
68
8
8
72
72
72
72
72
72
0
16
0
72
72
8
12
0
0
72
72
12
60
72
72
72
8
104
12
68
4
72
72
72
8
8
116
8
72
0
72
72
12
72
72
72
72
108
72
72
72
72
0
72
0
112
72
72
0
12
72
72
8
72
0
72
72
72
0
72
16
0
108
72
0
0
72
72
72
72
72
8
0
12
112
8
72
0
0
8
68
72
0
12
72
8
8
12
8
72
0
72
72
72
72
72
12
72
68
72
0
8
72
72
0
72
0
72
112
8
0
72
72
72
68
76
0
72
12
72
8
8
0
108
12
8
0
0
12
8
68
72
72
72
72
68
68
16
72
104
72
8
72
72
72
72
72
72
8
72
8
72
8
12
72
8
72
0
8
8
72
0
112
16
8
8
72
72
72
8
8
72
112
0
72
72
72
68
72
112
68
108
72
72
8
0
72
72
0
0
0
8
0
72
8
72
108
8
108
72
112
72
72
72
16
72
8
8
16
72
0
8
68
8
72
0
72
108
112
8
72
0
8
72
72
72
16
0
72
72
68
72
16
0
72
0
8
72
12
8
12
72
72
72
0
72
8
72
72
72
8
72
8
72
72
8
0
72
72
88
68
8
8
72
72
12
0
8
72
16
72
0
12
112
8
72
12
16
112
8
72
8
72
72
0
12
72
8
8
8
8
8
0
72
8
8
72
0
68
0
72
72
8
68
116
0
72
72
8
72
8
8
12
8
72
0
72
72
8
72
72
112
0
0
72
72
0
8
8
112
108
8
8
12
108
72
12
72
0
72
8
108
68
8
68
8
72
60
72
8
60
108
72
72
0
0
8
72
72
0
112
76
72
0
72
0
8
0
72
72
16
68
72
12
72
0
8
0
12
8
8
72
12
72
8
72
72
0
12
72
112
72
72
72
72
8
68
8
0
0
8
0
60
0
0
8
72
12
72
72
8
8
72
8
0
72
72
72
72
0
8
16
8
0
0
8
72
8
72
72
72
64
72
72
72
72
8
68
0
8
72
72
0
72
68
68
68
72
72
72
72
72
8
16
12
12
0
0
8
0
72
112
72
16
8
72
0
60
72
68
8
0
8
72
8
0
72
8
72
0
44
72
4
72
116
0
72
8
8
72
72
72
72
0
72
8
44
72
64
0
68
8
8
0
72
12
8
108
0
8
72
72
72
72
8
72
72
44
72
0
16
8
72
72
68
12
68
112
8
8
72
8
72
72
72
8
72
72
72
0
72
72
72
72
0
8
68
72
0
8
72
0
8
68
72
8
8
24
72
0
8
104
8
8
116
112
8
72
112
8
0
8
72
8
72
0
8
8
68
72
0
8
68
8
72
0
72
72
72
72
72
0
72
72
12
8
8
112
108
112
8
72
12
72
8
8
0
68
0
0
0
12
72
72
8
8
72
72
72
0
72
8
72
72
72
8
8
8
72
12
8
8
0
72
72
72
8
72
112
0
8
72
8
72
72
72
0
8
68
0
12
72
12
8
8
112
0
72
16
72
72
8
8
8
0
68
68
72
12
72
72
72
8
8
8
0
72
112
72
0
8
72
0
8
16
0
72
0
72
72
8
0
8
68
16
0
8
112
8
8
0
68
72
8
68
72
72
8
72
32
8
72
72
72
8
8
68
76
8
8
72
12
72
8
72
72
12
72
72
8
8
72
72
72
8
76
8
72
8
8
72
72
112
72
68
16
8
72
72
72
72
88
72
72
0
72
72
72
72
72
68
8
72
4
72
56
72
72
12
8
72
72
16
72
8
112
8
72
0
0
72
72
12
0
8
0
72
72
72
72
72
0
0
8
72
72
0
72
72
12
72
72
72
64
68
72
72
8
16
68
8
8
72
8
8
72
12
104
8
44
8
8
12
4
16
108
8
0
8
8
72
72
8
72
8
8
72
72
72
72
72
0
0
72
72
72
72
0
8
112
8
72
72
8
72
0
8
16
72
72
16
72
8
72
72
12
84
108
0
108
12
72
72
72
12
8
8
0
72
0
8
72
8
0
72
72
8
68
8
108
28
0
68
8
8
72
72
8
0
72
8
0
68
8
72
72
72
68
0
68
112
12
72
108
8
0
72
0
72
8
8
72
8
8
72
8
72
0
12
8
0
8
8
72
0
72
84
8
72
12
12
72
116
12
8
8
0
68
0
0
72
72
8
12
72
0
0
8
8
12
8
108
68
0
8
72
0
72
72
72
8
72
72
72
72
8
0
72
72
12
72
72
72
108
112
72
72
36
8
8
16
72
68
8
72
0
72
8
72
0
0
8
8
8
108
72
72
8
20
72
112
8
72
12
72
72
12
72
0
72
72
108
8
72
0
16
72
8
72
72
12
68
68
72
72
72
12
72
72
72
8
12
72
12
72
72
72
8
12
8
12
112
72
72
12
8
12
72
88
0
0
8
8
0
72
0
72
72
8
72
0
72
112
8
72
12
72
0
72
0
72
60
72
8
72
72
0
8
72
112
0
68
72
0
72
72
72
16
72
72
0
72
108
72
8
68
72
64
8
72
72
64
68
72
72
72
72
72
0
72
8
8
0
0
68
0
8
72
72
68
72
72
8
72
8
72
12
0
112
0
72
72
12
112
72
72
0
56
8
8
8
72
72
68
0
72
8
8
0
8
72
72
72
0
8
72
0
8
8
72
72
112
72
8
72
12
8
8
0
12
72
8
0
8
64
72
72
72
8
0
8
8
0
72
72
72
72
8
72
112
16
72
72
72
8
72
12
72
8
12
8
0
112
68
72
0
8
16
72
8
72
72
72
72
0
8
72
104
108
68
72
72
16
8
72
72
72
8
0
12
0
12
12
72
108
72
72
72
68
12
72
16
68
16
68
72
0
72
72
72
68
72
0
8
68
0
72
72
112
8
0
12
72
72
8
68
72
0
0
72
8
72
8
72
72
8
72
72
8
72
12
72
72
72
16
0
0
0
72
72
72
72
76
0
0
8
8
0
72
72
12
8
72
8
28
72
64
72
72
8
72
72
16
12
72
12
72
72
72
0
72
8
72
72
68
72
112
72
0
72
8
72
0
8
72
20
0
72
72
8
8
72
0
68
8
72
108
72
72
8
72
12
72
72
16
0
0
72
8
68
72
76
8
8
8
72
72
112
16
72
72
72
8
0
12
28
72
72
8
8
112
0
8
0
112
68
72
8
8
12
0
8
72
72
0
72
68
8
72
0
72
8
72
72
8
16
8
72
8
8
12
8
8
0
72
0
8
72
72
8
72
0
72
72
0
72
72
72
72
72
72
72
72
8
108
8
68
12
72
72
72
72
72
72
8
112
72
16
72
8
0
72
8
12
72
72
72
0
16
8
72
72
72
72
8
0
72
72
0
8
72
72
0
8
72
68
68
8
12
8
12
72
72
72
8
0
16
72
72
72
72
84
72
72
0
0
72
12
116
8
0
8
72
72
68
72
8
68
68
72
68
8
8
72
72
88
72
72
12
108
0
8
72
8
68
72
24
8
72
0
108
0
8
72
8
8
0
8
0
0
0
72
72
16
12
72
8
8
16
72
8
12
72
0
72
0
108
72
8
72
88
72
8
72
8
16
8
72
0
72
12
72
72
0
112
8
72
72
0
72
112
108
8
72
12
72
72
72
72
72
72
8
72
0
8
72
0
72
68
72
68
8
0
72
72
0
108
8
0
12
12
0
72
104
0
8
72
112
8
72
0
72
8
112
0
8
12
72
12
12
0
72
72
72
72
72
68
0
72
72
72
72
0
0
72
16
8
72
72
0
8
12
0
72
0
68
72
72
12
112
72
0
0
72
8
72
0
64
72
8
72
8
76
72
72
8
72
108
8
72
0
72
8
104
72
72
72
72
12
8
72
8
72
8
72
72
88
72
72
12
72
64
8
0
8
8
0
72
0
0
8
72
108
0
8
44
8
72
72
72
8
12
72
72
64
0
72
8
68
72
72
72
0
0
72
72
72
68
8
8
72
8
72
72
8
72
72
0
72
0
72
0
72
0
72
72
72
0
0
72
68
0
68
8
112
72
72
72
0
0
72
8
72
72
8
72
72
72
0
72
8
8
8
24
0
8
72
16
72
72
0
72
72
72
72
72
12
0
72
72
72
68
4
8
108
72
0
8
72
8
8
8
72
8
68
72
0
112
0
8
8
72
72
72
72
72
8
8
0
72
16
68
72
72
8
8
72
72
72
0
72
72
8
72
8
72
72
8
72
72
72
72
8
72
0
112
0
72
8
72
8
72
0
72
0
8
72
72
72
72
0
0
72
72
72
72
72
0
8
72
72
72
8
16
0
72
112
8
72
72
12
8
72
72
0
0
8
68
8
8
112
72
8
72
8
16
68
16
24
0
88
12
8
0
72
72
72
72
72
72
8
8
72
88
72
76
4
72
0
72
72
72
16
8
72
8
72
0
72
72
0
72
8
72
8
8
8
72
8
72
72
112
8
12
8
72
8
72
72
8
68
8
72
72
72
72
8
72
72
68
68
72
0
16
72
12
72
8
72
72
12
0
0
8
8
0
72
0
8
68
72
72
72
72
0
72
72
8
0
72
8
12
72
8
68
72
72
16
68
0
8
0
72
72
72
0
72
72
12
8
108
72
0
0
12
108
0
8
72
72
0
0
12
8
16
8
8
108
0
0
112
12
68
0
72
72
0
72
0
0
8
0
72
72
12
8
0
8
0
0
4
72
72
72
8
8
72
8
68
72
8
12
8
112
0
72
0
0
12
8
72
72
72
0
72
72
0
72
72
12
8
8
72
72
0
8
8
68
8
8
72
72
72
0
104
8
72
72
8
0
72
72
72
72
72
8
72
16
0
8
8
64
8
72
8
8
8
8
8
68
68
72
72
0
8
8
0
72
72
68
72
12
72
72
112
8
72
72
108
8
68
72
8
0
8
8
72
0
8
72
0
28
72
8
8
8
104
112
72
0
68
0
68
8
68
0
72
72
72
72
72
8
68
20
8
72
72
72
68
0
8
72
12
68
16
0
8
72
72
12
0
0
72
8
0
72
0
72
8
72
12
8
0
72
72
72
8
72
72
68
0
8
76
8
72
0
8
72
72
0
68
108
72
0
68
8
8
108
8
0
20
76
72
72
72
8
8
72
72
108
72
108
68
0
8
72
68
8
72
0
72
0
72
72
72
72
12
0
0
8
72
8
0
72
112
72
72
8
72
8
72
0
72
112
72
72
72
112
72
8
0
8
72
8
12
72
0
12
8
8
0
12
72
8
12
16
68
0
8
0
0
0
68
12
8
8
72
72
8
112
0
12
72
0
0
0
72
72
12
8
72
8
0
72
8
72
68
8
72
28
16
0
0
8
68
68
8
8
112
72
0
8
72
72
72
8
0
72
0
72
68
8
8
72
8
108
0
16
68
68
8
72
0
72
72
72
72
0
8
8
0
112
8
112
72
8
12
0
8
72
72
0
72
108
72
72
72
8
72
72
72
16
68
8
72
68
72
68
8
0
8
68
0
76
8
0
0
0
8
72
0
68
0
8
72
72
0
72
72
72
72
8
0
0
8
72
8
0
8
8
8
8
8
8
8
0
8
8
8
8
8
112
8
72
68
72
8
72
8
72
0
8
0
8
24
8
68
72
72
8
8
72
72
72
8
8
72
68
8
0
8
8
72
8
112
8
68
8
8
72
8
72
68
8
72
0
8
72
8
68
16
72
112
72
0
8
8
8
72
12
12
8
68
0
112
0
72
72
8
72
72
8
8
16
8
68
8
8
72
8
12
0
72
8
72
68
12
72
72
8
8
72
72
8
8
112
72
72
0
8
0
12
72
8
8
72
8
0
72
8
8
72
0
72
68
8
72
64
72
8
8
0
0
72
72
0
72
0
72
8
12
12
72
8
72
8
12
8
72
12
72
8
0
72
72
0
72
0
0
72
8
8
0
68
8
8
72
72
12
0
72
72
68
8
0
8
8
0
72
72
72
72
0
72
72
0
12
112
72
72
72
72
16
8
8
72
72
72
8
0
72
8
8
8
0
72
72
72
72
72
0
72
8
8
12
68
8
72
72
72
72
8
0
8
72
64
8
72
8
12
72
72
24
8
72
8
8
72
72
8
8
68
68
72
72
72
72
72
72
116
72
8
72
72
12
108
72
72
72
72
8
0
0
72
8
108
72
72
8
72
0
0
72
8
72
12
8
0
0
0
72
8
72
72
0
0
0
68
8
72
0
72
12
72
12
0
72
72
8
0
108
8
72
72
72
72
72
72
72
112
8
0
72
0
12
72
72
12
0
72
16
0
112
8
0
72
0
8
0
72
0
0
8
0
8
72
0
72
0
16
12
72
72
0
72
8
68
0
72
0
72
8
12
72
8
16
8
68
72
72
72
72
0
72
8
72
72
0
16
8
72
8
72
72
72
108
68
8
72
8
8
8
8
0
72
0
72
108
8
40
8
8
72
72
8
8
72
12
72
8
72
8
8
72
72
72
12
72
72
72
72
72
8
72
8
72
8
72
8
88
0
8
0
8
72
0
12
8
72
8
8
72
112
8
68
68
72
8
8
8
0
72
0
72
8
0
68
0
8
72
72
0
72
72
8
16
16
72
8
12
68
72
72
72
8
68
8
0
8
72
72
72
0
0
72
12
72
72
72
104
72
72
12
8
72
72
16
8
0
8
0
8
8
60
0
8
72
8
72
8
16
0
72
112
72
108
72
72
72
8
12
8
72
0
68
8
8
72
0
72
0
8
72
72
72
8
0
72
72
8
16
68
8
72
8
72
72
8
0
72
0
112
68
0
8
0
104
0
8
108
72
68
12
12
68
72
72
8
0
72
8
8
72
72
0
0
0
72
72
72
16
12
112
8
8
72
8
12
0
8
88
16
72
0
72
0
8
72
68
0
8
0
0
12
0
72
68
0
8
12
68
8
8
72
8
8
16
0
72
4
72
72
0
68
0
72
68
72
8
68
64
112
72
72
8
72
8
8
12
0
72
68
72
0
24
72
72
72
8
72
68
72
8
72
8
0
0
0
72
112
8
72
76
72
72
12
16
72
0
72
72
68
72
88
8
8
8
8
8
72
72
72
72
72
72
68
72
72
0
8
72
72
108
0
8
72
72
72
0
72
16
72
72
68
8
112
0
16
68
72
8
8
12
8
72
72
72
8
8
0
72
12
0
72
72
72
8
72
72
0
72
0
72
16
16
72
72
8
0
112
72
8
0
72
8
8
72
72
8
8
68
72
72
112
68
72
8
8
12
72
72
72
72
72
8
8
16
116
0
72
72
112
72
0
0
8
72
72
0
12
8
72
0
72
72
72
72
72
0
72
0
72
112
8
8
8
72
72
0
72
68
72
8
72
12
72
72
8
72
72
112
0
0
0
8
0
72
12
72
72
72
72
60
0
112
12
72
8
72
72
8
112
72
0
4
72
0
68
0
0
12
72
0
72
88
72
8
72
72
72
8
4
72
8
72
8
0
68
68
72
0
0
8
72
72
8
68
0
72
72
72
72
8
72
72
8
8
8
8
72
76
72
72
72
8
0
72
0
72
104
0
72
72
8
72
72
0
104
8
8
72
72
68
8
72
12
8
8
8
0
108
112
72
72
68
108
8
0
72
72
72
24
8
0
72
72
108
0
12
0
72
72
8
0
72
72
0
72
8
72
16
72
0
0
12
72
72
0
72
8
16
0
0
72
72
68
72
72
0
8
0
12
0
72
72
72
72
0
72
8
104
72
72
72
72
8
72
72
16
72
72
72
72
0
72
72
0
8
8
72
68
112
8
72
72
12
72
72
104
0
8
8
72
8
12
0
8
0
72
0
8
72
0
72
8
8
72
72
72
76
12
108
72
72
8
8
8
12
72
72
72
72
72
0
72
72
64
72
8
72
8
72
8
72
72
8
68
0
68
8
72
8
72
72
0
8
72
72
12
72
0
0
8
8
112
68
72
8
12
72
72
72
72
72
8
72
108
112
72
8
72
68
72
72
72
0
72
72
8
8
8
72
8
12
72
8
12
0
8
68
72
16
72
112
8
112
0
12
68
16
8
16
8
76
12
0
0
8
0
8
8
72
112
68
112
0
72
0
72
72
72
112
72
64
116
72
0
0
72
72
72
8
0
12
0
0
0
12
72
72
8
8
68
0
0
0
0
72
8
72
72
72
0
108
12
8
72
68
0
8
0
0
8
72
72
72
0
0
72
0
72
8
72
0
8
72
72
4
12
8
8
68
12
72
72
8
72
8
72
72
8
8
8
8
8
72
72
8
0
72
0
8
0
72
12
0
72
68
72
0
72
72
0
0
12
0
12
72
72
0
72
68
8
0
8
8
72
8
72
72
0
8
8
72
0
20
0
72
12
0
72
8
0
72
72
8
0
72
8
68
8
72
0
0
8
0
72
72
8
8
8
72
72
8
68
12
0
0
0
0
72
72
0
8
72
72
8
68
72
8
0
108
72
12
8
72
72
0
8
0
8
0
8
8
72
72
8
72
72
8
8
72
72
0
8
72
8
72
72
72
72
72
12
8
8
12
0
8
8
8
0
60
0
72
72
8
72
72
72
8
8
12
72
8
8
72
72
72
8
72
8
72
0
68
8
8
8
72
76
8
8
68
68
72
68
8
72
72
72
68
72
72
72
8
72
0
8
72
68
8
12
72
72
0
72
72
8
0
0
72
60
8
72
0
72
8
4
72
72
72
72
72
0
72
0
68
72
8
112
0
72
72
8
72
72
8
0
72
72
108
72
8
0
72
12
8
8
0
72
8
72
0
16
0
8
0
64
72
0
72
12
0
72
72
8
0
0
8
72
0
72
16
0
8
8
16
0
16
72
8
12
0
72
72
72
72
8
112
0
12
8
72
8
72
0
8
72
0
8
0
8
8
72
8
72
72
72
72
72
72
8
72
8
72
68
8
8
72
0
8
16
0
0
72
12
8
72
0
16
68
8
72
72
72
72
72
0
72
72
72
8
72
72
72
8
8
112
72
0
0
0
72
72
72
12
72
72
16
72
72
72
8
72
0
8
68
72
8
0
72
72
0
8
8
8
72
72
12
72
8
8
0
8
8
8
72
72
72
8
8
72
72
72
72
68
72
0
12
68
72
0
72
72
72
0
72
72
72
12
72
8
112
72
72
72
72
0
72
72
108
72
72
16
68
72
8
68
72
16
72
68
72
8
72
8
72
12
0
8
72
72
72
8
8
8
72
76
108
12
8
0
68
8
72
0
0
8
0
72
8
0
72
72
72
72
72
72
8
8
8
68
72
0
12
112
8
8
0
72
72
8
68
72
72
8
0
8
68
112
8
72
72
112
64
72
0
72
8
8
0
72
8
32
8
8
8
8
8
8
0
12
72
8
68
8
8
0
0
64
72
112
72
0
72
12
76
8
72
72
112
8
12
72
8
72
0
0
72
72
0
40
72
108
68
72
16
72
72
0
0
8
8
68
72
0
68
8
72
72
0
0
8
8
8
8
72
0
72
72
8
8
8
72
8
8
0
72
72
8
72
104
72
72
72
0
72
72
8
8
0
72
28
72
72
72
16
72
72
72
72
0
72
72
72
64
72
0
8
72
8
112
72
72
12
104
68
8
8
8
0
8
8
68
0
8
72
8
8
16
72
12
8
76
72
8
8
