dorsal_dorsal
76
76
76
12
76
76
76
20
76
76
28
76
28
72
76
76
72
76
72
76
76
76
76
76
80
76
76
76
76
76
76
24
76
28
76
72
76
0
76
76
76
72
80
24
76
76
0
24
76
72
76
148
24
28
72
76
76
24
64
76
76
76
0
76
80
80
4
76
76
76
76
0
76
76
76
16
28
76
76
76
76
80
80
72
72
80
76
80
4
80
76
76
24
76
76
76
76
72
80
76
80
76
76
76
24
72
76
76
28
72
0
76
80
80
76
72
4
76
76
76
12
24
72
4
28
76
76
76
76
76
80
76
76
4
76
76
28
72
76
76
24
20
12
76
76
104
24
80
76
76
76
80
24
76
76
76
76
80
4
76
72
72
76
76
76
28
104
76
20
76
0
76
72
76
76
72
76
72
76
76
80
76
80
4
76
28
4
72
76
76
80
76
76
80
28
76
28
72
76
76
76
64
72
76
76
80
72
76
24
76
76
76
72
76
80
76
76
76
68
24
76
80
76
0
76
76
28
76
76
76
76
76
24
28
76
76
76
76
72
76
24
76
24
28
0
76
80
80
80
76
0
76
72
80
80
28
72
76
80
76
76
72
76
76
28
80
76
28
28
76
80
16
76
76
24
76
76
76
76
76
80
76
28
72
76
76
76
76
80
76
76
76
76
76
76
72
76
72
76
0
80
76
72
24
76
76
24
12
76
24
64
76
28
4
20
80
76
76
76
28
76
80
76
72
76
72
76
72
28
0
76
28
76
76
76
64
76
76
76
76
76
76
76
76
76
76
76
80
28
24
76
76
76
76
4
76
76
76
72
76
76
76
76
24
76
72
76
76
80
72
76
20
76
76
76
76
76
28
76
76
80
76
76
76
76
76
80
112
0
76
76
72
76
64
76
0
76
76
76
80
80
76
76
76
76
76
76
20
76
80
76
76
80
76
76
76
80
76
76
76
80
76
80
4
76
24
76
76
24
80
24
76
76
80
76
76
76
72
80
68
76
28
24
68
76
76
76
24
72
76
80
76
72
76
80
72
28
76
12
72
76
76
0
76
76
80
76
72
76
80
76
76
76
72
80
4
76
76
72
80
24
76
76
76
28
28
76
24
76
80
76
72
112
76
80
76
24
76
72
76
76
12
76
72
76
132
72
72
76
76
76
76
76
24
148
76
28
76
76
184
76
76
76
76
76
72
72
76
76
80
76
4
28
76
76
16
72
76
20
112
80
76
80
12
76
72
76
0
72
76
76
68
72
76
80
72
76
76
72
76
76
24
76
28
76
76
76
76
72
28
80
76
76
72
24
76
80
76
28
76
76
80
76
76
72
0
0
72
80
72
72
76
76
76
76
76
76
28
76
80
76
4
76
76
24
72
76
80
76
76
28
76
80
76
28
76
76
76
76
76
24
76
20
76
80
80
76
76
76
28
76
76
76
76
80
76
76
76
76
72
72
76
76
72
80
72
76
76
76
76
76
76
76
28
76
28
68
80
24
28
76
76
76
76
4
76
76
80
72
72
76
76
76
76
72
80
80
80
76
76
76
76
76
72
76
76
80
76
76
76
76
76
72
4
80
76
76
76
76
80
76
76
0
76
76
76
72
76
72
76
76
24
76
76
80
76
76
76
80
72
76
76
76
76
76
76
68
76
76
76
76
76
76
28
68
80
76
76
24
72
76
24
72
76
76
76
24
72
24
76
76
76
80
76
80
76
76
76
76
76
76
76
76
76
72
76
136
24
76
80
76
72
72
76
0
76
76
76
76
76
80
24
72
76
76
76
80
76
76
76
76
76
80
76
76
80
72
72
76
16
76
76
80
80
80
12
4
24
76
76
76
76
76
76
76
72
76
76
80
76
76
76
72
76
76
76
72
24
184
76
76
72
76
128
24
72
72
72
76
76
76
76
76
76
76
76
160
24
76
76
76
76
76
80
76
24
24
76
160
76
72
76
80
80
112
76
76
76
164
76
76
4
76
76
76
72
76
76
76
76
76
28
80
0
76
76
4
80
4
76
76
76
32
76
72
76
76
76
76
80
28
76
76
76
72
72
76
72
76
76
72
76
76
76
76
80
76
76
76
72
72
72
24
72
76
76
72
80
72
76
80
28
76
76
72
72
80
76
76
28
24
76
76
76
72
76
76
76
80
76
76
72
76
72
28
76
76
0
76
76
80
72
76
24
76
72
24
76
72
76
8
76
72
72
72
28
72
76
72
76
28
0
72
76
76
8
24
76
76
104
72
76
76
80
76
76
76
76
76
76
76
24
4
76
80
28
76
76
24
24
76
76
76
76
76
28
76
72
76
76
80
76
80
76
28
24
72
80
76
28
76
16
72
76
76
72
80
72
76
72
76
76
80
28
76
76
72
76
0
76
76
76
28
76
76
76
76
72
76
76
76
76
76
28
72
152
76
76
80
12
76
72
72
76
80
76
76
76
76
76
76
76
80
76
76
72
76
76
76
80
76
76
24
76
12
72
24
76
76
76
20
76
76
76
80
0
76
76
4
76
72
28
76
24
80
160
76
80
76
76
76
76
76
76
76
76
76
24
76
8
76
76
76
76
76
76
76
80
76
80
76
8
76
24
76
80
76
76
72
76
76
76
72
0
80
28
28
72
24
72
76
76
76
24
76
76
24
0
80
76
76
76
76
28
20
76
20
72
76
4
76
80
76
76
24
0
76
76
76
76
76
76
72
72
104
76
0
80
80
28
76
76
72
72
80
72
24
0
24
76
76
12
76
72
80
76
76
72
76
76
76
0
76
72
80
76
76
76
76
72
76
0
8
76
76
80
80
76
8
76
28
24
8
76
76
76
4
76
80
76
80
76
76
28
72
72
76
128
76
76
28
76
76
80
72
76
76
76
76
76
72
8
76
76
76
28
4
76
72
80
76
76
80
76
12
76
76
4
8
128
24
76
76
72
76
72
68
76
28
76
76
76
80
76
0
80
76
76
76
76
76
76
80
76
24
24
20
76
76
72
76
80
76
80
24
76
76
0
76
80
76
28
24
76
24
76
76
72
76
76
80
76
76
76
24
80
76
76
24
76
76
76
76
76
76
76
76
80
72
76
72
72
76
80
76
76
16
72
28
140
68
28
76
76
76
72
72
72
28
76
20
76
76
76
76
76
76
76
76
28
76
76
76
76
76
76
76
164
76
76
76
76
24
76
76
80
76
76
136
80
76
80
76
76
24
76
80
72
0
76
24
76
76
76
76
76
112
80
76
80
80
20
80
76
76
76
68
24
76
28
28
4
76
72
76
72
80
76
76
76
76
24
76
76
76
72
76
76
28
76
76
28
0
72
76
72
76
76
28
76
76
68
76
76
76
76
76
76
76
72
76
76
76
8
76
76
76
76
72
76
76
76
72
76
24
76
76
76
76
76
0
76
76
80
76
24
76
76
76
76
72
28
76
76
76
76
28
76
76
80
76
76
28
76
76
76
80
76
76
76
72
76
80
72
76
24
76
76
72
76
76
72
76
72
76
76
32
8
24
76
76
28
8
76
76
80
80
76
76
76
0
72
76
28
24
28
28
104
80
76
24
76
28
76
76
76
76
76
80
76
76
76
72
76
76
76
76
76
76
72
20
0
76
76
76
80
76
76
76
76
76
76
24
72
80
28
72
76
76
76
8
76
76
72
160
72
76
72
80
80
28
76
76
76
28
76
76
76
0
76
80
76
80
76
76
24
72
76
76
76
0
76
28
76
80
72
76
76
76
76
116
76
68
76
28
76
76
24
76
72
76
68
24
76
76
76
76
80
80
76
76
76
76
76
76
72
76
72
76
76
76
76
76
28
80
76
28
76
72
76
76
76
76
76
76
24
76
76
76
72
76
76
76
76
20
76
76
76
76
76
76
76
76
76
72
76
76
76
80
76
80
28
76
160
72
72
76
76
24
76
76
76
72
76
76
76
80
24
76
8
76
76
76
80
76
80
76
80
84
16
76
76
28
76
76
24
76
28
76
76
28
72
76
76
76
76
80
76
76
28
80
72
76
76
80
28
24
76
72
76
76
76
76
76
76
76
76
76
76
76
24
76
76
76
80
76
0
108
76
72
76
8
28
76
132
76
72
76
24
72
24
76
76
76
80
72
76
76
76
80
28
80
76
76
76
8
76
68
76
76
4
76
76
12
80
72
76
76
76
0
80
24
76
76
80
76
76
24
76
72
76
24
4
80
76
24
72
72
12
76
76
72
4
20
80
16
80
76
24
16
80
80
76
76
72
76
76
76
76
12
76
76
80
76
12
24
76
76
76
76
28
76
76
76
80
76
4
76
76
80
76
76
76
72
76
76
24
76
76
28
0
76
76
72
76
80
76
76
28
76
72
76
28
72
76
76
80
76
4
24
160
76
72
76
76
4
24
76
80
76
76
76
164
76
76
76
76
76
76
28
76
76
24
80
76
92
72
76
80
76
80
16
76
76
80
76
76
76
76
76
24
76
28
76
80
76
76
76
72
76
28
72
92
8
72
76
0
24
80
72
80
80
16
80
76
76
76
76
76
76
76
76
160
76
16
76
76
76
76
76
24
72
24
76
24
24
0
76
68
76
28
80
80
76
76
80
72
112
76
0
72
8
24
80
76
76
0
76
72
12
76
76
80
76
72
76
24
76
76
20
12
76
76
76
76
80
24
72
68
76
76
76
76
76
72
72
76
72
72
76
76
76
76
80
76
76
76
76
76
76
72
76
80
72
24
28
80
72
76
76
76
72
76
76
72
28
152
76
72
72
68
76
28
76
72
76
76
80
76
28
76
76
144
72
76
76
76
76
80
76
76
76
72
76
80
76
80
76
76
76
28
76
28
76
76
76
20
72
20
76
72
76
80
76
4
24
80
76
72
80
128
80
80
72
0
76
76
80
76
76
76
76
28
76
72
76
80
76
72
24
80
80
112
76
24
76
76
76
76
76
76
76
76
76
76
76
20
76
76
76
0
76
76
28
72
76
76
28
76
80
76
76
80
80
76
76
76
28
76
76
76
4
80
72
76
28
76
76
12
80
76
76
76
76
72
76
76
76
84
76
80
24
76
28
76
76
80
76
76
76
28
28
76
76
76
76
76
76
76
76
76
76
76
72
76
8
24
76
28
76
76
72
76
76
76
72
76
76
76
24
76
76
72
76
28
76
80
24
76
76
76
76
24
76
76
76
76
80
0
8
72
72
76
76
76
76
76
76
76
76
76
76
76
76
80
8
76
76
76
76
76
28
76
28
24
76
16
72
76
76
76
28
76
76
76
76
80
76
76
76
76
72
76
76
80
28
72
76
76
28
76
80
128
76
76
76
24
76
76
76
80
80
76
76
80
76
76
76
12
80
76
28
76
16
76
76
76
80
76
76
80
76
8
72
72
76
76
76
72
28
28
76
76
76
80
76
76
76
80
76
80
76
12
72
80
76
80
76
76
72
76
76
76
28
64
28
28
76
76
76
76
28
28
72
72
76
4
24
76
72
72
76
80
80
76
76
76
72
76
80
80
76
28
76
76
72
76
76
72
72
76
72
76
80
76
20
80
76
4
76
76
24
76
68
76
20
28
76
76
80
72
76
72
24
72
80
76
72
72
72
28
76
76
80
132
64
80
72
76
80
76
76
76
72
4
160
76
24
4
72
72
4
76
76
76
80
76
80
80
76
76
76
76
76
76
76
76
76
72
76
72
76
8
76
76
160
76
72
76
72
76
76
72
76
76
76
24
76
16
28
72
80
76
76
72
76
80
76
76
28
72
76
76
72
76
8
76
76
80
76
20
76
80
76
76
80
72
80
76
28
76
76
76
76
32
80
76
76
72
80
76
76
76
76
76
76
76
72
80
76
76
28
28
12
28
80
76
76
80
160
76
76
0
76
76
76
76
76
72
68
76
80
76
76
76
132
28
72
76
76
72
76
72
160
72
72
76
76
76
76
76
80
28
76
76
116
72
72
76
8
80
72
76
16
76
76
76
28
28
76
80
76
76
76
72
76
76
24
72
76
76
128
80
80
72
76
76
80
72
76
76
12
76
76
24
76
24
72
72
76
76
8
76
76
0
80
28
72
76
76
76
76
28
76
76
80
24
8
76
76
80
72
72
76
72
28
76
76
72
76
76
72
76
68
76
76
76
76
80
80
20
76
76
76
76
76
76
76
76
76
76
28
80
80
76
76
72
76
72
80
76
76
76
8
76
76
76
76
76
76
8
76
76
76
76
24
80
28
80
80
72
76
72
76
76
28
76
160
80
28
12
76
24
72
72
0
76
76
80
76
76
76
80
76
76
76
76
76
76
80
80
72
80
76
76
72
72
72
76
76
24
76
4
72
72
80
76
76
128
28
16
76
76
76
76
12
76
28
24
80
24
76
28
76
76
8
24
76
76
80
76
8
76
76
76
76
76
76
72
76
12
104
80
76
76
128
76
76
76
76
76
72
80
72
72
80
76
76
76
76
76
76
80
76
0
76
76
76
76
76
24
76
76
76
12
76
76
24
76
72
76
76
80
76
72
76
76
24
72
76
16
76
76
76
76
76
72
80
4
24
76
76
28
76
76
80
72
76
72
76
76
76
72
80
76
76
24
76
76
76
72
76
76
72
72
76
76
76
76
28
76
76
76
28
76
76
76
76
76
80
76
76
72
32
84
76
76
76
24
24
76
16
76
72
28
76
76
76
80
76
80
76
72
76
8
72
76
76
76
72
72
24
76
76
76
16
28
76
76
4
76
72
72
76
76
24
76
76
76
76
80
68
76
76
76
80
76
72
76
80
72
80
80
76
24
76
76
76
28
24
76
0
28
76
24
72
76
72
72
76
76
76
76
76
76
76
76
76
72
76
76
80
76
76
80
72
76
72
140
72
76
76
8
76
76
80
80
28
28
24
76
76
76
76
76
140
76
80
76
76
76
76
80
76
12
4
76
80
72
20
76
80
80
76
72
80
76
76
152
8
76
76
76
80
32
80
76
76
76
76
24
4
76
4
76
4
80
72
72
76
76
4
76
72
80
20
80
76
76
72
72
24
76
28
76
76
76
28
76
76
76
76
72
72
76
76
76
76
76
76
76
80
76
80
76
0
76
0
76
76
76
76
76
76
76
76
76
76
76
76
80
0
76
80
72
76
76
76
80
72
76
76
72
76
72
76
76
76
76
24
80
80
76
76
28
76
76
76
76
80
80
76
80
76
76
76
80
76
76
76
24
80
76
28
76
76
72
72
24
76
76
24
76
76
76
76
76
80
28
76
76
72
80
76
24
76
76
76
28
100
80
76
72
76
80
76
76
76
76
80
80
76
76
76
28
76
76
76
76
76
8
76
76
76
80
80
76
76
80
80
76
76
76
76
76
4
76
76
76
72
76
72
76
4
76
76
76
76
76
72
80
76
24
76
76
76
76
76
128
76
72
76
4
72
76
4
72
76
76
28
72
76
76
76
76
76
76
72
76
28
72
76
76
28
72
76
76
72
0
76
76
80
24
28
76
76
76
76
80
76
72
24
76
28
76
76
80
76
76
76
76
72
76
80
80
80
76
76
76
28
76
76
76
72
76
24
80
160
76
76
24
76
76
76
76
80
24
76
76
76
68
76
76
80
76
76
72
76
76
76
24
76
76
80
76
76
76
76
76
104
76
112
80
76
28
76
76
76
76
76
76
76
76
72
80
76
76
76
72
76
76
68
80
76
76
76
28
76
76
76
76
76
76
72
76
76
28
76
28
76
160
80
76
80
80
20
72
76
76
76
76
76
76
76
76
76
24
80
12
24
76
76
76
76
76
76
160
80
28
76
76
76
72
80
76
72
72
80
80
76
80
76
80
72
28
80
76
76
76
72
76
76
76
76
76
76
76
76
76
76
24
28
76
76
76
76
76
72
76
80
72
80
24
76
76
76
72
76
76
80
76
72
76
72
76
76
80
28
76
76
76
76
24
80
76
76
76
76
76
76
24
8
28
72
28
76
76
12
28
76
8
76
28
4
72
76
76
76
72
28
76
80
76
76
76
96
4
76
76
76
76
76
24
72
76
80
76
72
0
28
4
76
76
76
0
76
76
80
76
76
76
76
80
72
76
76
76
80
76
76
76
8
72
80
76
76
76
76
76
76
80
76
76
76
76
4
24
76
76
76
76
76
76
76
4
76
76
76
76
76
4
76
72
72
72
76
72
0
72
72
76
76
76
76
76
76
76
76
76
76
76
32
76
28
72
76
28
76
76
20
24
72
76
76
76
76
72
28
20
76
76
28
76
72
28
76
76
76
76
76
76
76
76
76
76
28
72
24
76
76
76
24
8
24
76
76
16
72
76
16
76
0
76
72
76
76
76
76
76
28
76
76
76
80
76
76
72
76
76
76
8
76
76
72
76
28
76
28
80
80
12
76
28
76
72
76
76
80
28
80
72
76
76
72
76
28
72
72
76
76
76
80
76
76
24
28
76
76
0
72
76
76
76
72
72
72
76
76
76
76
76
76
76
72
76
80
76
76
76
76
76
76
80
76
76
76
76
80
80
0
76
76
76
76
12
0
80
28
76
28
76
72
76
76
72
76
76
76
76
28
80
72
76
76
24
76
76
76
76
76
76
28
76
80
76
76
76
76
76
76
80
76
76
76
76
76
76
76
76
76
76
76
28
28
76
0
76
76
76
76
80
76
76
0
76
76
76
76
80
76
76
16
76
76
24
72
76
76
24
76
76
16
76
76
76
24
76
76
76
76
76
72
76
24
80
72
24
76
80
64
16
76
76
72
76
80
76
20
76
76
76
76
76
76
80
76
76
76
80
0
76
76
76
76
76
76
24
76
76
80
76
76
76
76
76
76
76
76
28
80
76
72
76
24
76
76
24
76
76
68
76
20
76
76
76
76
24
24
24
72
76
76
80
76
28
28
80
76
76
76
76
76
76
72
76
76
76
76
76
76
76
24
76
76
76
72
28
76
192
76
76
24
76
24
76
76
72
76
76
76
28
68
76
184
76
76
72
76
76
72
144
76
76
76
28
76
76
76
76
0
76
72
72
76
72
72
76
80
24
28
80
24
76
72
24
8
76
76
80
20
76
76
76
76
12
76
24
0
76
72
28
76
76
24
76
80
76
76
76
76
76
80
24
76
76
76
76
76
24
76
24
76
76
76
160
80
76
28
76
76
76
76
76
24
68
28
76
76
76
80
76
76
76
76
76
76
76
76
28
76
80
4
80
76
76
76
76
76
76
80
20
76
76
76
76
76
76
76
76
72
76
76
76
76
28
76
76
76
76
76
76
8
76
76
76
80
76
76
76
72
76
0
76
28
76
76
80
28
76
76
76
76
76
72
76
76
24
72
28
72
24
76
28
80
76
28
28
80
76
76
76
76
76
28
76
76
76
76
72
76
76
8
80
72
76
72
76
76
76
76
76
80
76
76
76
24
80
80
80
80
160
76
76
76
80
16
76
76
76
80
72
28
76
24
80
80
76
76
0
76
76
0
76
76
76
72
80
76
76
76
76
76
76
24
76
20
76
76
76
80
76
76
72
76
80
0
80
72
80
76
76
76
76
28
76
76
76
80
76
76
76
76
76
76
76
76
72
28
76
76
80
72
80
4
76
76
76
24
76
24
76
76
76
76
76
76
80
76
28
72
72
76
80
76
0
28
68
4
76
76
76
24
28
76
4
76
76
76
72
76
72
76
72
76
0
76
12
76
28
76
76
76
76
76
76
72
76
72
76
80
76
148
76
72
76
76
80
76
76
80
72
76
76
80
76
76
76
72
76
28
76
76
76
76
76
76
4
76
76
80
80
80
80
72
4
76
76
252
76
76
76
76
76
72
80
80
76
76
24
24
72
0
76
76
28
76
76
76
32
76
76
76
76
76
76
76
72
28
76
76
0
72
20
76
76
76
76
80
76
76
72
76
76
72
20
76
24
76
76
76
76
76
76
76
80
8
76
28
76
76
76
76
80
76
76
0
76
24
76
80
76
76
76
24
28
76
76
72
80
76
76
76
72
80
76
24
76
76
76
72
76
76
80
24
76
76
76
12
76
72
76
24
76
76
76
20
72
76
80
76
76
76
24
76
72
28
76
76
76
76
72
76
80
76
24
72
76
76
24
72
76
68
76
76
76
80
76
76
76
12
76
72
80
76
28
80
76
80
72
76
72
24
0
160
12
76
76
76
76
72
28
76
28
76
72
72
76
72
76
0
80
76
80
76
76
24
76
76
76
76
76
76
28
76
72
28
80
24
20
76
0
76
72
76
76
76
72
76
76
72
76
76
76
80
76
76
76
76
76
76
76
76
76
72
24
76
72
24
28
24
76
76
0
0
76
0
72
72
76
76
76
24
76
28
72
76
76
72
76
76
80
76
24
76
76
4
72
76
24
72
72
76
80
72
0
76
28
76
76
76
72
72
152
76
76
76
80
24
80
28
76
76
76
76
72
76
76
72
80
72
76
76
76
4
72
72
8
76
76
24
76
72
24
76
76
76
28
72
68
76
24
28
76
76
72
76
76
80
76
72
72
76
76
80
76
76
76
76
76
76
76
28
76
76
24
72
76
8
80
76
28
80
72
76
16
80
76
80
76
76
72
76
72
76
0
28
76
76
76
72
76
76
76
0
8
76
24
76
80
76
76
76
76
76
76
72
76
76
76
80
0
28
68
76
76
76
76
72
76
76
72
8
28
28
76
76
76
76
76
80
76
104
76
76
76
76
76
76
24
76
76
76
76
0
24
4
76
76
24
16
76
76
76
76
76
76
28
76
76
76
76
72
24
76
76
76
76
76
76
76
76
76
76
76
72
76
32
76
76
4
76
76
76
76
4
76
68
76
76
8
76
80
76
80
80
76
24
76
80
76
72
76
76
76
76
72
72
76
76
76
76
76
80
72
76
76
76
76
72
76
76
72
76
76
80
80
72
76
76
76
76
76
72
76
80
76
72
80
80
76
80
32
24
76
80
76
28
76
28
76
80
76
76
72
80
76
76
80
76
76
76
76
76
72
76
76
68
76
76
76
76
0
72
72
76
76
76
76
76
28
76
76
28
76
72
80
76
80
76
72
4
28
76
24
28
76
72
76
80
28
4
76
72
0
76
76
76
28
16
76
76
76
28
76
72
76
76
76
76
76
80
24
76
76
76
68
76
76
76
76
76
76
76
76
76
76
76
76
76
24
76
24
28
76
76
76
72
16
76
76
76
76
0
80
76
76
72
76
76
76
76
76
12
4
76
76
76
76
76
28
76
76
76
24
28
76
0
76
76
76
76
76
76
24
76
24
76
4
76
28
76
76
76
76
76
76
80
76
76
76
76
0
76
80
28
76
24
28
76
76
20
76
76
76
76
76
76
76
4
76
72
76
76
0
76
80
76
76
80
76
80
0
76
76
76
76
76
76
72
76
12
76
76
12
76
68
76
28
76
80
80
24
28
76
80
68
76
76
20
80
76
76
76
76
80
76
76
152
76
76
76
80
76
4
72
24
72
76
76
68
72
76
0
76
76
72
76
76
76
76
80
72
24
76
76
0
76
24
80
76
76
76
76
76
76
76
72
76
76
76
76
72
76
76
76
76
4
76
76
76
72
80
76
76
160
24
80
28
76
80
72
80
76
76
76
76
76
76
76
68
76
80
76
76
76
76
72
76
80
72
76
72
76
76
72
80
76
76
76
24
76
76
76
76
76
84
184
76
76
80
76
76
80
76
24
72
76
76
76
76
76
76
76
76
76
72
0
76
76
76
76
76
76
76
16
76
76
72
76
72
76
28
76
4
28
76
80
76
24
76
72
76
76
76
24
24
76
76
28
0
72
144
76
8
72
72
24
72
76
76
4
28
80
76
24
76
76
76
76
76
80
20
68
76
76
76
76
76
76
76
76
76
76
72
76
76
76
80
76
76
72
76
76
80
28
76
80
76
72
68
76
28
80
80
76
80
76
76
76
80
76
76
76
76
76
76
80
76
28
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
80
12
76
76
76
76
76
72
76
76
24
72
28
72
24
72
80
24
64
76
76
72
80
76
76
132
76
24
76
76
76
76
76
76
72
72
8
80
76
76
72
80
76
4
76
80
76
76
76
160
72
28
20
28
76
76
76
76
24
80
72
76
80
76
80
76
76
80
76
76
76
76
76
76
80
76
72
72
76
76
80
76
24
80
76
0
76
80
76
76
76
76
72
76
76
92
72
24
28
76
72
80
76
76
20
76
76
76
4
72
76
28
76
76
80
80
76
76
76
76
72
80
76
76
76
76
76
76
80
76
76
4
72
76
80
0
76
24
76
72
76
76
76
76
24
80
4
76
76
80
12
76
76
76
72
76
76
76
80
80
76
76
76
160
80
20
28
20
76
28
80
76
72
76
72
76
72
72
76
76
76
80
80
76
72
80
72
76
76
76
76
76
80
24
76
72
76
80
80
76
76
76
80
76
76
76
76
76
76
76
76
72
24
76
76
80
76
76
76
76
76
24
72
76
84
76
148
28
76
80
72
72
24
76
76
76
72
80
76
72
76
80
76
100
76
24
72
76
76
76
80
80
76
76
76
24
76
72
72
76
72
28
76
76
76
76
76
28
76
16
80
72
76
80
76
24
76
0
76
76
76
80
76
76
76
72
80
76
72
76
28
76
72
0
76
76
76
80
76
76
76
76
72
76
72
28
76
76
4
28
76
76
76
76
76
76
76
76
76
76
76
76
76
80
72
72
80
76
80
28
76
76
76
148
76
76
76
76
76
76
76
72
76
76
72
68
76
24
76
28
32
76
76
100
76
76
76
72
28
76
8
68
72
76
28
72
76
76
76
76
72
76
80
72
80
28
76
28
72
80
4
80
76
76
76
24
24
76
72
76
76
24
76
76
80
76
76
80
76
76
76
76
76
72
28
72
76
24
72
76
24
76
76
76
72
0
24
76
76
76
24
72
72
28
76
76
76
76
76
76
76
80
72
80
80
76
76
76
76
76
72
76
76
76
76
28
24
76
76
76
24
76
28
80
0
76
76
4
76
76
72
72
160
28
76
72
76
76
76
76
76
28
80
76
72
76
72
76
76
76
80
76
76
76
76
24
76
72
80
76
76
80
76
76
76
76
76
68
76
76
28
76
76
0
80
4
72
72
24
28
76
76
4
76
76
76
76
76
80
28
72
76
72
76
76
76
76
76
4
76
76
80
24
4
72
76
76
76
76
72
28
76
76
80
76
76
80
76
76
72
76
76
76
72
76
72
76
76
76
28
72
76
76
80
152
76
28
28
76
12
76
80
76
76
24
4
76
76
76
28
76
76
72
80
76
76
72
76
76
76
76
76
72
76
68
80
76
76
76
28
76
64
72
76
76
76
76
76
76
80
76
80
76
76
80
76
76
80
76
76
76
76
0
76
76
76
72
80
80
76
76
76
72
72
76
76
76
76
80
76
80
8
4
76
28
76
72
76
72
72
76
76
76
72
76
72
72
76
72
72
76
76
80
76
76
76
76
76
76
28
76
76
76
76
28
76
76
76
76
76
76
76
0
72
76
76
0
76
72
76
76
72
76
76
76
76
76
76
76
112
76
76
76
76
76
76
76
4
76
76
76
76
76
76
0
76
76
76
76
76
68
76
76
76
28
76
76
80
76
0
76
76
76
76
80
76
72
188
76
80
72
76
76
28
76
72
80
76
76
76
76
76
76
76
24
76
24
76
76
76
8
80
76
76
76
8
4
76
76
76
76
76
0
80
76
76
76
76
76
72
0
76
80
76
76
72
4
76
76
76
76
72
76
80
28
76
80
76
76
24
76
76
76
76
20
80
76
80
76
80
80
28
76
76
76
76
28
76
76
76
72
76
76
76
76
76
76
72
76
72
72
72
72
76
76
76
76
76
24
0
76
76
80
76
76
72
72
76
76
76
80
76
76
76
76
76
76
76
68
80
76
80
80
76
76
76
24
76
76
80
76
76
80
76
76
76
72
76
76
76
76
76
76
76
76
76
76
76
76
80
76
76
80
76
76
80
80
100
76
76
0
76
76
72
28
76
72
76
80
76
76
24
76
80
80
80
76
76
76
76
76
76
20
76
80
4
24
24
76
76
72
72
76
4
76
76
72
72
76
72
76
24
76
76
24
0
28
76
80
8
76
0
76
76
76
76
152
76
16
80
76
76
76
72
80
76
76
24
72
72
20
80
76
76
80
80
72
76
76
76
72
76
80
0
76
76
24
28
76
28
28
76
80
76
112
76
76
76
28
76
76
76
24
76
76
72
72
80
32
72
76
72
8
80
76
76
0
72
80
80
76
76
76
76
76
76
76
76
80
28
76
76
76
76
28
80
80
20
24
76
76
0
76
76
80
76
76
80
76
76
76
76
76
76
68
24
76
80
76
76
28
76
76
76
76
76
28
76
76
76
76
76
76
76
72
28
16
76
76
76
76
72
76
76
76
