dorsal_ventral
0
0
4
0
8
72
0
0
0
76
148
72
76
72
0
0
0
0
12
0
76
72
76
0
0
84
84
152
12
0
120
76
148
0
72
0
0
0
116
16
76
0
0
0
0
0
12
0
12
0
84
0
12
0
0
0
152
0
12
72
0
76
0
116
0
8
0
0
76
16
4
0
8
0
156
76
0
0
76
0
76
0
16
84
0
0
0
0
28
76
76
76
0
0
0
76
0
152
0
0
0
68
120
0
0
84
76
0
0
0
76
8
76
76
0
8
12
0
0
0
76
0
8
0
12
76
0
8
0
76
0
8
76
0
0
0
0
116
0
76
0
76
0
76
8
0
0
72
76
76
0
8
0
0
0
8
0
8
0
8
8
76
0
0
76
0
0
0
4
72
12
16
120
76
0
112
8
0
76
16
76
8
8
0
0
0
0
0
72
0
156
76
76
0
104
108
152
0
0
0
84
104
0
12
0
0
76
84
12
60
76
72
76
0
0
0
0
0
76
84
76
0
0
12
8
84
0
0
72
76
76
76
72
76
0
76
76
76
16
0
0
0
12
84
0
0
0
0
0
76
0
16
0
76
0
0
0
12
0
0
0
0
0
0
72
0
148
76
12
0
12
216
0
0
0
0
0
0
0
0
76
120
12
0
120
0
84
0
0
72
8
8
76
0
84
72
72
0
0
0
0
0
0
0
120
0
76
0
80
0
84
0
0
0
76
120
0
8
0
0
0
0
0
76
0
8
0
0
72
72
72
76
8
0
12
72
0
76
8
0
0
0
0
0
76
0
8
0
0
0
12
8
0
28
0
0
0
76
0
76
8
0
0
76
104
0
0
0
76
156
0
0
0
0
76
76
0
0
4
76
0
0
0
0
76
0
0
0
8
72
0
72
72
0
0
0
0
76
4
108
0
16
72
0
0
0
76
0
0
72
0
0
0
28
0
72
0
120
0
8
116
76
28
12
0
8
0
8
112
0
0
0
0
8
0
12
0
76
152
0
12
20
72
76
0
120
84
152
0
76
120
28
0
0
76
76
76
72
8
72
112
84
12
0
8
84
0
76
0
12
120
0
120
112
8
8
72
72
12
84
0
0
72
12
8
0
0
0
0
0
72
116
76
16
12
0
8
72
76
76
0
84
0
0
8
0
116
76
12
8
12
120
0
76
76
0
0
0
0
0
0
0
76
0
0
68
112
0
0
0
0
0
0
76
8
0
0
0
0
0
0
76
0
72
28
0
0
76
84
0
76
0
0
0
120
0
0
0
12
120
0
76
0
0
0
16
76
0
8
0
76
76
0
8
0
76
0
0
76
0
0
0
112
76
0
72
8
8
76
76
0
8
8
0
0
0
8
0
0
72
120
0
0
0
12
76
0
0
8
0
0
0
0
72
72
12
0
0
20
0
0
0
0
16
0
72
0
84
76
0
72
76
76
76
76
72
8
76
0
0
0
72
108
76
0
108
156
0
0
0
0
12
72
0
0
0
76
76
0
76
72
0
76
0
0
76
28
8
76
76
0
0
76
0
8
76
76
0
76
0
0
76
28
72
0
84
8
0
76
0
8
0
0
28
152
84
0
0
8
8
0
0
12
8
0
0
16
108
0
0
0
8
0
0
0
0
0
12
0
0
8
72
76
0
0
0
120
72
0
0
76
120
116
8
0
76
0
0
0
8
0
0
0
0
0
0
0
0
0
0
72
76
0
0
8
136
0
0
0
0
0
76
0
0
12
120
0
0
0
72
0
76
0
0
12
0
76
76
0
8
0
32
0
104
12
0
16
76
0
76
76
12
0
0
76
0
0
0
76
8
8
0
0
76
72
0
76
0
8
0
0
8
0
0
76
0
0
72
16
0
16
120
72
76
0
116
0
0
0
12
72
8
12
0
0
120
0
12
8
120
0
0
72
0
76
72
76
0
0
76
0
0
0
0
16
76
76
16
0
0
0
0
0
76
0
76
0
116
108
8
0
8
12
0
12
16
0
0
72
0
0
12
0
112
0
72
16
0
0
76
0
16
0
0
76
0
0
0
76
80
0
72
76
0
0
76
76
0
8
148
0
0
0
112
16
8
0
0
0
76
0
0
72
156
0
76
0
8
0
0
0
8
0
8
72
0
8
0
0
0
0
0
0
0
144
0
4
76
8
0
152
0
0
76
12
152
248
0
0
72
0
0
72
0
0
0
72
84
0
16
76
148
152
0
72
0
0
76
28
12
0
0
0
72
76
76
0
0
0
76
0
8
0
0
0
0
12
0
0
76
56
8
76
0
0
0
84
12
0
76
0
0
0
12
104
72
0
0
0
116
0
16
116
8
0
0
8
76
76
8
76
0
0
0
72
76
0
8
0
0
84
72
76
148
0
0
8
0
72
76
68
0
0
0
0
76
76
20
84
0
0
8
16
76
0
16
0
104
108
84
72
0
76
0
0
76
0
0
72
0
8
0
76
0
76
0
12
0
76
0
0
12
120
0
0
8
76
0
0
76
0
0
0
116
0
76
76
8
0
76
0
0
0
76
0
120
8
0
76
0
0
76
0
0
0
76
12
0
0
8
76
0
80
76
12
76
8
156
72
0
152
0
8
0
72
8
0
0
156
0
12
0
0
0
76
0
0
0
0
0
0
0
0
0
76
76
0
12
8
76
0
0
72
0
76
0
76
76
76
0
16
0
76
0
0
0
8
0
8
0
8
0
0
84
72
0
0
0
8
0
0
0
76
152
0
16
76
8
0
76
112
12
0
0
76
0
0
76
0
76
76
76
0
116
0
76
76
12
0
0
72
0
216
76
76
0
72
0
12
76
0
0
0
84
0
76
0
0
12
28
0
12
0
8
0
8
0
0
0
0
0
76
0
0
0
0
120
100
76
120
0
72
112
120
0
144
0
76
72
72
0
12
48
0
8
0
76
0
0
0
0
0
0
76
0
0
0
0
0
108
76
76
0
76
72
0
76
0
80
76
76
8
0
76
76
12
76
0
76
0
0
72
8
0
0
0
0
0
0
76
0
8
48
0
0
84
0
0
0
0
12
0
120
0
48
16
12
0
76
76
112
0
76
0
0
8
0
0
0
0
0
8
0
0
0
0
0
112
0
0
0
0
12
0
0
0
12
72
0
76
0
76
0
0
76
0
72
0
8
0
120
112
76
76
12
72
0
12
112
76
0
0
0
0
76
0
12
0
0
120
76
76
0
0
76
76
76
20
0
76
72
0
72
0
0
76
72
8
76
0
0
120
0
72
0
0
0
76
0
0
76
0
0
0
0
0
12
116
12
76
16
0
120
0
12
12
76
72
0
0
0
76
0
84
0
116
72
28
0
28
80
0
0
0
0
0
0
0
0
0
76
76
0
0
12
8
0
0
76
8
76
0
8
0
0
0
0
148
0
12
0
0
120
0
12
0
0
0
0
0
8
0
8
84
76
0
76
72
0
76
0
80
0
0
0
148
0
0
0
0
76
0
76
0
8
72
76
76
72
12
8
16
0
0
0
0
0
16
0
0
72
0
0
0
0
8
0
0
0
0
116
0
8
0
76
0
120
0
20
8
0
76
76
76
0
0
120
76
76
8
0
0
0
0
72
8
8
16
8
12
0
8
0
76
0
0
0
0
72
0
76
0
76
0
0
84
0
0
0
76
76
0
16
0
0
0
0
0
0
8
0
0
0
0
76
76
0
156
76
0
72
0
156
72
0
0
16
0
68
120
0
0
8
80
8
120
76
12
12
112
0
0
8
76
76
96
8
0
156
0
0
8
8
0
0
0
0
76
72
0
76
0
0
112
76
0
0
76
76
0
0
0
0
0
0
0
0
16
0
0
0
0
0
0
72
76
76
112
12
0
0
0
0
0
12
0
0
72
0
0
0
0
76
0
76
8
0
0
116
152
144
72
12
120
0
0
0
0
0
0
0
76
76
0
8
0
0
112
0
12
8
0
0
0
12
0
0
72
76
0
0
0
0
76
0
16
76
0
8
120
120
0
0
0
0
0
0
28
72
0
76
0
12
76
76
76
76
76
72
0
0
152
0
0
76
8
72
0
112
0
12
0
0
80
0
76
0
0
0
156
0
0
76
0
12
112
0
76
76
0
0
0
0
0
0
0
0
0
0
0
0
72
0
76
0
0
8
0
76
0
156
0
0
0
0
72
4
0
120
8
0
72
116
72
0
76
0
76
0
0
0
0
156
0
72
0
0
0
0
76
76
0
72
0
76
216
8
84
0
76
0
8
0
0
72
76
0
0
0
0
104
0
12
8
12
0
76
0
76
76
76
72
76
0
76
0
0
116
0
32
0
0
0
0
148
16
0
76
76
0
0
0
72
0
72
76
0
0
0
0
0
72
0
12
0
0
116
0
0
76
120
60
0
0
8
76
16
120
76
0
0
76
80
76
0
12
116
12
76
80
0
0
8
8
0
0
0
72
0
0
0
0
8
72
0
0
0
72
0
72
0
12
76
12
0
0
0
104
0
8
76
0
120
12
0
72
72
0
0
0
0
0
0
72
0
0
72
0
0
76
76
0
72
76
0
76
0
72
72
0
8
0
76
0
0
104
0
8
0
216
0
0
0
0
120
0
76
0
76
112
0
80
0
72
12
0
72
0
0
72
0
72
0
76
76
0
0
72
76
0
0
0
76
0
0
8
76
0
76
8
0
0
16
0
72
8
0
0
0
0
76
0
0
0
0
72
4
0
0
68
76
76
116
76
0
0
8
76
76
0
0
0
0
116
0
76
72
12
0
0
0
0
0
152
0
0
0
0
76
0
76
116
12
76
72
0
0
48
0
0
0
48
80
76
76
112
0
0
0
0
8
76
76
0
0
0
76
76
0
8
0
0
0
84
0
0
72
72
72
0
0
0
0
76
0
12
8
8
76
0
8
0
72
0
116
76
0
72
0
0
72
72
0
0
0
0
72
0
116
0
8
120
76
76
0
76
80
12
0
0
0
0
0
116
0
0
0
0
0
0
0
8
0
0
0
0
104
8
0
84
0
0
0
0
12
72
20
0
0
0
76
0
0
76
76
8
0
0
120
0
0
152
0
0
0
72
116
8
0
12
0
8
12
0
0
0
76
0
0
72
0
0
72
0
80
76
0
0
84
72
112
0
156
0
76
0
0
0
84
76
76
0
0
76
0
72
156
0
0
0
76
76
0
0
0
0
0
0
84
72
0
120
76
0
76
76
0
0
112
8
120
0
8
28
0
0
0
76
76
0
0
0
0
8
76
0
0
0
76
0
0
0
112
104
16
76
0
8
0
0
76
72
0
0
0
8
0
72
76
76
0
8
0
0
76
0
8
76
8
0
0
12
0
0
76
120
0
0
0
8
0
0
12
0
0
76
76
0
8
0
0
8
8
0
0
76
0
80
76
72
0
8
0
76
8
0
120
8
0
76
16
0
0
0
16
12
0
0
76
0
76
72
0
0
76
72
12
0
8
120
0
0
0
0
72
0
0
8
16
0
8
0
8
0
116
72
72
0
76
12
8
0
0
0
16
8
0
72
8
116
0
116
0
8
0
0
0
20
0
76
0
0
0
8
72
76
0
0
244
0
0
0
76
76
16
76
0
8
0
0
28
120
0
116
76
0
0
8
0
0
84
0
76
0
8
76
0
0
72
80
76
76
76
76
84
28
0
0
12
12
8
12
0
0
12
0
0
0
12
120
0
0
16
84
0
76
0
0
76
76
224
76
12
0
152
12
0
0
8
0
0
0
8
0
16
12
0
76
8
0
72
0
144
0
0
76
8
8
0
120
0
72
76
0
0
0
8
76
0
0
0
80
0
0
0
0
120
72
8
76
8
0
116
76
0
112
0
0
76
0
112
76
76
0
0
76
0
0
76
0
156
76
0
12
72
76
0
0
0
84
0
116
76
0
0
72
0
76
12
76
0
76
24
0
76
8
0
0
72
0
16
8
0
76
0
0
0
0
72
0
0
76
0
0
116
0
84
0
0
8
0
0
76
8
0
120
16
0
0
116
0
0
0
0
116
0
0
0
0
0
20
84
72
0
0
76
0
0
0
0
0
0
72
0
76
0
0
0
76
0
0
0
0
0
76
0
76
0
0
116
76
0
76
8
0
12
0
8
76
0
0
76
0
8
156
0
0
116
0
76
76
0
0
12
0
0
8
12
76
76
0
116
0
0
0
0
0
0
0
0
0
156
0
8
0
0
0
12
0
120
12
76
72
12
0
0
0
0
76
8
0
0
76
76
108
0
0
0
0
0
124
76
76
0
12
0
8
8
0
8
76
84
0
12
72
76
76
0
76
0
0
0
0
0
0
0
8
12
0
8
12
0
8
156
0
76
76
76
0
0
28
0
0
0
0
0
0
0
76
0
0
4
0
0
0
0
148
76
28
84
0
0
0
0
0
0
0
76
8
0
76
76
8
12
76
0
0
76
0
12
148
0
0
84
76
20
0
76
8
0
0
0
0
84
76
76
120
0
0
0
8
152
0
0
76
24
76
0
0
0
0
76
84
76
112
0
12
72
76
0
0
76
20
0
0
16
8
0
76
0
76
8
0
76
76
76
0
120
12
76
76
12
0
76
0
120
0
12
0
0
72
0
0
76
76
0
88
0
0
84
76
72
0
0
8
0
0
76
0
76
76
8
0
0
72
0
72
0
0
12
0
12
76
16
72
12
0
84
8
76
84
76
0
0
0
0
0
0
8
76
0
8
0
76
12
0
76
16
0
0
0
0
76
0
0
0
72
0
0
0
0
76
0
0
72
8
16
72
0
76
0
104
8
72
8
76
76
0
0
0
76
0
8
0
0
72
76
76
0
0
20
0
76
8
0
0
0
76
0
0
120
120
0
72
0
0
0
0
0
0
0
156
0
8
0
0
0
8
0
76
0
72
0
116
76
0
8
0
0
0
76
76
116
12
76
76
76
0
88
0
0
12
76
0
0
76
8
0
12
0
0
72
0
12
0
72
0
0
72
116
0
72
0
76
0
0
0
0
76
8
0
8
0
0
0
8
72
0
8
0
76
0
4
8
0
0
76
116
8
72
76
0
0
0
0
0
8
76
76
0
0
116
12
76
76
12
16
0
76
152
76
0
76
0
8
0
12
0
0
72
28
0
0
0
0
0
8
12
0
0
148
72
0
0
0
0
0
0
0
0
0
84
0
0
0
0
0
0
8
120
0
76
0
0
76
76
76
216
0
116
0
0
28
76
0
16
0
0
0
72
0
0
12
84
0
0
112
0
0
76
8
116
76
0
0
72
76
0
0
0
0
76
0
0
0
76
72
0
0
116
0
0
0
0
0
0
0
0
0
72
0
80
0
8
0
0
0
0
0
8
0
0
0
72
0
0
12
0
0
76
0
0
8
76
0
0
0
0
0
0
116
0
112
12
76
0
8
72
8
72
0
0
72
0
76
12
0
0
80
76
0
0
72
0
76
0
0
0
0
0
76
8
0
0
8
76
0
0
84
0
8
12
12
0
120
76
116
72
76
76
76
72
0
0
0
0
76
76
0
76
84
0
76
76
16
8
0
76
156
76
0
0
76
48
76
0
80
12
0
0
76
0
116
0
16
0
0
0
0
0
0
120
0
84
0
0
0
76
0
0
108
0
76
12
0
76
8
0
0
72
0
12
72
76
0
0
76
0
8
0
76
0
0
84
0
116
0
0
0
84
120
0
0
8
0
156
0
0
76
76
76
12
8
0
0
0
84
12
0
0
0
0
0
76
12
8
8
0
0
0
0
0
76
0
16
0
0
0
0
12
8
0
0
12
156
0
0
0
76
8
76
76
76
116
0
0
116
112
0
0
0
0
0
0
0
8
116
76
8
76
0
0
0
72
0
76
0
0
12
0
0
0
0
76
84
0
8
12
0
0
112
84
0
0
120
76
76
0
0
72
76
76
76
0
72
48
8
0
0
0
0
84
0
0
0
0
76
76
72
0
0
0
0
0
0
8
156
8
76
0
0
0
0
0
0
12
20
0
76
0
0
80
76
0
0
0
0
72
76
72
72
76
112
0
0
0
0
0
120
0
76
112
120
0
0
76
76
76
0
0
0
76
76
76
0
216
0
76
76
0
0
76
76
0
156
28
112
76
72
0
72
12
116
76
76
0
116
8
0
0
76
0
28
0
12
0
76
0
156
0
0
100
84
76
28
0
0
0
0
0
12
72
0
16
76
12
0
160
76
0
0
120
0
0
0
0
0
0
0
0
0
0
0
76
0
0
0
0
0
76
0
0
0
0
0
16
0
76
84
0
72
0
0
0
76
16
12
8
0
148
0
0
76
0
12
76
0
76
0
0
0
8
0
0
0
0
12
0
0
76
0
0
0
72
0
76
0
76
0
76
0
8
0
76
72
24
0
12
0
0
8
80
72
76
0
76
72
76
0
76
76
0
0
104
0
76
0
0
72
72
0
76
8
0
76
0
8
0
116
112
0
120
8
0
0
8
76
116
12
0
0
116
12
16
0
0
8
0
120
8
16
112
0
0
0
0
0
0
0
152
0
216
0
0
0
0
0
0
0
0
0
0
76
0
0
76
84
0
8
76
12
8
0
0
116
76
76
0
0
0
0
0
0
0
112
0
0
12
160
0
16
120
0
0
72
0
0
8
76
0
28
116
8
0
76
120
0
0
12
0
8
0
0
76
0
112
0
0
0
8
0
0
0
0
116
76
72
0
0
0
0
72
72
120
0
0
112
0
12
0
116
12
0
84
0
144
0
16
0
0
0
76
0
0
84
72
0
0
116
76
0
0
0
76
28
0
0
76
0
0
0
0
0
0
116
12
8
0
148
0
72
8
0
0
76
0
0
0
24
0
0
0
8
76
0
0
0
0
84
0
8
24
76
0
0
0
12
84
76
0
76
76
72
0
76
0
0
0
0
0
0
0
80
84
0
0
12
8
148
0
0
0
0
0
16
136
0
0
112
0
0
0
108
76
0
76
0
0
8
120
0
8
0
76
0
0
0
8
68
0
8
12
0
0
76
12
0
0
12
116
12
8
72
12
0
0
76
76
0
0
12
0
0
0
76
0
76
0
76
0
0
72
0
0
76
84
84
76
12
0
0
0
0
0
112
8
0
56
0
0
0
76
0
8
12
72
0
76
0
72
0
0
0
0
76
76
0
72
72
0
0
0
76
76
0
216
0
72
76
0
0
0
0
0
72
76
0
76
72
0
76
76
0
12
28
72
0
76
0
16
0
0
0
84
0
0
76
0
0
0
76
0
0
0
16
12
0
72
16
0
76
0
16
72
0
76
0
12
0
0
84
0
0
8
0
0
0
76
72
0
8
0
8
76
0
116
0
0
0
76
152
0
76
0
0
108
76
76
76
12
76
76
0
0
76
0
0
12
0
0
76
112
0
8
0
16
0
0
16
72
76
76
0
0
72
72
76
0
72
76
0
8
12
0
12
0
0
8
0
0
116
0
0
72
0
28
76
112
8
0
84
0
0
8
8
0
76
0
0
0
0
0
0
76
160
116
0
76
28
0
0
8
76
76
0
0
0
8
76
0
0
8
76
0
0
84
0
0
0
72
84
76
0
72
76
8
120
8
156
76
76
0
76
0
0
0
0
8
0
0
72
76
28
112
8
12
76
72
76
8
0
0
116
8
0
8
148
72
0
0
0
76
120
76
0
0
0
0
0
8
112
8
0
0
0
0
8
0
0
0
84
76
0
0
0
76
0
72
76
0
156
8
0
0
0
76
0
76
8
116
0
76
0
72
84
152
0
120
0
120
72
0
0
8
12
0
0
76
0
32
0
0
0
0
0
0
0
8
0
0
112
148
0
0
0
76
76
12
76
76
72
12
76
0
76
0
116
0
76
4
0
0
0
0
32
0
0
0
104
0
0
0
12
76
76
0
0
0
8
0
76
0
0
12
0
12
0
0
76
0
0
0
76
0
72
12
156
12
0
84
8
8
0
84
76
8
0
120
76
76
156
8
8
84
0
0
0
76
0
100
76
76
120
0
120
76
12
0
0
72
76
116
0
0
0
72
0
0
8
0
0
12
8
8
8
0
0
72
0
72
0
0
0
4
0
0
0
12
0
8
0
0
12
