ventral_dorsal
80
160
108
80
44
160
0
12
12
84
12
76
0
8
72
0
44
72
12
12
8
108
0
104
0
8
260
0
0
0
8
8
0
76
0
16
8
0
12
76
72
164
0
44
0
12
76
76
0
0
48
72
12
12
72
12
12
72
72
8
0
0
8
16
0
156
180
156
84
72
136
28
0
160
76
80
0
160
0
80
80
4
16
16
0
12
12
76
12
0
72
76
176
0
8
80
8
12
24
12
8
8
160
0
4
8
0
12
8
0
80
72
72
80
76
160
8
0
0
248
72
12
0
0
12
72
180
0
8
12
20
80
4
76
80
12
0
72
16
88
12
156
0
76
72
0
80
80
48
48
76
12
12
12
156
76
8
16
0
12
12
76
12
0
12
72
52
8
0
0
108
44
72
68
12
12
60
164
12
152
0
72
0
12
12
16
48
8
72
16
12
12
76
0
0
84
160
0
72
0
72
0
0
12
72
160
72
0
72
72
0
104
104
8
156
0
80
0
12
0
72
72
0
8
12
0
8
0
72
108
12
12
0
72
0
84
8
12
12
0
4
156
0
180
44
0
72
72
44
4
8
0
28
8
160
0
0
76
108
12
0
0
12
156
72
76
0
156
12
12
12
8
12
80
0
12
72
76
0
76
156
12
0
0
12
0
4
0
0
16
8
8
0
8
8
0
0
0
12
76
12
156
76
0
84
0
8
156
108
16
8
48
12
28
12
16
12
12
164
8
0
12
152
0
80
84
0
108
0
60
8
76
80
12
12
72
0
156
12
72
4
76
8
16
20
12
0
0
76
108
112
12
76
12
12
20
72
12
0
156
0
20
72
0
80
108
76
16
76
0
0
0
12
108
0
76
8
0
0
8
12
156
44
44
72
0
160
8
12
12
44
264
12
0
12
0
8
12
12
0
12
8
0
176
140
108
12
164
12
8
12
156
16
76
8
0
156
76
0
72
16
12
0
0
44
12
72
48
0
84
8
12
72
156
0
160
0
68
76
80
156
80
48
12
76
0
160
180
12
164
12
72
76
4
44
72
0
12
8
0
0
84
8
48
8
84
72
0
84
0
160
76
72
72
4
0
80
0
8
76
72
12
0
156
12
76
8
12
156
80
12
12
156
8
0
8
76
76
0
0
12
0
0
76
72
80
116
0
12
0
160
12
76
0
72
12
12
80
12
0
12
16
80
0
72
12
156
0
0
0
24
12
76
116
0
104
8
0
12
160
12
0
0
84
72
0
0
76
156
0
8
76
0
72
72
76
12
12
76
156
8
8
0
160
76
80
8
80
0
76
76
0
0
72
12
0
76
76
4
0
84
160
80
0
76
0
0
0
16
0
12
12
144
0
156
12
76
160
156
0
0
0
0
156
12
76
0
8
12
12
0
8
108
72
8
72
0
84
76
156
84
0
16
4
72
12
16
0
80
12
0
4
80
76
0
72
108
12
16
12
0
0
0
12
4
72
156
12
0
12
12
8
188
12
0
0
8
80
12
156
68
180
16
72
0
72
12
12
12
12
12
0
0
248
72
72
12
0
76
76
180
12
0
84
16
76
72
160
80
12
80
176
0
48
180
0
12
12
72
12
8
12
148
4
12
0
12
72
8
0
0
156
8
0
12
0
0
12
8
12
0
0
80
12
12
0
0
76
16
0
0
12
0
132
156
76
12
8
12
48
76
156
48
108
16
12
8
12
48
76
0
112
80
160
72
72
0
0
0
12
12
8
160
0
12
112
0
148
0
12
160
48
0
8
8
0
0
0
76
80
0
12
180
0
12
0
12
72
8
12
44
164
8
80
72
8
0
12
72
12
12
108
0
160
0
84
112
8
156
0
8
0
72
144
76
8
4
72
160
0
0
8
156
0
4
112
12
0
12
0
12
68
8
12
0
0
76
12
160
84
12
8
76
0
112
0
28
12
0
0
80
12
80
8
156
12
44
0
76
12
8
8
0
8
0
12
76
48
160
12
0
76
12
12
0
76
12
12
72
0
160
72
156
12
156
12
80
0
0
84
0
48
80
76
0
0
160
0
84
164
0
80
0
12
12
0
0
104
16
0
4
156
8
80
0
12
0
0
0
76
0
16
80
160
80
12
0
12
0
12
12
8
156
72
80
76
156
72
8
160
0
0
72
80
0
76
0
76
108
36
8
84
76
76
108
8
0
12
8
12
12
0
8
12
72
12
0
0
0
76
12
12
12
8
0
16
76
0
76
0
8
0
12
48
140
0
12
76
76
8
144
0
160
180
72
72
72
72
12
0
0
12
72
84
8
152
0
0
76
72
12
84
80
8
160
0
12
160
0
4
0
80
0
0
0
80
48
48
0
76
4
48
76
76
76
72
8
16
76
0
12
0
0
76
12
76
0
160
0
76
112
0
12
72
12
12
0
8
72
0
72
12
0
12
112
72
0
76
0
0
0
0
156
8
8
80
12
4
8
16
156
68
12
0
12
76
12
0
84
0
76
0
156
0
44
8
12
0
0
12
160
0
80
0
4
12
72
156
12
12
76
72
76
108
0
0
76
12
48
76
48
76
8
12
0
0
156
156
76
72
44
80
72
0
4
72
108
160
12
0
8
0
84
0
44
44
156
8
48
72
160
156
8
0
156
160
160
0
72
108
12
12
84
12
44
84
0
16
8
12
0
0
116
76
12
80
0
248
0
8
12
12
12
28
160
76
28
8
0
0
0
0
8
12
0
0
76
12
0
76
0
48
12
8
12
0
8
0
76
8
8
28
0
0
12
72
76
12
0
76
16
12
156
0
16
0
76
0
0
76
4
76
0
12
76
0
76
72
84
72
16
0
12
8
84
8
160
156
76
76
180
80
76
0
12
160
12
76
12
72
0
160
8
12
0
76
152
0
76
156
16
8
16
0
8
8
12
108
0
0
76
76
0
16
0
8
72
0
16
48
68
156
24
156
8
0
72
0
0
80
76
112
0
12
12
160
0
16
0
8
112
184
80
72
80
160
0
0
0
0
76
80
12
12
8
260
0
12
84
76
84
8
156
0
12
8
72
72
72
84
12
72
12
12
12
0
12
48
12
156
156
12
8
160
160
72
156
0
8
76
12
0
48
0
12
72
72
156
12
156
48
8
12
80
72
0
12
8
220
16
48
108
12
0
80
4
0
12
0
12
80
84
80
104
76
84
128
0
156
8
160
76
0
44
16
108
0
8
80
72
164
0
48
0
72
188
16
112
16
160
0
72
12
0
108
12
8
112
12
80
76
0
8
0
108
12
80
12
8
72
160
72
0
0
76
180
76
0
12
12
84
84
0
0
8
0
72
76
12
0
4
80
156
0
12
72
0
0
4
84
8
0
0
0
8
12
0
16
72
80
156
152
40
184
4
180
12
12
0
80
76
156
48
76
0
0
8
320
12
12
8
160
16
248
80
0
44
8
0
0
76
16
108
8
12
76
8
12
160
8
160
4
108
72
72
44
8
76
80
12
0
0
0
72
0
48
0
20
80
8
12
8
12
24
0
48
12
76
72
12
8
8
76
12
0
160
72
160
0
72
0
0
12
16
12
0
164
12
0
72
72
4
260
76
8
12
16
152
8
108
80
72
0
0
8
20
80
0
72
156
76
12
8
72
4
80
12
4
72
0
0
156
4
72
12
4
0
0
76
120
12
164
112
80
0
72
0
0
4
72
20
0
0
164
80
12
8
12
8
160
0
0
0
0
12
12
0
156
8
76
84
76
72
80
12
0
28
12
12
0
84
0
12
72
72
12
12
20
12
72
0
16
0
0
80
260
76
8
76
28
0
76
84
84
12
8
108
16
12
108
76
12
0
12
72
44
12
0
156
80
0
8
0
160
0
76
12
12
8
72
12
12
12
76
24
80
4
0
0
12
80
12
76
108
12
28
8
0
0
8
72
12
72
4
12
0
76
160
12
72
0
72
16
8
72
8
0
180
152
12
76
80
12
12
12
12
108
80
72
80
72
12
84
12
76
76
4
0
76
72
80
12
4
0
12
12
0
12
160
116
12
72
76
72
0
12
160
12
8
8
0
72
0
76
72
12
16
12
76
72
8
12
72
0
8
16
12
0
44
0
180
180
8
72
160
160
28
12
12
0
72
12
72
48
12
0
0
0
0
160
80
0
8
8
160
72
0
72
0
0
0
4
108
12
8
8
76
160
164
8
12
76
16
116
12
72
84
4
0
12
152
108
8
160
156
108
80
0
164
8
0
72
0
160
72
0
8
0
0
80
248
12
12
12
12
76
12
108
76
0
76
76
160
12
0
84
156
76
72
12
76
12
12
72
12
16
76
76
80
8
12
8
76
0
0
80
160
0
0
12
76
80
76
48
12
0
16
156
0
76
12
0
76
12
0
0
160
80
76
8
80
8
0
8
80
164
72
156
160
0
0
4
0
12
160
12
0
156
0
116
0
80
80
0
12
48
12
160
72
12
76
12
160
84
8
80
72
80
80
12
0
160
164
156
0
72
0
48
12
72
0
4
0
72
12
0
80
76
8
0
0
80
76
8
108
8
8
12
72
164
12
0
0
76
72
156
72
76
0
12
76
72
0
12
8
84
76
0
12
0
80
0
76
0
0
72
108
72
72
4
20
112
12
0
4
112
28
72
156
156
0
8
76
0
164
0
72
48
0
76
80
8
48
72
76
16
104
12
76
84
84
0
180
0
12
28
180
12
0
156
4
12
72
4
108
0
12
164
12
12
160
0
12
180
12
76
12
12
72
0
8
12
12
12
80
4
84
80
8
8
16
84
72
12
72
84
12
0
164
8
8
80
12
12
156
76
8
12
72
72
72
156
28
72
144
12
0
12
148
16
44
72
8
160
0
12
84
8
72
8
16
12
168
72
72
8
84
12
4
4
4
0
0
80
8
8
12
16
84
12
12
12
8
0
12
0
80
12
76
44
80
12
8
8
80
76
12
84
0
0
8
160
76
0
148
12
0
76
8
160
72
76
156
8
156
0
76
12
48
0
8
72
108
12
144
16
12
12
0
4
76
84
76
76
108
0
12
12
48
0
188
84
80
0
112
0
0
80
0
80
16
8
0
160
160
0
12
0
12
76
0
76
0
0
8
164
76
0
24
12
84
48
8
140
72
12
152
8
4
76
0
0
12
160
0
0
12
16
80
8
0
12
80
76
0
0
72
12
12
24
0
12
0
72
0
80
12
4
12
80
160
72
84
8
72
156
8
156
12
12
72
0
0
104
108
8
72
76
160
160
72
12
0
12
8
12
0
48
0
76
84
76
108
20
8
76
0
0
80
12
12
8
12
12
84
8
0
12
76
12
0
112
0
156
12
0
12
0
8
12
112
12
72
0
44
0
72
80
64
0
0
0
0
12
12
16
8
12
0
12
44
160
72
72
8
80
76
108
104
8
12
0
76
8
84
76
4
156
16
8
8
0
0
156
0
160
12
0
12
8
84
16
0
8
12
0
0
16
76
12
0
12
4
72
0
0
12
16
164
0
4
260
8
0
156
156
0
12
252
0
76
76
84
0
72
0
0
8
116
76
12
12
8
44
72
76
12
12
80
72
108
0
48
160
12
0
16
16
0
16
8
152
8
8
0
8
12
72
0
12
0
8
0
76
4
0
12
76
156
0
72
12
0
12
260
12
12
0
180
156
84
0
16
20
12
0
0
0
8
8
4
72
4
156
180
16
0
160
84
8
8
152
12
12
0
76
80
12
44
76
8
76
8
12
0
0
72
0
12
0
260
72
8
0
12
80
144
12
12
0
0
72
16
0
12
0
76
12
16
16
0
48
4
12
16
76
0
12
76
8
0
12
72
0
12
8
0
0
160
112
84
12
80
0
0
0
8
68
8
8
76
0
8
12
72
84
8
76
12
0
12
156
8
80
12
0
8
160
12
8
116
76
16
112
12
16
0
84
72
8
8
76
72
84
48
0
72
12
156
156
104
156
72
0
72
12
156
76
12
72
160
148
12
156
8
160
8
84
16
0
80
80
12
0
12
8
48
80
180
8
72
76
76
0
12
8
0
156
72
8
72
72
12
20
72
180
156
0
12
84
12
4
160
0
0
0
12
76
12
152
8
76
160
0
12
84
8
0
16
0
72
84
84
160
152
12
84
76
44
80
0
16
80
116
52
48
152
0
0
72
12
76
48
0
0
0
84
16
76
164
20
156
0
0
0
12
80
0
12
156
72
72
156
80
12
8
0
12
12
72
0
48
0
12
0
160
72
68
156
12
104
8
108
56
4
84
156
0
0
84
12
76
140
4
80
0
12
0
76
12
12
0
160
72
0
80
12
0
176
0
0
164
12
108
156
76
112
0
48
8
0
12
12
0
72
156
16
180
8
8
16
84
160
4
0
48
76
68
156
0
16
260
76
8
156
0
0
156
0
8
32
76
0
0
0
160
0
44
76
0
12
4
84
0
0
12
0
76
84
12
76
80
72
72
8
48
0
0
8
12
0
0
72
12
164
0
84
12
12
0
0
8
0
12
160
160
156
0
12
248
16
12
12
8
8
0
0
80
156
140
8
72
76
76
12
16
156
76
28
12
12
72
0
84
72
80
8
72
72
80
0
12
76
12
0
0
168
84
12
8
12
16
28
48
12
0
12
80
12
156
0
0
76
0
76
0
76
112
0
12
8
76
216
72
80
76
160
0
156
80
12
12
84
12
12
16
4
72
160
76
0
28
72
0
0
72
80
12
84
72
0
72
156
72
12
0
84
84
160
84
84
168
80
160
0
0
156
76
8
160
0
12
0
0
72
8
0
0
0
48
80
72
160
72
8
44
12
0
76
0
0
80
0
12
76
8
48
8
8
8
0
12
12
8
0
76
0
8
8
0
156
76
8
76
12
0
0
0
12
108
76
76
12
8
0
12
4
0
76
12
12
0
0
0
12
12
76
72
12
76
0
4
12
12
8
76
76
8
12
160
16
44
156
72
0
84
0
12
72
0
12
12
160
156
80
72
0
48
8
44
20
16
76
80
0
80
84
76
160
156
80
8
0
16
160
72
44
0
0
12
76
28
12
72
0
156
72
0
0
12
12
12
16
76
84
12
0
16
12
76
12
108
0
12
12
0
8
0
12
12
36
12
156
172
0
80
120
80
0
156
16
12
4
72
80
4
88
12
160
72
0
84
0
12
44
12
80
76
0
0
8
12
76
0
16
12
12
20
156
76
12
160
12
8
72
12
156
12
156
156
72
76
48
4
164
4
0
160
156
0
84
12
76
76
84
8
12
12
8
160
156
72
16
0
152
16
0
80
16
0
76
176
0
72
0
76
248
80
12
76
160
8
16
80
0
156
80
156
0
180
160
76
112
12
8
76
12
16
0
160
76
76
12
44
12
0
0
76
8
12
12
0
8
12
0
0
80
76
8
8
0
8
0
108
16
12
12
0
160
0
0
80
80
80
156
12
0
72
12
76
12
4
8
0
108
0
0
16
44
0
160
76
80
80
0
84
80
16
0
12
72
160
84
8
156
84
0
12
156
160
12
12
76
0
0
156
76
12
8
0
0
260
12
0
28
12
48
0
72
0
80
16
72
156
76
8
12
76
8
8
76
76
0
8
12
256
0
0
12
0
12
0
0
8
0
44
48
176
164
12
180
12
76
0
0
0
0
12
156
0
44
76
76
72
8
72
0
12
72
0
84
8
156
172
12
108
72
84
16
72
0
8
80
16
8
76
72
12
80
24
164
4
8
12
0
8
0
8
0
76
4
160
72
76
12
80
48
0
16
76
8
8
12
0
72
0
76
80
0
12
72
176
0
76
0
8
8
80
16
0
8
12
0
0
8
0
0
8
12
16
0
180
188
8
20
72
0
112
12
72
12
164
12
0
0
176
0
84
80
0
72
156
48
108
0
8
0
0
72
12
16
0
48
76
44
0
8
16
0
12
76
72
0
84
0
0
0
156
12
8
0
156
12
16
12
44
72
76
48
80
76
156
0
0
76
8
12
80
72
12
0
76
44
84
76
16
80
156
8
12
84
48
76
72
8
0
0
84
68
0
76
0
76
140
72
8
180
76
8
12
0
8
156
108
72
12
0
8
12
8
160
76
216
12
0
0
0
8
80
80
80
108
8
0
0
12
0
80
80
84
0
0
156
12
8
104
12
76
16
72
156
0
156
12
8
0
80
12
8
72
16
8
8
76
8
160
48
72
4
8
76
156
156
12
0
52
12
12
72
0
72
0
0
156
4
8
12
0
48
76
20
0
12
0
160
76
8
76
0
16
76
0
12
160
0
8
12
108
48
84
76
80
4
72
76
8
72
0
0
80
16
72
12
72
0
72
76
0
44
84
80
0
0
12
84
80
0
0
160
0
8
16
12
160
12
0
0
76
0
8
0
0
12
72
180
108
0
8
0
76
12
8
12
156
0
156
8
152
156
76
44
156
0
0
12
12
0
0
8
164
80
156
0
72
44
20
16
80
84
164
0
12
0
76
76
8
72
160
12
4
12
160
44
76
80
72
160
0
12
12
72
12
8
0
0
148
12
0
76
80
12
0
0
72
0
0
8
72
8
0
80
8
0
76
4
12
112
16
16
48
108
76
76
0
16
156
20
168
12
76
8
0
0
12
160
72
0
0
0
160
12
0
12
0
0
0
8
12
80
12
12
80
84
84
0
0
152
76
8
12
8
80
156
12
76
72
0
8
12
0
16
8
108
12
68
72
0
76
12
80
12
180
76
8
76
12
72
156
8
128
12
28
0
0
0
0
176
76
164
72
12
76
152
0
0
0
156
0
72
12
12
12
160
8
0
0
0
16
12
20
8
80
72
76
8
16
72
76
12
12
76
160
0
84
76
72
4
0
12
12
44
0
8
28
12
8
156
76
0
160
160
8
84
0
160
12
0
76
80
80
184
84
12
164
0
8
0
8
16
0
0
156
108
76
12
0
80
8
12
4
0
0
80
76
76
140
0
0
12
12
0
156
4
0
12
72
0
12
164
76
0
8
12
12
0
12
12
152
12
108
76
12
16
0
72
12
12
156
164
0
8
80
72
76
0
8
8
16
76
0
12
12
0
80
12
8
0
12
0
0
12
0
48
0
8
8
0
8
12
12
8
12
0
76
12
0
20
12
72
0
0
12
12
76
8
8
72
0
12
60
76
12
156
12
0
8
72
0
20
80
156
0
8
0
12
0
80
80
144
12
12
0
84
16
0
84
48
72
72
0
0
80
12
108
8
80
8
12
8
12
0
8
8
0
0
48
0
76
0
0
12
12
0
16
76
12
0
156
72
76
76
8
12
8
80
8
0
76
12
0
84
12
108
112
72
0
8
12
0
16
16
104
156
76
72
0
0
28
148
20
0
76
80
76
12
12
76
12
108
0
12
0
72
72
44
76
8
76
0
0
72
0
76
160
12
80
80
0
72
12
160
20
156
156
12
156
12
84
72
80
80
8
0
160
12
0
0
12
0
0
0
8
80
12
76
12
152
72
12
0
0
76
0
12
44
8
108
8
8
76
0
12
160
0
0
0
0
16
160
8
72
12
8
12
0
156
72
84
76
16
16
76
4
0
72
8
72
8
160
8
72
8
76
0
156
0
0
76
76
12
12
12
8
16
0
220
80
72
160
60
0
80
12
76
12
76
72
12
156
0
0
44
0
80
80
0
12
48
160
72
220
0
176
68
8
76
84
8
16
84
12
12
72
0
72
8
0
72
80
76
0
72
80
72
12
156
76
0
8
44
0
8
0
0
80
76
12
84
72
72
0
0
12
0
156
12
12
0
8
12
8
8
8
0
156
0
0
4
108
0
0
180
12
72
104
12
0
4
8
0
0
76
0
0
16
76
0
48
72
8
4
76
0
72
0
0
148
12
0
76
0
0
168
12
44
8
12
72
12
156
0
56
8
0
48
76
28
76
0
0
12
0
12
76
0
0
8
8
12
20
12
8
8
72
80
0
12
120
76
72
84
0
0
72
156
0
0
0
12
8
16
0
76
12
80
84
12
80
108
12
76
132
8
8
76
108
76
196
0
0
0
28
108
12
180
76
0
8
0
8
8
0
8
76
116
0
16
72
72
160
0
12
0
0
156
8
0
0
72
0
12
156
12
8
0
12
4
0
140
8
12
12
0
80
72
0
72
0
24
112
0
12
48
80
180
164
0
88
156
80
76
160
152
4
48
0
108
0
72
72
12
72
0
12
84
44
12
184
84
144
172
0
12
12
72
72
156
112
72
0
12
0
8
84
0
72
12
12
16
160
0
80
12
16
8
0
12
156
48
160
0
0
0
12
156
84
76
160
84
12
84
76
16
0
80
28
76
76
12
12
4
156
12
80
12
12
80
72
8
0
12
12
72
156
12
164
12
72
156
12
12
152
0
8
8
84
76
72
12
156
76
48
72
12
72
12
8
0
8
0
12
72
72
72
12
0
0
72
12
0
0
12
8
12
80
80
12
80
12
0
80
12
84
76
76
12
72
76
0
108
8
0
12
0
12
84
72
8
72
80
76
8
76
0
0
160
12
12
0
12
48
16
0
76
12
156
0
0
12
12
8
108
72
16
76
72
84
8
72
76
64
0
0
12
44
12
0
12
12
80
76
4
72
72
0
72
12
0
76
0
164
0
72
80
12
72
12
0
0
0
0
12
4
0
160
0
12
160
0
0
8
0
76
156
160
0
188
12
44
8
76
8
8
128
80
8
8
80
72
12
0
12
72
12
72
12
0
76
36
72
0
12
0
0
12
44
12
0
12
0
0
76
160
0
72
72
80
12
12
12
72
12
8
76
76
0
12
0
8
80
12
76
0
8
12
0
12
76
0
72
8
12
72
80
0
12
12
80
0
160
108
28
0
44
160
12
80
76
0
76
72
248
8
80
76
76
0
12
0
8
80
8
160
84
4
0
0
0
76
12
12
0
72
44
80
12
76
0
8
0
12
0
72
0
152
0
44
72
72
156
0
8
160
72
76
8
12
76
72
80
12
8
12
104
0
72
12
84
72
0
140
0
12
48
0
0
76
0
72
160
12
0
12
12
8
76
160
0
76
76
0
0
0
0
8
0
0
76
76
72
0
8
12
0
0
72
84
8
80
12
72
16
80
156
72
12
12
0
84
20
0
80
0
8
0
8
72
0
72
12
84
8
0
72
0
12
12
0
16
0
12
156
0
156
12
72
80
80
0
12
72
12
0
72
12
12
0
12
12
0
116
160
156
156
28
12
16
76
0
12
0
0
164
80
12
0
0
12
76
160
16
156
76
72
12
12
0
156
80
180
84
76
12
76
12
0
108
76
0
76
160
0
72
108
112
80
76
16
16
12
156
8
76
0
12
72
12
72
0
76
72
76
72
72
16
188
0
72
0
164
0
80
28
80
80
72
12
0
0
0
76
12
0
20
84
144
8
156
48
80
80
0
20
0
12
72
76
0
12
12
80
8
16
176
0
0
84
72
0
8
0
76
160
156
72
0
8
76
76
76
108
156
76
80
8
12
0
0
0
12
72
76
72
0
0
0
72
12
12
12
48
76
0
76
0
76
72
76
80
0
12
0
44
12
0
8
12
16
72
108
0
72
12
152
76
156
160
0
76
72
16
76
0
0
0
0
76
12
0
76
72
12
12
16
12
0
72
156
80
16
8
12
0
76
76
76
8
84
0
0
12
72
0
156
160
156
12
264
76
80
0
4
8
0
8
8
0
12
48
8
12
4
4
76
156
0
0
80
8
8
76
84
108
0
12
0
0
0
0
12
0
80
256
0
0
12
84
76
20
84
76
12
72
0
164
80
0
320
72
0
12
176
12
76
160
8
0
0
0
0
72
160
156
76
8
72
0
0
152
76
76
16
84
72
156
72
156
0
12
0
80
164
0
72
76
8
12
8
8
76
72
80
0
12
72
12
76
8
108
0
8
0
0
8
84
8
0
12
0
160
0
76
68
72
8
12
12
16
156
0
0
268
84
20
8
16
72
72
12
0
12
72
0
0
176
72
0
12
4
76
0
164
44
80
80
12
48
104
72
0
0
8
12
12
0
0
84
0
12
0
8
72
0
12
12
12
0
72
12
80
28
12
8
0
12
76
0
12
76
0
16
0
0
144
8
72
152
176
4
16
76
156
8
76
164
76
72
44
108
0
160
0
84
0
8
76
108
156
8
76
0
48
0
0
108
12
16
0
76
8
144
108
76
180
8
160
108
16
44
156
72
8
20
0
68
0
0
8
12
8
0
180
8
0
12
0
76
4
8
156
8
8
0
12
160
160
76
72
72
12
0
76
8
76
8
0
80
0
0
108
0
0
264
72
188
0
152
0
48
0
156
12
72
8
76
80
12
72
72
44
72
164
12
12
4
0
48
8
76
12
0
0
0
72
0
4
0
164
12
72
12
12
0
16
12
20
0
68
48
8
8
72
0
72
160
12
0
48
180
0
76
12
0
80
0
0
188
0
8
0
8
12
12
0
80
0
0
8
44
72
12
84
4
160
12
12
8
12
0
12
76
12
0
156
12
24
156
8
8
0
76
72
48
156
156
0
8
0
16
0
76
12
8
8
4
0
152
0
72
76
80
0
0
76
12
16
80
12
160
16
0
156
0
184
12
12
0
80
0
108
12
20
72
0
0
0
72
104
0
12
12
8
12
12
80
156
0
80
0
8
156
44
76
0
8
12
12
108
72
80
0
80
8
4
4
76
76
72
0
0
156
80
80
0
0
0
12
12
44
16
0
12
80
0
80
12
12
0
72
72
76
8
8
76
156
12
48
28
76
12
8
0
0
8
12
0
72
80
12
0
0
16
108
8
12
12
12
0
0
76
12
72
0
12
0
0
0
76
0
12
8
12
160
120
72
8
0
76
72
12
16
0
0
20
12
0
8
72
72
0
8
0
156
0
48
8
8
12
76
12
140
0
160
72
156
0
48
164
160
72
80
12
0
76
12
72
84
0
16
4
72
16
0
76
0
8
0
84
80
76
156
8
20
108
8
0
32
80
84
0
76
0
12
0
0
76
84
0
48
76
76
16
76
72
12
72
0
12
12
0
80
12
0
84
0
16
80
8
48
8
12
76
80
72
152
156
12
12
20
16
8
12
0
12
0
0
76
48
160
80
0
4
180
4
80
12
76
0
256
72
8
72
8
80
12
0
4
72
0
0
16
0
0
160
76
0
4
156
76
72
16
12
16
12
80
48
0
72
12
72
0
12
76
16
12
8
160
80
0
0
0
12
12
156
0
72
72
76
112
108
84
8
156
80
76
12
12
12
0
76
0
0
0
76
0
0
84
12
108
8
8
8
0
112
8
76
80
12
0
0
84
72
76
76
12
8
0
0
8
160
16
76
8
156
80
0
12
80
8
12
0
180
76
108
0
76
72
0
188
72
12
0
76
0
80
8
8
72
20
12
160
80
84
0
156
176
12
8
4
156
12
52
4
76
12
80
76
72
12
12
80
8
12
176
72
0
0
48
0
0
0
0
76
156
72
160
12
0
0
76
12
76
16
12
80
0
12
0
80
0
8
8
12
0
48
12
12
156
180
160
0
0
156
12
76
0
12
8
84
0
8
8
112
156
0
0
0
16
12
0
4
84
12
132
156
0
0
0
112
8
80
8
48
12
12
84
72
16
76
16
4
16
108
0
80
0
0
80
12
76
156
72
104
8
0
12
160
156
76
76
0
12
0
160
8
72
12
48
16
0
0
12
0
12
0
160
20
8
12
12
8
8
156
12
8
0
76
12
76
72
72
108
84
180
160
12
72
0
160
0
8
72
76
16
76
76
0
160
76
76
0
48
12
12
156
84
48
0
0
0
16
0
76
8
16
8
72
8
0
76
72
8
12
0
0
72
0
0
76
112
8
12
76
0
12
12
