dorsal_occipital
72
0
68
64
0
72
8
8
72
0
0
76
72
12
72
72
8
76
76
72
8
72
12
72
0
8
0
76
12
8
72
108
76
8
112
72
72
8
8
0
8
72
0
12
72
108
8
8
76
4
76
72
72
72
8
12
72
112
8
12
112
72
72
72
0
0
76
72
68
8
72
12
72
72
72
0
0
68
116
72
8
72
8
0
8
80
0
8
72
8
8
148
72
76
116
72
72
0
8
0
72
12
76
0
108
12
8
8
72
112
72
0
12
8
12
8
68
76
8
116
0
72
76
72
8
0
0
8
8
72
72
72
72
72
8
72
0
0
8
8
8
8
8
76
16
8
8
72
72
72
8
8
0
12
0
68
68
72
68
12
72
0
76
12
8
8
8
72
12
76
104
72
76
72
8
72
68
72
72
8
72
72
8
68
72
8
72
72
72
0
0
76
116
72
12
76
12
72
12
72
8
112
8
72
72
0
8
8
72
12
8
8
0
0
12
68
72
8
0
8
72
88
0
0
72
116
8
8
0
72
68
72
72
8
8
72
0
0
72
72
72
0
72
72
112
76
8
8
72
8
76
8
76
72
8
8
12
72
72
12
0
76
68
0
72
72
12
72
76
8
112
72
8
72
72
84
72
8
72
72
0
108
8
76
76
12
8
72
72
72
72
8
0
8
76
72
72
108
72
0
116
8
72
64
68
72
4
8
8
8
72
72
12
8
12
72
0
8
8
76
0
8
8
8
0
8
8
8
12
8
72
0
12
76
8
72
72
68
12
12
8
72
0
28
72
8
0
112
72
76
8
68
12
72
0
72
156
8
72
0
8
28
8
72
72
76
8
72
72
72
72
0
72
28
72
0
0
72
72
72
8
72
72
72
0
0
0
0
72
8
72
8
8
108
0
72
112
0
8
0
72
116
12
8
108
76
0
8
116
8
8
0
76
0
0
72
12
0
8
0
8
72
12
0
12
8
108
76
8
108
0
76
72
76
72
8
72
8
0
0
72
8
76
8
76
68
40
76
72
72
0
64
72
0
72
72
72
68
0
8
12
72
0
72
72
0
72
112
72
12
12
8
116
72
8
72
0
12
8
76
76
72
0
76
72
12
8
72
0
112
72
12
0
72
0
76
8
8
8
8
72
0
8
8
76
72
72
8
8
72
72
112
72
72
76
0
120
0
0
0
72
72
72
72
72
8
0
8
8
72
72
8
8
8
0
8
8
116
12
0
72
72
0
8
8
8
76
68
0
72
8
8
76
72
8
72
0
76
8
0
72
76
8
0
72
8
0
0
8
68
72
8
76
72
76
12
28
116
72
8
0
76
72
12
0
72
8
112
8
0
0
0
12
8
4
0
12
76
72
68
12
4
72
108
72
8
8
108
12
72
112
0
16
72
12
72
72
72
72
12
72
68
8
72
72
0
72
8
8
108
4
72
72
68
76
72
0
8
8
8
4
112
72
72
8
76
76
76
72
68
0
72
72
76
72
72
72
0
8
72
0
116
76
0
108
76
76
8
8
72
72
72
64
0
72
8
108
12
76
12
8
72
0
8
72
8
72
0
0
72
72
0
0
0
0
8
0
72
72
72
68
76
0
8
8
108
72
12
8
8
8
12
72
76
8
8
72
76
72
8
0
76
8
0
0
8
72
0
72
8
8
72
8
72
72
8
72
8
8
8
12
72
8
112
76
76
72
72
72
72
8
72
8
8
76
12
72
72
72
8
12
8
72
72
72
72
72
0
0
76
68
72
72
8
72
0
8
112
76
8
0
8
12
0
8
72
72
72
116
72
8
8
0
0
0
72
72
156
72
12
116
8
76
8
0
0
12
60
72
0
72
0
72
8
0
68
8
8
72
12
76
8
72
0
72
0
76
72
12
72
8
72
8
72
72
72
72
0
72
8
112
0
0
72
76
8
8
68
0
8
76
72
72
72
8
156
0
72
8
76
0
8
108
72
116
72
108
0
72
12
72
72
8
72
72
72
76
0
72
12
0
76
8
0
68
8
76
8
8
72
12
8
72
68
0
8
8
8
0
72
76
12
72
0
72
72
68
72
0
0
8
72
72
8
72
76
116
8
72
12
8
72
72
116
72
112
76
0
76
8
8
68
12
72
72
72
20
72
8
8
0
0
112
76
8
12
72
8
68
0
0
0
8
76
0
112
4
8
72
72
0
8
72
72
8
8
64
76
0
0
0
72
76
0
0
76
156
8
72
0
72
4
8
72
76
12
72
0
72
72
8
0
8
72
72
16
72
12
116
8
72
72
72
8
72
0
0
0
76
8
8
72
72
76
8
76
72
76
8
8
8
76
72
72
72
72
72
0
0
4
8
0
72
8
76
72
8
0
72
112
0
72
72
16
0
72
12
8
32
8
12
0
72
24
76
72
8
72
68
64
72
8
4
72
12
72
76
28
8
72
12
8
76
8
8
8
76
72
72
0
8
8
72
0
8
72
72
8
12
76
72
8
72
12
32
0
12
8
108
12
72
12
4
0
0
8
76
76
112
112
76
72
8
0
116
8
8
0
8
8
120
72
12
8
72
8
68
0
0
0
8
12
72
8
72
72
12
8
76
72
72
12
0
72
72
12
8
72
72
72
72
0
72
68
72
8
72
8
8
0
8
0
72
0
8
72
8
0
72
72
72
72
72
64
108
0
112
76
8
0
8
72
72
0
8
72
72
8
8
8
76
8
72
12
12
8
12
12
72
72
72
8
0
8
8
0
112
0
112
0
72
12
76
12
8
0
72
12
12
0
4
72
0
112
184
16
8
8
72
76
72
72
16
0
72
72
8
8
72
8
8
12
28
72
72
72
8
0
28
8
72
72
12
12
8
0
8
112
8
8
0
64
72
8
12
72
8
12
0
0
72
72
72
72
4
12
12
0
72
0
76
0
76
20
8
72
0
112
12
72
8
76
0
12
0
76
108
72
64
72
64
72
72
72
8
12
8
0
0
72
72
8
0
8
0
68
44
76
112
72
0
76
0
68
72
0
0
0
116
68
8
0
72
8
76
76
8
8
76
112
64
76
12
8
72
8
8
72
60
72
8
8
72
72
76
108
72
0
12
0
68
72
72
76
0
8
72
72
12
8
72
72
68
8
108
8
8
116
72
72
72
12
8
76
76
72
8
72
72
120
72
72
72
72
108
72
72
72
72
0
8
0
112
72
8
0
72
76
72
0
8
0
0
76
8
76
72
16
8
108
84
8
0
72
72
76
72
72
8
0
12
108
76
8
0
0
0
8
72
8
8
72
76
8
116
8
64
0
72
72
72
72
72
12
76
68
68
0
8
72
72
8
72
0
76
112
8
0
112
72
72
8
76
0
0
68
72
8
8
0
72
72
8
0
0
72
0
8
72
72
72
72
68
68
12
72
108
72
8
8
72
72
116
72
72
0
112
12
0
72
12
76
8
72
0
8
8
72
0
88
68
8
12
72
72
8
12
0
72
112
0
4
68
72
72
72
116
8
72
72
8
12
72
72
72
0
0
72
16
72
72
28
72
80
8
76
8
112
68
72
72
72
72
8
8
16
76
16
0
72
8
76
0
32
108
72
8
72
0
12
72
72
76
76
0
76
12
8
72
16
28
72
0
12
8
76
8
72
72
72
72
72
8
76
72
72
72
8
72
72
72
76
8
8
72
72
76
68
156
8
72
72
28
0
8
72
0
72
0
12
116
8
72
8
12
116
8
72
72
72
72
12
72
12
8
8
0
0
8
0
72
8
8
72
0
8
0
72
72
8
68
72
0
72
72
8
72
8
72
12
8
72
0
72
72
8
72
72
112
0
8
72
72
0
0
68
72
16
0
8
12
108
72
112
68
0
72
12
76
8
8
68
8
0
64
84
8
64
112
72
72
0
72
8
68
72
0
116
76
76
0
72
0
8
0
72
72
16
8
72
120
68
0
12
0
8
8
8
72
0
68
8
8
72
0
0
76
116
0
0
72
72
0
64
8
8
76
8
0
60
40
0
8
12
24
72
72
0
12
0
72
0
8
72
72
72
12
8
72
8
0
0
72
28
4
64
72
112
68
72
8
76
72
8
72
72
12
76
8
0
72
72
8
72
72
72
72
8
72
8
12
72
72
0
12
8
72
72
76
72
20
8
72
0
64
72
68
72
0
8
72
8
76
72
116
72
0
4
76
72
72
76
72
72
8
112
72
72
72
12
0
72
8
76
72
64
4
8
8
8
0
8
112
12
12
72
8
72
12
72
72
8
72
8
8
72
0
12
72
72
72
68
12
8
116
0
72
72
0
76
72
72
112
76
8
72
0
72
20
8
12
120
0
8
8
0
8
0
0
8
68
72
8
8
112
72
4
0
76
8
8
116
116
8
32
72
8
0
0
72
8
72
0
8
8
64
72
0
0
64
108
72
0
72
76
8
72
72
0
72
72
12
8
8
76
0
76
12
72
72
112
0
116
76
68
0
0
0
112
72
72
16
8
12
72
72
0
76
0
72
72
76
8
116
8
72
72
8
8
0
76
68
32
8
0
112
8
8
72
8
4
72
72
0
28
64
72
12
8
76
8
4
116
72
72
76
72
8
8
12
8
0
0
72
4
72
8
72
72
8
4
32
0
72
12
72
0
72
72
0
8
0
0
72
0
20
8
8
0
0
8
76
76
8
112
72
8
0
68
72
8
68
72
8
12
76
28
4
68
72
0
0
8
68
76
8
8
76
0
68
8
72
72
12
0
8
8
8
64
8
8
8
0
8
68
8
72
72
8
120
72
8
0
0
72
8
68
8
80
0
72
0
72
72
72
116
116
68
8
72
0
72
72
116
0
72
8
72
8
12
72
72
108
8
68
0
0
72
28
12
0
152
8
72
72
68
8
72
76
76
8
72
72
0
72
72
12
0
72
72
68
72
72
72
8
12
64
12
8
72
8
0
72
12
76
8
76
8
12
112
4
8
72
72
0
76
8
72
72
72
72
72
8
72
72
72
72
72
8
0
68
72
72
72
0
8
76
8
72
76
32
8
0
8
76
72
72
72
72
8
8
72
12
76
108
0
108
72
72
72
72
12
8
8
8
72
0
0
72
8
72
68
72
12
68
72
0
76
8
8
68
0
72
72
0
0
8
8
0
68
4
72
0
72
8
0
28
72
8
8
108
4
8
72
0
72
8
4
72
12
8
72
72
72
0
72
8
4
8
12
72
116
72
76
120
72
72
72
8
116
120
4
12
0
64
12
0
76
72
8
72
72
0
4
72
4
12
0
12
8
8
12
72
4
72
72
72
72
72
72
0
8
8
8
72
8
72
0
72
12
76
72
72
64
8
8
8
108
76
72
72
72
0
72
8
8
8
0
8
8
8
108
72
72
0
72
72
72
12
72
72
72
72
0
72
120
72
8
12
72
0
72
76
72
8
72
72
12
12
0
72
12
72
72
72
72
72
8
12
76
0
0
8
72
0
72
12
12
116
28
72
8
8
116
72
76
116
0
8
8
0
72
0
72
72
0
72
0
72
112
8
72
72
72
0
72
0
72
72
72
12
72
0
0
8
72
76
0
8
72
72
4
8
72
12
76
8
0
8
112
72
8
8
72
64
72
76
72
68
72
76
72
72
72
76
0
72
0
76
0
0
68
112
8
8
0
72
72
0
76
72
8
72
12
0
108
4
72
72
0
116
72
72
76
60
16
0
8
8
76
68
8
72
8
8
112
8
8
72
8
0
76
0
72
8
8
72
72
76
8
8
72
12
8
8
76
112
72
0
0
8
8
72
72
72
32
8
8
12
0
68
12
72
72
8
72
112
112
76
72
76
8
12
12
72
8
12
72
0
112
68
72
72
0
72
8
8
76
0
76
68
0
72
72
76
76
64
8
64
16
12
72
72
72
0
0
12
76
12
0
0
108
76
0
8
8
76
8
8
72
76
68
72
0
72
68
0
8
0
8
8
8
0
68
8
112
0
0
12
72
72
8
0
72
72
8
72
76
12
8
72
72
8
72
76
112
76
72
68
72
72
108
0
0
0
72
72
72
72
112
8
0
112
12
0
72
76
112
112
116
8
72
112
64
72
0
120
72
72
76
12
72
8
8
8
72
0
72
8
76
72
8
72
116
72
72
72
72
72
0
0
8
20
0
68
76
0
76
68
76
64
8
72
80
72
72
0
72
12
12
72
8
112
76
76
8
12
72
0
8
8
8
76
72
76
0
72
76
8
12
108
12
32
8
72
8
72
16
0
8
72
12
64
72
0
8
12
0
72
76
72
0
72
68
0
72
0
8
8
72
8
8
72
0
72
8
0
0
8
8
0
112
0
0
72
72
8
116
0
0
72
0
72
68
4
72
72
72
68
72
12
108
8
8
76
116
72
12
72
72
0
8
112
72
72
76
8
0
72
8
8
8
72
72
0
12
8
0
72
72
72
12
72
12
72
72
8
72
72
0
8
8
68
8
0
12
8
20
72
72
72
0
76
80
72
72
72
72
76
76
0
0
0
68
12
120
8
72
8
72
72
8
8
72
68
12
72
0
8
156
112
0
76
72
0
0
12
0
8
72
8
8
76
0
8
72
0
76
4
8
72
8
8
0
12
0
0
0
72
72
108
12
72
76
8
112
8
8
12
116
0
8
0
76
72
0
72
76
72
8
76
8
72
8
72
8
72
8
72
8
0
108
8
12
8
8
72
0
72
8
72
8
0
8
72
72
72
76
12
72
0
8
72
0
8
64
8
72
8
76
72
8
8
16
8
8
8
12
0
72
108
72
8
72
112
8
76
0
76
8
72
0
0
12
76
8
12
0
8
76
0
72
72
68
20
72
72
72
76
0
0
76
112
12
8
0
0
0
12
72
72
72
68
28
76
116
16
72
0
0
72
8
32
0
64
72
0
0
8
76
72
0
8
12
76
8
72
0
8
8
76
0
76
72
72
8
8
72
8
72
12
0
12
84
72
12
72
72
64
8
0
8
72
0
0
72
72
0
8
108
0
8
76
8
12
0
72
72
8
72
72
32
108
0
112
8
72
76
72
72
8
72
76
72
64
8
32
72
8
72
76
8
72
12
0
0
0
72
0
8
0
4
76
72
0
76
72
72
0
8
72
120
76
72
72
8
0
72
8
72
72
8
76
16
108
0
8
8
8
8
20
12
72
72
12
72
72
0
76
72
72
0
72
72
0
72
8
72
8
0
12
72
72
0
0
72
0
8
12
68
4
8
0
0
112
0
8
8
72
8
72
72
72
0
8
0
72
0
8
68
76
0
0
72
76
112
108
72
72
8
76
0
8
68
0
72
72
68
76
72
0
8
76
0
72
8
108
0
72
8
72
0
8
0
72
72
72
0
0
68
72
72
72
72
4
12
12
72
72
8
8
0
72
108
0
72
72
76
8
0
20
0
0
72
68
8
8
0
72
8
72
8
76
68
76
0
72
76
12
8
0
76
72
0
72
72
72
8
8
72
76
76
76
8
72
8
112
76
8
72
8
72
12
76
0
72
72
72
72
0
72
12
8
8
72
12
28
116
72
112
16
8
72
8
12
76
8
72
8
112
72
72
72
8
72
12
64
72
72
72
16
72
8
72
72
8
72
12
0
0
0
8
0
72
0
8
0
76
76
76
76
0
8
72
72
8
72
8
12
44
0
8
8
4
76
68
8
8
0
72
72
8
0
72
72
76
12
80
72
0
4
72
112
8
4
72
112
76
0
8
8
12
8
72
112
0
76
116
8
68
0
72
72
0
72
0
72
112
108
32
76
8
72
0
8
72
0
72
72
72
72
8
0
72
72
68
72
0
8
12
76
76
72
0
0
8
116
72
72
72
116
72
72
76
72
72
12
4
8
72
72
0
0
68
8
8
8
76
8
12
4
16
8
8
72
8
0
8
72
0
72
72
72
72
76
0
8
72
8
8
72
8
8
8
8
12
8
0
72
72
0
72
12
8
68
72
8
76
72
72
76
76
0
0
72
72
8
8
8
72
0
12
8
72
0
8
72
0
8
72
116
8
12
108
0
76
0
8
0
64
8
72
0
72
72
72
72
8
8
68
76
8
72
72
76
8
4
0
0
12
72
72
76
8
72
8
116
0
8
72
4
0
72
0
72
0
8
12
20
0
76
76
28
8
116
72
72
72
8
76
8
72
0
0
0
72
0
8
76
8
0
72
8
8
72
8
0
28
32
72
76
16
8
0
72
72
76
8
76
72
72
8
72
68
0
72
0
72
0
76
8
76
72
12
108
0
0
8
12
76
72
72
72
8
8
72
12
0
0
76
112
72
72
72
112
72
8
72
72
8
8
12
8
0
12
0
8
0
72
72
108
108
72
68
68
72
0
0
0
8
72
76
72
72
72
72
112
0
72
8
0
0
0
8
72
120
8
72
112
0
72
8
72
72
4
72
72
112
0
4
8
68
8
8
8
108
72
72
108
72
72
72
8
0
12
76
72
68
156
8
76
0
112
76
12
64
72
8
72
8
72
72
72
8
0
8
8
0
76
0
116
72
8
8
72
72
72
76
8
72
12
72
76
8
8
72
0
72
72
72
12
32
72
8
72
8
16
0
68
0
76
8
108
76
0
8
112
0
8
8
0
72
72
12
72
72
72
8
4
76
0
76
76
8
0
112
8
8
8
72
8
8
0
4
8
108
0
72
72
12
72
64
68
8
12
8
8
0
0
0
0
72
8
8
76
8
8
12
72
8
0
8
8
72
68
4
8
8
8
72
8
76
0
8
72
12
8
8
72
8
0
72
76
76
72
8
8
116
0
108
72
0
8
8
12
72
12
72
8
8
0
108
0
72
72
8
72
8
8
0
16
76
32
0
8
72
8
12
0
76
8
0
68
72
72
76
8
76
72
8
8
8
112
8
72
0
8
0
12
72
72
8
72
8
0
72
16
112
0
0
72
8
0
76
64
12
72
8
72
0
72
72
8
8
76
72
8
12
8
76
12
72
8
8
0
0
72
72
8
0
28
76
0
12
0
0
72
8
76
0
8
72
12
8
72
116
72
76
32
68
72
72
8
72
0
72
12
72
72
8
72
76
112
16
72
72
68
76
72
72
72
8
72
84
72
8
0
72
8
8
8
0
12
72
72
76
72
0
72
8
8
72
8
112
72
72
68
12
8
0
8
72
64
76
72
8
76
68
72
8
8
72
8
8
0
72
116
72
8
72
72
108
8
72
12
72
8
76
72
72
72
12
12
68
72
72
72
12
8
0
72
8
12
72
72
116
72
8
0
72
8
72
8
8
16
8
8
72
8
72
72
0
0
8
8
8
0
0
72
8
12
12
76
8
72
152
0
108
16
72
72
72
72
8
8
72
80
8
0
72
8
12
72
72
8
0
8
76
12
12
0
0
72
0
8
0
72
76
0
8
76
8
72
44
68
8
8
68
72
72
0
72
12
64
12
0
0
72
8
12
72
120
16
0
12
72
72
72
72
72
0
0
72
76
0
108
0
76
8
8
72
72
108
64
8
72
8
8
8
8
0
76
0
72
8
0
72
8
8
0
68
72
8
72
12
72
12
76
8
12
72
76
64
12
72
72
72
72
76
8
72
72
72
0
72
44
80
0
28
0
8
72
20
76
8
72
0
0
72
112
0
68
8
72
0
8
8
0
76
12
8
12
0
12
0
8
72
8
76
8
72
8
12
12
0
8
72
8
8
72
72
8
8
12
0
12
8
68
72
0
8
112
12
72
76
112
76
72
72
12
8
72
76
108
8
0
8
76
72
72
60
8
8
108
8
76
168
12
0
72
112
72
12
0
72
8
0
12
8
16
0
68
8
0
8
0
76
8
8
72
0
72
8
8
72
72
8
12
8
72
8
8
72
76
8
72
72
0
112
8
328
4
0
76
8
8
108
72
8
12
8
68
72
72
8
72
76
8
0
72
8
8
0
8
72
72
72
8
8
72
8
8
8
8
8
0
120
80
116
72
112
72
0
8
72
68
0
8
0
0
12
0
112
72
0
0
8
8
8
8
72
8
12
72
8
72
72
8
0
0
64
8
12
68
72
8
68
72
116
72
72
8
72
8
72
76
0
72
68
72
76
72
72
92
72
8
72
8
0
8
72
8
0
0
0
72
112
12
72
76
72
72
12
16
72
76
72
72
72
72
76
72
0
12
8
8
72
72
0
76
72
72
68
8
72
0
8
72
8
108
0
68
72
72
72
0
72
0
76
12
8
0
28
0
76
68
108
8
0
76
8
72
0
72
8
8
0
72
12
8
76
0
72
8
72
72
0
0
16
72
72
68
72
72
8
0
8
72
12
0
72
0
8
72
68
8
12
72
72
72
112
68
8
8
8
72
72
72
72
72
72
8
12
8
0
4
76
12
116
72
0
4
8
72
68
8
108
76
0
0
72
8
72
72
76
76
8
72
8
112
116
0
8
28
116
0
72
64
72
0
72
72
72
64
8
72
72
112
8
0
0
8
0
72
12
8
72
72
72
64
0
12
8
68
72
76
112
8
112
8
0
72
76
72
68
8
8
8
12
0
76
108
8
0
72
72
76
8
0
72
0
8
72
0
68
68
72
0
0
8
12
76
8
64
0
72
72
72
72
0
8
12
0
8
76
8
116
76
112
8
12
0
0
72
76
76
108
12
72
72
12
12
72
0
16
8
0
72
72
64
72
72
8
12
4
8
0
68
108
72
76
8
72
8
0
72
72
72
0
0
0
72
72
76
0
116
8
72
72
4
12
72
72
8
72
8
72
76
72
0
0
8
76
0
8
72
8
12
0
0
8
72
68
108
76
0
76
0
72
0
72
72
72
72
0
72
0
0
0
72
12
72
12
8
72
76
0
72
72
72
0
112
24
0
12
0
76
8
32
116
72
72
12
72
12
84
76
0
12
72
0
72
0
8
0
72
0
8
72
0
72
8
8
72
72
72
12
12
108
72
4
8
8
8
116
72
8
72
8
72
0
72
32
8
72
8
72
12
72
12
72
108
8
72
108
68
8
72
8
12
8
0
8
76
72
8
72
0
76
0
8
112
0
72
8
76
8
72
68
76
32
8
72
108
76
72
72
112
68
72
12
72
0
8
112
8
72
4
112
68
8
72
8
12
0
8
68
8
16
8
12
112
76
0
12
68
72
4
76
8
76
12
0
72
8
0
12
0
0
72
8
12
0
72
0
72
0
72
12
72
8
8
72
0
8
72
72
72
8
76
12
72
0
72
112
72
72
4
8
8
12
0
8
0
72
8
72
72
72
8
76
8
68
72
72
0
8
76
0
0
72
72
72
0
76
72
0
76
0
0
0
0
8
72
0
72
8
8
68
116
8
76
8
16
8
72
72
12
8
116
8
8
72
68
8
0
68
0
12
0
76
12
0
72
8
72
0
72
8
0
108
76
0
12
72
72
72
72
68
8
8
0
0
72
8
72
112
0
8
8
8
0
0
0
72
112
80
64
156
76
72
12
8
0
76
8
68
8
72
0
8
8
0
72
76
8
12
16
72
12
32
8
72
0
8
0
8
72
72
0
8
72
72
8
72
72
8
0
16
8
72
8
72
76
0
0
8
76
72
0
0
72
8
8
72
116
0
8
68
72
0
8
76
72
8
72
12
0
68
68
8
8
12
76
8
16
0
16
64
0
72
72
0
8
76
8
0
8
108
108
8
156
72
72
0
0
72
8
12
0
68
4
0
8
76
8
0
72
72
8
8
8
8
32
72
72
68
72
72
72
0
0
0
12
72
8
8
8
8
108
72
76
72
8
76
72
68
68
8
72
0
72
12
72
72
72
72
72
72
0
72
108
72
72
8
76
0
72
72
8
72
0
0
0
72
72
72
72
8
0
72
8
8
8
0
8
4
72
0
76
0
0
0
64
8
8
72
108
0
72
72
8
0
0
8
72
8
68
76
76
8
0
72
72
16
0
8
12
12
72
72
116
72
12
12
8
12
72
72
8
76
0
8
72
0
28
0
0
8
72
8
72
72
76
8
72
76
68
72
8
72
68
8
8
72
8
0
108
72
0
76
76
8
72
8
20
8
8
8
72
108
72
76
8
72
8
12
8
72
72
76
8
8
0
72
0
0
28
12
72
8
12
72
0
108
28
76
72
120
72
72
0
12
72
76
0
8
8
8
0
8
8
8
72
72
76
116
72
8
8
8
8
72
72
116
8
0
72
72
76
72
68
72
8
4
68
8
0
72
8
72
0
0
72
72
68
72
8
72
72
72
0
76
40
72
12
12
76
8
16
0
72
72
8
8
72
76
68
72
8
12
72
72
8
8
8
72
8
72
0
76
0
112
76
12
12
12
72
68
0
72
76
0
0
0
72
0
0
72
0
72
72
72
72
0
72
8
72
72
72
72
112
8
8
0
72
72
72
8
72
72
8
0
68
68
12
12
72
12
120
64
72
0
72
8
72
0
72
72
112
72
8
8
8
8
12
0
8
8
8
68
116
8
8
0
8
68
108
76
76
0
72
76
12
72
72
72
8
72
72
8
8
0
0
72
12
0
72
72
12
8
8
76
72
72
76
108
8
8
4
72
0
68
12
72
72
8
0
76
8
8
8
72
0
72
72
72
12
8
76
8
8
0
108
72
116
72
76
72
76
72
112
72
72
16
116
0
72
8
72
76
0
108
8
72
72
76
0
72
72
8
64
72
112
0
72
0
12
72
72
8
16
8
8
8
8
8
8
8
68
12
8
76
72
0
12
72
72
12
12
8
12
12
