,corrs,x_coord,y_coord,offset,label
51,-0.07811022108697355,[0],[51],[-204],Dorsal
52,-0.08582935839267343,[0],[52],[-208],Dorsal
53,-0.09444485152400252,[0],[53],[-212],Dorsal
54,-0.10660573865556919,[0],[54],[-216],Dorsal
55,-0.1157070056220441,[0],[55],[-220],Dorsal
56,-0.11712009743612166,[0],[56],[-224],Dorsal
57,-0.10991488602469354,[0],[57],[-228],Dorsal
58,-0.10611663261393078,[0],[58],[-232],Dorsal
59,-0.13539537973410484,[0],[59],[-236],Dorsal
60,-0.1777723611146505,[0],[60],[-240],Dorsal
61,-0.2077760234486657,[0],[61],[-244],Dorsal
62,-0.22595603940515607,[0],[62],[-248],Dorsal
63,-0.21005247408795358,[0],[63],[-252],Dorsal
64,-0.18552517643225241,[0],[64],[-256],Dorsal
65,-0.19114112432349792,[0],[65],[-260],Dorsal
66,-0.1868436101995819,[0],[66],[-264],Dorsal
67,-0.1652781830804444,[0],[67],[-268],Dorsal
68,-0.15983274905986397,[0],[68],[-272],Dorsal
69,-0.177654649415158,[0],[69],[-276],Dorsal
70,-0.19177685212407328,[0],[70],[-280],Dorsal
71,-0.20526694618473296,[0],[71],[-284],Dorsal
72,-0.1880820407940873,[0],[72],[-288],Dorsal
73,-0.12367336813302747,[0],[73],[-292],Dorsal
74,0.4630459604619776,[1],[0],[4],Ventral
75,0.5594586326486483,[1],[1],[0],Same
76,0.5295606772846986,[1],[2],[-4],Dorsal
77,0.3911855051797624,[1],[3],[-8],Dorsal
78,0.24727253263720658,[1],[4],[-12],Dorsal
79,0.1271055443398729,[1],[5],[-16],Dorsal
80,0.038867185005630585,[1],[6],[-20],Dorsal
81,0.00015403017952260751,[1],[7],[-24],Dorsal
82,0.033397903980030764,[1],[8],[-28],Dorsal
83,0.0967609622748077,[1],[9],[-32],Dorsal
84,0.11068597175251758,[1],[10],[-36],Dorsal
85,0.08790191075996012,[1],[11],[-40],Dorsal
86,0.09263961796787108,[1],[12],[-44],Dorsal
87,0.127298176340541,[1],[13],[-48],Dorsal
88,0.1945989690401319,[1],[14],[-52],Dorsal
89,0.17324574664678716,[1],[15],[-56],Dorsal
90,0.10994406476346848,[1],[16],[-60],Dorsal
91,0.07242549886169251,[1],[17],[-64],Dorsal
92,0.07337243087750883,[1],[18],[-68],Dorsal
93,0.06468588616105697,[1],[19],[-72],Dorsal
94,0.039186248852474015,[1],[20],[-76],Dorsal
95,0.00611899461580407,[1],[21],[-80],Dorsal
96,-0.024578731082693983,[1],[22],[-84],Dorsal
97,-0.05095854064964318,[1],[23],[-88],Dorsal
98,-0.07179671566949826,[1],[24],[-92],Dorsal
99,-0.1059985109490998,[1],[25],[-96],Dorsal
100,-0.11763797279101842,[1],[26],[-100],Dorsal
101,-0.10944962978533308,[1],[27],[-104],Dorsal
102,-0.06330331682622617,[1],[28],[-108],Dorsal
103,-0.01931562775651852,[1],[29],[-112],Dorsal
104,0.01221051944634636,[1],[30],[-116],Dorsal
105,0.038142665718666945,[1],[31],[-120],Dorsal
106,0.05211617494894377,[1],[32],[-124],Dorsal
107,0.0688371720411384,[1],[33],[-128],Dorsal
108,0.07539864657529412,[1],[34],[-132],Dorsal
109,0.06084431802913785,[1],[35],[-136],Dorsal
110,0.03924964593593177,[1],[36],[-140],Dorsal
111,-0.006005340242981669,[1],[37],[-144],Dorsal
112,-0.03456592600938017,[1],[38],[-148],Dorsal
113,-0.05008663930982408,[1],[39],[-152],Dorsal
114,-0.046279654972903726,[1],[40],[-156],Dorsal
115,-0.040242384882130174,[1],[41],[-160],Dorsal
116,-0.05479585105065035,[1],[42],[-164],Dorsal
117,-0.10037345667557067,[1],[43],[-168],Dorsal
118,-0.16286713923151255,[1],[44],[-172],Dorsal
119,-0.2005261597473073,[1],[45],[-176],Dorsal
120,-0.20889624486044245,[1],[46],[-180],Dorsal
121,-0.20596069927866745,[1],[47],[-184],Dorsal
122,-0.2059027186499617,[1],[48],[-188],Dorsal
123,-0.18812680074051588,[1],[49],[-192],Dorsal
124,-0.17262884976354792,[1],[50],[-196],Dorsal
125,-0.15821116072380442,[1],[51],[-200],Dorsal
126,-0.149368985365735,[1],[52],[-204],Dorsal
127,-0.14676973833393642,[1],[53],[-208],Dorsal
128,-0.15027692870154924,[1],[54],[-212],Dorsal
129,-0.16933610442592148,[1],[55],[-216],Dorsal
130,-0.19753389129347484,[1],[56],[-220],Dorsal
131,-0.21194464350850614,[1],[57],[-224],Dorsal
132,-0.2109147727716354,[1],[58],[-228],Dorsal
133,-0.20831566719800718,[1],[59],[-232],Dorsal
134,-0.22181868545868658,[1],[60],[-236],Dorsal
135,-0.24136627178404962,[1],[61],[-240],Dorsal
136,-0.2528655722582104,[1],[62],[-244],Dorsal
137,-0.2323183436193766,[1],[63],[-248],Dorsal
138,-0.1802349971476737,[1],[64],[-252],Dorsal
139,-0.1450261774899535,[1],[65],[-256],Dorsal
140,-0.13901572795363784,[1],[66],[-260],Dorsal
141,-0.12607451551521306,[1],[67],[-264],Dorsal
142,-0.11662961111865017,[1],[68],[-268],Dorsal
143,-0.13774222222885205,[1],[69],[-272],Dorsal
144,-0.166626763912075,[1],[70],[-276],Dorsal
145,-0.19227647956396185,[1],[71],[-280],Dorsal
146,-0.1592344817829102,[1],[72],[-284],Dorsal
147,-0.04543214951479027,[1],[73],[-288],Dorsal
148,0.2823257846769205,[2],[0],[8],Ventral
149,0.46701601708868606,[2],[1],[4],Ventral
150,0.5569709046923912,[2],[2],[0],Same
151,0.514941575863807,[2],[3],[-4],Dorsal
152,0.4113567953979204,[2],[4],[-8],Dorsal
153,0.2686742983886317,[2],[5],[-12],Dorsal
154,0.15819492150867312,[2],[6],[-16],Dorsal
155,0.08844044255045135,[2],[7],[-20],Dorsal
156,0.0864154551589873,[2],[8],[-24],Dorsal
157,0.13861653088109613,[2],[9],[-28],Dorsal
158,0.17662394229681577,[2],[10],[-32],Dorsal
159,0.14892983516840305,[2],[11],[-36],Dorsal
160,0.12217119098006003,[2],[12],[-40],Dorsal
161,0.1302256630180997,[2],[13],[-44],Dorsal
162,0.18282951820341437,[2],[14],[-48],Dorsal
163,0.16335582323946485,[2],[15],[-52],Dorsal
164,0.09602290222674671,[2],[16],[-56],Dorsal
165,0.05332507095144783,[2],[17],[-60],Dorsal
166,0.0522012322086295,[2],[18],[-64],Dorsal
167,0.02099884327156247,[2],[19],[-68],Dorsal
168,-0.00556585715389635,[2],[20],[-72],Dorsal
169,-0.026938187259646855,[2],[21],[-76],Dorsal
170,-0.0535015482582614,[2],[22],[-80],Dorsal
171,-0.08052359398068067,[2],[23],[-84],Dorsal
172,-0.10841025111525714,[2],[24],[-88],Dorsal
173,-0.13762177884857524,[2],[25],[-92],Dorsal
174,-0.13641789835368665,[2],[26],[-96],Dorsal
175,-0.10807800664581697,[2],[27],[-100],Dorsal
176,-0.03954862392717092,[2],[28],[-104],Dorsal
177,0.012504536250417633,[2],[29],[-108],Dorsal
178,0.049275051079521216,[2],[30],[-112],Dorsal
179,0.07344004295101174,[2],[31],[-116],Dorsal
180,0.07736126796159046,[2],[32],[-120],Dorsal
181,0.07144312721161795,[2],[33],[-124],Dorsal
182,0.07135817761592576,[2],[34],[-128],Dorsal
183,0.07762421921724737,[2],[35],[-132],Dorsal
184,0.09161823112948829,[2],[36],[-136],Dorsal
185,0.07836914325457421,[2],[37],[-140],Dorsal
186,0.06382432496327081,[2],[38],[-144],Dorsal
187,0.040384482548701285,[2],[39],[-148],Dorsal
188,0.02513096632387805,[2],[40],[-152],Dorsal
189,0.005951849439091719,[2],[41],[-156],Dorsal
190,-0.02326789728280246,[2],[42],[-160],Dorsal
191,-0.07740957484590402,[2],[43],[-164],Dorsal
192,-0.15573498096237012,[2],[44],[-168],Dorsal
193,-0.21643253871160606,[2],[45],[-172],Dorsal
194,-0.23967334939614016,[2],[46],[-176],Dorsal
195,-0.26608979112395265,[2],[47],[-180],Dorsal
196,-0.301623681328262,[2],[48],[-184],Dorsal
197,-0.2993532084266393,[2],[49],[-188],Dorsal
198,-0.2867669542610607,[2],[50],[-192],Dorsal
199,-0.25707741465183914,[2],[51],[-196],Dorsal
200,-0.22662778328513294,[2],[52],[-200],Dorsal
201,-0.21055879778376752,[2],[53],[-204],Dorsal
202,-0.20842103282029079,[2],[54],[-208],Dorsal
203,-0.23411362719090556,[2],[55],[-212],Dorsal
204,-0.27012362805451035,[2],[56],[-216],Dorsal
205,-0.2829287924502948,[2],[57],[-220],Dorsal
206,-0.2636577439843261,[2],[58],[-224],Dorsal
207,-0.23019714533821328,[2],[59],[-228],Dorsal
208,-0.21635946012900517,[2],[60],[-232],Dorsal
209,-0.22729823433625315,[2],[61],[-236],Dorsal
210,-0.24143293680661085,[2],[62],[-240],Dorsal
211,-0.23322116197104387,[2],[63],[-244],Dorsal
212,-0.18493619186963686,[2],[64],[-248],Dorsal
213,-0.14782541194489085,[2],[65],[-252],Dorsal
214,-0.14767665154488172,[2],[66],[-256],Dorsal
215,-0.1401463718074926,[2],[67],[-260],Dorsal
216,-0.1298794958766793,[2],[68],[-264],Dorsal
217,-0.1607257319553402,[2],[69],[-268],Dorsal
218,-0.21318137080169666,[2],[70],[-272],Dorsal
219,-0.24390249159007835,[2],[71],[-276],Dorsal
220,-0.19355523790068047,[2],[72],[-280],Dorsal
221,-0.058549360311525155,[2],[73],[-284],Dorsal
222,0.11316044177150152,[3],[0],[12],Ventral
223,0.3105969579076108,[3],[1],[8],Ventral
224,0.46782580847104926,[3],[2],[4],Ventral
225,0.5406397659644643,[3],[3],[0],Same
226,0.5291818180347089,[3],[4],[-4],Dorsal
227,0.42331391264621177,[3],[5],[-8],Dorsal
228,0.3066228106099933,[3],[6],[-12],Dorsal
229,0.2007534018312442,[3],[7],[-16],Dorsal
230,0.15178239194108684,[3],[8],[-20],Dorsal
231,0.16375199316064223,[3],[9],[-24],Dorsal
232,0.19606920737292172,[3],[10],[-28],Dorsal
233,0.1568877164886627,[3],[11],[-32],Dorsal
234,0.11887576414519092,[3],[12],[-36],Dorsal
235,0.11744344011367575,[3],[13],[-40],Dorsal
236,0.14813787679849408,[3],[14],[-44],Dorsal
237,0.13520969886696804,[3],[15],[-48],Dorsal
238,0.08057344993210523,[3],[16],[-52],Dorsal
239,0.03533154258197678,[3],[17],[-56],Dorsal
240,0.015671974600426505,[3],[18],[-60],Dorsal
241,-0.04513195229047092,[3],[19],[-64],Dorsal
242,-0.07117548947984886,[3],[20],[-68],Dorsal
243,-0.07651523597748837,[3],[21],[-72],Dorsal
244,-0.08041320253687509,[3],[22],[-76],Dorsal
245,-0.09828579378869508,[3],[23],[-80],Dorsal
246,-0.12195764680514246,[3],[24],[-84],Dorsal
247,-0.13801911556793897,[3],[25],[-88],Dorsal
248,-0.1242641216185103,[3],[26],[-92],Dorsal
249,-0.08896679734236305,[3],[27],[-96],Dorsal
250,-0.0182912220288596,[3],[28],[-100],Dorsal
251,0.027162688236303915,[3],[29],[-104],Dorsal
252,0.05651779565556246,[3],[30],[-108],Dorsal
253,0.07827748558273404,[3],[31],[-112],Dorsal
254,0.07816659082942135,[3],[32],[-116],Dorsal
255,0.061027868267539684,[3],[33],[-120],Dorsal
256,0.07037264002245038,[3],[34],[-124],Dorsal
257,0.09420879190475517,[3],[35],[-128],Dorsal
258,0.1344492121184215,[3],[36],[-132],Dorsal
259,0.14526640693730547,[3],[37],[-136],Dorsal
260,0.13589920641378367,[3],[38],[-140],Dorsal
261,0.09999459970296298,[3],[39],[-144],Dorsal
262,0.05823894829937094,[3],[40],[-148],Dorsal
263,0.007935740854369204,[3],[41],[-152],Dorsal
264,-0.041938208812045304,[3],[42],[-156],Dorsal
265,-0.09541582871285247,[3],[43],[-160],Dorsal
266,-0.16742269064701626,[3],[44],[-164],Dorsal
267,-0.23186395346249722,[3],[45],[-168],Dorsal
268,-0.2693023317020895,[3],[46],[-172],Dorsal
269,-0.32249725611301994,[3],[47],[-176],Dorsal
270,-0.3824405348044028,[3],[48],[-180],Dorsal
271,-0.394327539206681,[3],[49],[-184],Dorsal
272,-0.3841200140720074,[3],[50],[-188],Dorsal
273,-0.34047276224236955,[3],[51],[-192],Dorsal
274,-0.28667731295635135,[3],[52],[-196],Dorsal
275,-0.2522791740549899,[3],[53],[-200],Dorsal
276,-0.2348913002992585,[3],[54],[-204],Dorsal
277,-0.24641010648065304,[3],[55],[-208],Dorsal
278,-0.2694039881520893,[3],[56],[-212],Dorsal
279,-0.2682598563594047,[3],[57],[-216],Dorsal
280,-0.23332022062349572,[3],[58],[-220],Dorsal
281,-0.18325498227581735,[3],[59],[-224],Dorsal
282,-0.1549913114986741,[3],[60],[-228],Dorsal
283,-0.16604850835725776,[3],[61],[-232],Dorsal
284,-0.18321874498933802,[3],[62],[-236],Dorsal
285,-0.19208246973591964,[3],[63],[-240],Dorsal
286,-0.16672751176779127,[3],[64],[-244],Dorsal
287,-0.1493155478921009,[3],[65],[-248],Dorsal
288,-0.15949780860967325,[3],[66],[-252],Dorsal
289,-0.15590639312073637,[3],[67],[-256],Dorsal
290,-0.14641124131822086,[3],[68],[-260],Dorsal
291,-0.1852544223699068,[3],[69],[-264],Dorsal
292,-0.2572758792395067,[3],[70],[-268],Dorsal
293,-0.2847057230570378,[3],[71],[-272],Dorsal
294,-0.2263150650828519,[3],[72],[-276],Dorsal
295,-0.10142102227191677,[3],[73],[-280],Dorsal
296,0.028957518691869206,[4],[0],[16],Ventral
297,0.19148383677825634,[4],[1],[12],Ventral
298,0.35352659077486115,[4],[2],[8],Ventral
299,0.4808141267620614,[4],[3],[4],Ventral
300,0.5557044841872777,[4],[4],[0],Same
301,0.5250536646782853,[4],[5],[-4],Dorsal
302,0.43271169753657307,[4],[6],[-8],Dorsal
303,0.3091718924113133,[4],[7],[-12],Dorsal
304,0.2235769067270117,[4],[8],[-16],Dorsal
305,0.18940789161622512,[4],[9],[-20],Dorsal
306,0.18674535989158733,[4],[10],[-24],Dorsal
307,0.13446584822595253,[4],[11],[-28],Dorsal
308,0.11208701879163634,[4],[12],[-32],Dorsal
309,0.12454261229865389,[4],[13],[-36],Dorsal
310,0.13036213809429975,[4],[14],[-40],Dorsal
311,0.10481938275032279,[4],[15],[-44],Dorsal
312,0.04849219482541311,[4],[16],[-48],Dorsal
313,-0.0004749144241244576,[4],[17],[-52],Dorsal
314,-0.034483419211008344,[4],[18],[-56],Dorsal
315,-0.1111554904595592,[4],[19],[-60],Dorsal
316,-0.1366662011480215,[4],[20],[-64],Dorsal
317,-0.12404607930998095,[4],[21],[-68],Dorsal
318,-0.09518215608677033,[4],[22],[-72],Dorsal
319,-0.09667353124502961,[4],[23],[-76],Dorsal
320,-0.11434243859273677,[4],[24],[-80],Dorsal
321,-0.12180914291761552,[4],[25],[-84],Dorsal
322,-0.10847345157568813,[4],[26],[-88],Dorsal
323,-0.0735081659388601,[4],[27],[-92],Dorsal
324,-0.015540648898719053,[4],[28],[-96],Dorsal
325,0.00581966409985262,[4],[29],[-100],Dorsal
326,0.016420523290647554,[4],[30],[-104],Dorsal
327,0.032293681375474594,[4],[31],[-108],Dorsal
328,0.03626326963150135,[4],[32],[-112],Dorsal
329,0.024382773281085818,[4],[33],[-116],Dorsal
330,0.043214222228637966,[4],[34],[-120],Dorsal
331,0.07311845183645772,[4],[35],[-124],Dorsal
332,0.11583684424393415,[4],[36],[-128],Dorsal
333,0.14094047801733892,[4],[37],[-132],Dorsal
334,0.13816984282341485,[4],[38],[-136],Dorsal
335,0.09800560995927922,[4],[39],[-140],Dorsal
336,0.0471886097866878,[4],[40],[-144],Dorsal
337,-0.012033191497786156,[4],[41],[-148],Dorsal
338,-0.07077626411401436,[4],[42],[-152],Dorsal
339,-0.12041284910128852,[4],[43],[-156],Dorsal
340,-0.18636569280918477,[4],[44],[-160],Dorsal
341,-0.24898678457883566,[4],[45],[-164],Dorsal
342,-0.29856838350617426,[4],[46],[-168],Dorsal
343,-0.36532564228725245,[4],[47],[-172],Dorsal
344,-0.43039007804553137,[4],[48],[-176],Dorsal
345,-0.4443846974508241,[4],[49],[-180],Dorsal
346,-0.4300217151318344,[4],[50],[-184],Dorsal
347,-0.3839308225493819,[4],[51],[-188],Dorsal
348,-0.3287158272122588,[4],[52],[-192],Dorsal
349,-0.2906758897075731,[4],[53],[-196],Dorsal
350,-0.26120825397680364,[4],[54],[-200],Dorsal
351,-0.24890396669767098,[4],[55],[-204],Dorsal
352,-0.24746199407332534,[4],[56],[-208],Dorsal
353,-0.23211110821856815,[4],[57],[-212],Dorsal
354,-0.18880531658461364,[4],[58],[-216],Dorsal
355,-0.1358126258563978,[4],[59],[-220],Dorsal
356,-0.10378977049349747,[4],[60],[-224],Dorsal
357,-0.11507777800591025,[4],[61],[-228],Dorsal
358,-0.125817412674367,[4],[62],[-232],Dorsal
359,-0.14315865756826252,[4],[63],[-236],Dorsal
360,-0.13469160619712217,[4],[64],[-240],Dorsal
361,-0.13839291093235798,[4],[65],[-244],Dorsal
362,-0.1662646659799291,[4],[66],[-248],Dorsal
363,-0.17202195255523514,[4],[67],[-252],Dorsal
364,-0.17188381635757585,[4],[68],[-256],Dorsal
365,-0.21638526659998703,[4],[69],[-260],Dorsal
366,-0.29565214689049424,[4],[70],[-264],Dorsal
367,-0.31327180314114056,[4],[71],[-268],Dorsal
368,-0.24985205978964314,[4],[72],[-272],Dorsal
369,-0.14451141946688503,[4],[73],[-276],Dorsal
370,0.0643091230605984,[5],[0],[20],Ventral
371,0.13939288245471054,[5],[1],[16],Ventral
372,0.24744159303214153,[5],[2],[12],Ventral
373,0.3631317193573182,[5],[3],[8],Ventral
374,0.4848240074465066,[5],[4],[4],Ventral
375,0.5489848755481356,[5],[5],[0],Same
376,0.5269573872042116,[5],[6],[-4],Dorsal
377,0.4307412988200564,[5],[7],[-8],Dorsal
378,0.3273504185725484,[5],[8],[-12],Dorsal
379,0.2348693484254319,[5],[9],[-16],Dorsal
380,0.18221830314318221,[5],[10],[-20],Dorsal
381,0.12431369064641191,[5],[11],[-24],Dorsal
382,0.1210865434995476,[5],[12],[-28],Dorsal
383,0.14182791180644366,[5],[13],[-32],Dorsal
384,0.12121807421697463,[5],[14],[-36],Dorsal
385,0.0762696762291165,[5],[15],[-40],Dorsal
386,0.0004978128236922435,[5],[16],[-44],Dorsal
387,-0.04515454850418514,[5],[17],[-48],Dorsal
388,-0.0824210948651111,[5],[18],[-52],Dorsal
389,-0.15386264499860866,[5],[19],[-56],Dorsal
390,-0.16545526010759634,[5],[20],[-60],Dorsal
391,-0.13226622433568977,[5],[21],[-64],Dorsal
392,-0.08166721606461638,[5],[22],[-68],Dorsal
393,-0.06979922011607938,[5],[23],[-72],Dorsal
394,-0.08639293475135189,[5],[24],[-76],Dorsal
395,-0.09154338939842827,[5],[25],[-80],Dorsal
396,-0.08120273912025316,[5],[26],[-84],Dorsal
397,-0.05419294243262622,[5],[27],[-88],Dorsal
398,-0.004088916250662319,[5],[28],[-92],Dorsal
399,0.00240266932755626,[5],[29],[-96],Dorsal
400,-0.0021499858427670923,[5],[30],[-100],Dorsal
401,0.003601138905367802,[5],[31],[-104],Dorsal
402,0.00418805422896358,[5],[32],[-108],Dorsal
403,-0.0018761044425543688,[5],[33],[-112],Dorsal
404,0.025659348391079802,[5],[34],[-116],Dorsal
405,0.06698973651448642,[5],[35],[-120],Dorsal
406,0.11583873766175791,[5],[36],[-124],Dorsal
407,0.14534917409677237,[5],[37],[-128],Dorsal
408,0.13776164726606527,[5],[38],[-132],Dorsal
409,0.10004280731485678,[5],[39],[-136],Dorsal
410,0.04658155990177642,[5],[40],[-140],Dorsal
411,-0.012494334668452641,[5],[41],[-144],Dorsal
412,-0.07430237809926407,[5],[42],[-148],Dorsal
413,-0.12135052380123196,[5],[43],[-152],Dorsal
414,-0.18661554077585824,[5],[44],[-156],Dorsal
415,-0.24887878385180745,[5],[45],[-160],Dorsal
416,-0.31048187146479983,[5],[46],[-164],Dorsal
417,-0.38596044970253385,[5],[47],[-168],Dorsal
418,-0.4555523748183902,[5],[48],[-172],Dorsal
419,-0.47278910490472215,[5],[49],[-176],Dorsal
420,-0.4591512025074489,[5],[50],[-180],Dorsal
421,-0.41851790295302027,[5],[51],[-184],Dorsal
422,-0.3706057223995467,[5],[52],[-188],Dorsal
423,-0.3358985089709284,[5],[53],[-192],Dorsal
424,-0.30274429525126156,[5],[54],[-196],Dorsal
425,-0.2761959208612487,[5],[55],[-200],Dorsal
426,-0.25724632037369705,[5],[56],[-204],Dorsal
427,-0.23079957396417722,[5],[57],[-208],Dorsal
428,-0.18604903030151843,[5],[58],[-212],Dorsal
429,-0.1398825295112805,[5],[59],[-216],Dorsal
430,-0.11520324696790599,[5],[60],[-220],Dorsal
431,-0.12543137296557408,[5],[61],[-224],Dorsal
432,-0.12954514869584377,[5],[62],[-228],Dorsal
433,-0.15258852085990324,[5],[63],[-232],Dorsal
434,-0.15019735179110824,[5],[64],[-236],Dorsal
435,-0.15479927032665405,[5],[65],[-240],Dorsal
436,-0.18256528111456044,[5],[66],[-244],Dorsal
437,-0.1982779266794394,[5],[67],[-248],Dorsal
438,-0.20915805706356813,[5],[68],[-252],Dorsal
439,-0.2526612629805458,[5],[69],[-256],Dorsal
440,-0.3159505337149265,[5],[70],[-260],Dorsal
441,-0.3151562813269857,[5],[71],[-264],Dorsal
442,-0.2577680733201683,[5],[72],[-268],Dorsal
443,-0.1835758678606396,[5],[73],[-272],Dorsal
444,0.10646605178501391,[6],[0],[24],Ventral
445,0.11397319794051049,[6],[1],[20],Ventral
446,0.1433033443301392,[6],[2],[16],Ventral
447,0.20497277288540508,[6],[3],[12],Ventral
448,0.33113243850213997,[6],[4],[8],Ventral
449,0.4717589218482621,[6],[5],[4],Ventral
450,0.5530711175562966,[6],[6],[0],Same
451,0.5334540820611099,[6],[7],[-4],Dorsal
452,0.4402079304026617,[6],[8],[-8],Dorsal
453,0.31266727114804005,[6],[9],[-12],Dorsal
454,0.21145453952738438,[6],[10],[-16],Dorsal
455,0.1353022339367207,[6],[11],[-20],Dorsal
456,0.12514754459439575,[6],[12],[-24],Dorsal
457,0.1376746154398708,[6],[13],[-28],Dorsal
458,0.08216124771715026,[6],[14],[-32],Dorsal
459,0.028984805775741796,[6],[15],[-36],Dorsal
460,-0.04633574361082993,[6],[16],[-40],Dorsal
461,-0.0566516280042451,[6],[17],[-44],Dorsal
462,-0.06515957033570109,[6],[18],[-48],Dorsal
463,-0.11263196850526674,[6],[19],[-52],Dorsal
464,-0.11247785599785219,[6],[20],[-56],Dorsal
465,-0.08432552794917705,[6],[21],[-60],Dorsal
466,-0.04805733062127745,[6],[22],[-64],Dorsal
467,-0.04135333417630168,[6],[23],[-68],Dorsal
468,-0.06721572868673162,[6],[24],[-72],Dorsal
469,-0.0751875741158171,[6],[25],[-76],Dorsal
470,-0.06606203401919453,[6],[26],[-80],Dorsal
471,-0.045435037187371775,[6],[27],[-84],Dorsal
472,0.0037665246656636217,[6],[28],[-88],Dorsal
473,-2.180142768250066e-05,[6],[29],[-92],Dorsal
474,-0.019309831867700966,[6],[30],[-96],Dorsal
475,-0.019642333283549883,[6],[31],[-100],Dorsal
476,-0.02680277898155405,[6],[32],[-104],Dorsal
477,-0.0414239068753752,[6],[33],[-108],Dorsal
478,-0.022856196750834775,[6],[34],[-112],Dorsal
479,0.018918092028553934,[6],[35],[-116],Dorsal
480,0.06632713213311643,[6],[36],[-120],Dorsal
481,0.0918980289780199,[6],[37],[-124],Dorsal
482,0.07890000582804511,[6],[38],[-128],Dorsal
483,0.05416890749033984,[6],[39],[-132],Dorsal
484,0.023190846407346907,[6],[40],[-136],Dorsal
485,-0.012477418036890594,[6],[41],[-140],Dorsal
486,-0.05734482577333655,[6],[42],[-144],Dorsal
487,-0.09392656024456163,[6],[43],[-148],Dorsal
488,-0.14724631399351182,[6],[44],[-152],Dorsal
489,-0.19878544283809305,[6],[45],[-156],Dorsal
490,-0.26550089707200747,[6],[46],[-160],Dorsal
491,-0.3406698024688661,[6],[47],[-164],Dorsal
492,-0.40586719904832247,[6],[48],[-168],Dorsal
493,-0.4357802745998612,[6],[49],[-172],Dorsal
494,-0.4388017453083202,[6],[50],[-176],Dorsal
495,-0.41388325248696206,[6],[51],[-180],Dorsal
496,-0.3817311647549936,[6],[52],[-184],Dorsal
497,-0.3600812398256328,[6],[53],[-188],Dorsal
498,-0.329852763803529,[6],[54],[-192],Dorsal
499,-0.2993159786644234,[6],[55],[-196],Dorsal
500,-0.27282162866273824,[6],[56],[-200],Dorsal
501,-0.24427636573378064,[6],[57],[-204],Dorsal
502,-0.2033639894082867,[6],[58],[-208],Dorsal
503,-0.15085339954081722,[6],[59],[-212],Dorsal
504,-0.11559288795274825,[6],[60],[-216],Dorsal
505,-0.11330139066589957,[6],[61],[-220],Dorsal
506,-0.11416623402217622,[6],[62],[-224],Dorsal
507,-0.14574433990098964,[6],[63],[-228],Dorsal
