dorsal_ventral,ventral_dorsal
-0.023064995290089263,0.010194386056303073
0.009870141983088054,-0.028854753566821656
0.02044366758150394,-0.042206962041240095
0.008202196536515643,-0.020404966427426095
-0.05969990877646874,0.0499628945110195
-0.1408414787275315,0.12862080676943208
-0.13293147457268178,0.1258958521378661
-0.043313082168907335,0.03634341030962895
0.0383358743619157,-0.029223430053274536
0.04912178462753973,-0.01817736140646259
0.03693627134030003,-0.003218770036380568
0.06853276041332203,-0.028240346921144507
0.10467116764204243,-0.04967627540594342
0.13353636874114536,-0.06472035070057258
0.10744913206386958,-0.032733066242809
0.05709886133309983,-0.010811350149522198
0.06516742472091556,-0.06218962848039472
0.08887864647175299,-0.09958002359295728
0.017401518148416478,-0.03812715851096682
-0.03866194903099767,0.017154510888333585
-0.09905061920385838,0.0667568534127455
-0.13630607972650977,0.10230079501360324
-0.13352952043711103,0.10889748286840864
-0.1843550385952949,0.17995396153445464
-0.18174381535445347,0.17067756880231727
-0.09782236211135535,0.07792371942943019
-0.034301463889822026,0.012345618907649791
0.012346707207700897,-0.042373111413472525
0.0359725030078919,-0.07964942858481698
0.059692109121616516,-0.098336033101038
0.08963253489042207,-0.1042243367441246
0.11698833593415976,-0.1150573073378023
0.14771636830069917,-0.11535037016987287
0.16054171049252933,-0.13563665615871937
0.11677923437701869,-0.13128554827240593
0.06530056052785335,-0.08357364992590664
0.0198349592433696,-0.040686218943915234
-0.027735054197724703,0.0063225851535411055
-0.002409581611969136,-0.017364388339844668
0.06462962159900981,-0.07574122887517595
0.09390714045688248,-0.11049854538103449
0.07501352352390633,-0.10714332257720391
0.04750844343861088,-0.07296757688592759
0.016654951882220326,-0.03599526776131934
-0.00237746601088093,-0.02640670261017934
-0.025038860338836025,-0.005427081538288678
-0.018350737498369532,-0.00797940325813598
0.004456841724932353,-0.012152611666008645
0.005224133717192214,0.0020876129240565144
-0.0005543633957655475,0.010581439629935706
-0.01766257692386019,0.027112987277522885
-0.04568194832162209,0.04964840793928326
-0.061151824308375576,0.053756122170848304
-0.08336767124937658,0.06318224848644316
-0.09072504564271718,0.09671826497397978
-0.09635052058151711,0.11740183102707594
-0.09337861466139358,0.11190822779325663
-0.09782504677173838,0.11481915095675281
-0.143231460819714,0.1454087791152932
-0.1983776146922257,0.18568724294821157
-0.24528718123478815,0.2009079912516323
-0.25456887351566343,0.22189521555421077
-0.21431060060292118,0.216907507944547
-0.17409970878603287,0.17546412390265007
-0.1726293414449647,0.16984121656939002
-0.18172320783545703,0.1789573760620415
-0.18867387799880053,0.1903901584311679
-0.21094781948879884,0.21593465394702271
-0.25728670963741085,0.2622416655170822
-0.33767047016403,0.33937714153090315
-0.39216030112548617,0.39176517806342936
-0.36822026047439116,0.3612667854016012
-0.2612724951436454,0.2588985100412904
0.06254466019601251,-0.06863708498204807
0.08058854727215159,-0.09386639326105506
0.055788695858950244,-0.06163061397136485
-0.012287338114837648,0.01247250927853763
-0.0751060129348799,0.07032124978615244
-0.08184740242838867,0.07613510018880805
-0.010656215875854538,0.0014126255715291094
0.09774389057993313,-0.10069223206481173
0.1671026313074069,-0.15500518915062034
0.16451315765950192,-0.147808380094887
0.13831016758223383,-0.11492855817614663
0.11685086228779937,-0.08884051442681122
0.1238016839658482,-0.09124662260302738
0.07480265251302287,-0.020468121986171678
-0.008997719549381902,0.05171904003603979
-0.005204728778417253,0.007370465841158025
0.030249548183833505,-0.04179929067827942
-0.0029919011889526087,-0.01768870336365208
-0.03640067813958471,0.010986915258546164
-0.08075937099820124,0.04506645999738293
-0.12773822234173815,0.09158769283877707
-0.11975095259494235,0.11334853722695853
-0.12826658413849695,0.1556667257768386
-0.1187466190238329,0.13818331944296058
-0.0633177161043851,0.07735797796733888
-0.02990911817029157,0.04235223010373586
0.032590591642995576,-0.013096850654403941
0.07961888127166776,-0.06011134608021673
0.10535140500239293,-0.09316196163148338
0.12006541903443885,-0.0962782304086859
0.12097724563233284,-0.09613685989501611
0.1225409302342918,-0.07561305073672278
0.10103982337046385,-0.06653325387241558
0.0528869009121314,-0.04588389851172446
0.019237674534162013,-0.018237817360733207
-0.011063234159749826,0.0070311095877581805
-0.041370909740653695,0.03896017623966401
-0.006349637392590285,0.004837827420883671
0.06422424085318673,-0.06059048104949507
0.11500049006736693,-0.1273636328966955
0.09915758919655426,-0.12083585371581308
0.05665893036278781,-0.07425330482272807
-0.0006120519234450172,-0.013919219191668913
-0.042604094050244457,0.03398206647480398
-0.07032515631550884,0.06601004822262493
-0.08713133257475775,0.0816322353035445
-0.10163643613136202,0.10810281163362218
-0.11181251271313915,0.11744420355762158
-0.10639585841900903,0.10960738538239961
-0.09719161896391798,0.10265544120840023
-0.10238602412840253,0.10538512059924664
-0.10749782044479367,0.10140161908292727
-0.11945066159846657,0.10132498293192987
-0.13486070478517675,0.13365404856475438
-0.17975364368784202,0.17529623149129492
-0.2060138756982344,0.198695871056215
-0.2125591315214852,0.215083638713493
-0.22477683007087665,0.22440922091780155
-0.2598670398621331,0.251242111610296
-0.2929367818952092,0.26908987342382407
-0.2926777506051169,0.28314123350513565
-0.2617489601213418,0.27313349964946987
-0.21016479828897636,0.21709221757208186
-0.18809248128974698,0.19512939095992599
-0.20125276841831535,0.20457951337753136
-0.21515101052353774,0.20411590408875174
-0.21093285732025863,0.19713325396094808
-0.22571813907866994,0.21470606816545446
-0.2746906957553916,0.2707055824383909
-0.320001078462279,0.3112867296227254
-0.27898894925087175,0.27438311584717046
-0.12020084039889127,0.12453855575672208
0.04711576739275769,-0.05307178597548812
0.05783020462305927,-0.06556186884175719
0.02123270535649019,-0.022728665841881934
0.014891577178533927,-0.011901089363472617
0.015415276946057654,-0.008859855070714795
0.05597236691032863,-0.05690390158010551
0.15437464294227712,-0.1540708506630143
0.24772232417278944,-0.24156406168113237
0.25424738864189894,-0.24768882375406942
0.2022662406449585,-0.19726209305746878
0.14426000194781413,-0.14389396346255484
0.11803773808057476,-0.11137844148049778
0.04023183319373286,-0.008425967043964977
-0.06622959458027496,0.09208804667502432
-0.06756733538886092,0.06486951979270551
-0.01416421916556665,0.0019302219565600492
-0.01696546680319528,0.006491574348769756
-0.012966598286016063,0.003305764652020781
-0.04819841904182581,0.0245121481976764
-0.09273012898507747,0.05407657149908797
-0.06505722682919989,0.06334501165909437
-0.058386984339715044,0.09942678490277737
-0.06688116522232088,0.10455390219772767
-0.05449246600019041,0.08850870091933663
-0.057066458118869276,0.08539805872599202
-0.00014779575895153968,0.04306354474723083
0.05818850220575491,-0.005327862119911483
0.10235648893437232,-0.07057881409008764
0.11611150477603882,-0.08941286386186229
0.10181740637517339,-0.08551828555766669
0.08783534819930919,-0.05732877015795339
0.07177396887385042,-0.0473683006033099
0.0507084014315044,-0.04541537513960637
0.05221823045296669,-0.050365545181658075
0.05430716665571898,-0.057409862777460255
0.050004870515871075,-0.051425239999973234
0.08016527186825437,-0.08240881937397335
0.12723638871785464,-0.12404560665260617
0.1759750600504233,-0.17995566124417237
0.16395131917203928,-0.1727108290125221
0.1177831711811165,-0.1287316385490878
0.035830634117955895,-0.0497463720748238
-0.031945413152098895,0.027135754814108987
-0.06791674908297929,0.0722427032288725
-0.11539217721589912,0.11452036308638314
-0.17301824329402338,0.17685613061575373
-0.19741636709097607,0.19723222231689808
-0.1910395417186197,0.1858694044039878
-0.15941721707675593,0.15897068552570653
-0.13412702179166208,0.13724098285653788
-0.13002808670633123,0.12729042685456432
-0.14324694870331312,0.13315777433677994
-0.1761400051880045,0.17794190066824872
-0.24853450972506994,0.23888823151546512
-0.285496066867483,0.2723730071266117
-0.27582998335142145,0.27521878075824663
-0.2555263812001674,0.2565658374757766
-0.26479732218841934,0.2589743134356001
-0.291769864794423,0.2753437456176209
-0.30206417082995746,0.30390298318316517
-0.3052153238501114,0.31671546151116414
-0.27226128450839115,0.27993159307636184
-0.2559649391833597,0.2688627398444991
-0.27374309484826936,0.28595714610891704
-0.2910438468877192,0.2859518295373712
-0.27381736168859117,0.264544486758473
-0.2714436851061578,0.2634178030433975
