,corrs,x_coord,y_coord,offset,label
1481,0.07378563056464459,[20],[1],[76],Ventral
1482,0.004956705541341574,[20],[2],[72],Ventral
1483,-0.06755682690895673,[20],[3],[68],Ventral
1484,-0.12554580852490801,[20],[4],[64],Ventral
1485,-0.1374486980902502,[20],[5],[60],Ventral
1486,-0.1324539625567721,[20],[6],[56],Ventral
1487,-0.13966831485235354,[20],[7],[52],Ventral
1488,-0.17193250766047916,[20],[8],[48],Ventral
1489,-0.20260733299482417,[20],[9],[44],Ventral
1490,-0.24432544929864272,[20],[10],[40],Ventral
1491,-0.24631832145151356,[20],[11],[36],Ventral
1492,-0.16810551668252655,[20],[12],[32],Ventral
1493,-0.11431574626059321,[20],[13],[28],Ventral
1494,-0.1314232938081995,[20],[14],[24],Ventral
1495,-0.09754358309804151,[20],[15],[20],Ventral
1496,0.11071428668087455,[20],[16],[16],Ventral
1497,0.331654111796566,[20],[17],[12],Ventral
1498,0.4549310379831016,[20],[18],[8],Ventral
1499,0.5962597554379756,[20],[19],[4],Ventral
1500,0.7035367552592182,[20],[20],[0],Same
1501,0.7084928533467552,[20],[21],[-4],Dorsal
1502,0.667834591044019,[20],[22],[-8],Dorsal
1503,0.6190535493745091,[20],[23],[-12],Dorsal
1504,0.5342327607471409,[20],[24],[-16],Dorsal
1505,0.4098597286977748,[20],[25],[-20],Dorsal
1506,0.3108208141369489,[20],[26],[-24],Dorsal
1507,0.2036721808523832,[20],[27],[-28],Dorsal
1508,0.09668951580558258,[20],[28],[-32],Dorsal
1509,0.024505876236140377,[20],[29],[-36],Dorsal
1510,-0.028141956173789152,[20],[30],[-40],Dorsal
1511,-0.05035671180643613,[20],[31],[-44],Dorsal
1512,-0.0514097246379161,[20],[32],[-48],Dorsal
1513,-0.03752409555062689,[20],[33],[-52],Dorsal
1514,-0.07029795881456823,[20],[34],[-56],Dorsal
1515,-0.1370831802788076,[20],[35],[-60],Dorsal
1516,-0.1768309320864692,[20],[36],[-64],Dorsal
1517,-0.1933115717911845,[20],[37],[-68],Dorsal
1518,-0.20059778634048447,[20],[38],[-72],Dorsal
1519,-0.21128165604802368,[20],[39],[-76],Dorsal
1520,-0.2102004671035535,[20],[40],[-80],Dorsal
1521,-0.1919671665764083,[20],[41],[-84],Dorsal
1522,-0.16235968410898874,[20],[42],[-88],Dorsal
1523,-0.11793406320438263,[20],[43],[-92],Dorsal
1524,-0.04493231109430437,[20],[44],[-96],Dorsal
1525,0.02745853862698403,[20],[45],[-100],Dorsal
1526,0.06333158829511178,[20],[46],[-104],Dorsal
1527,0.08253027156228272,[20],[47],[-108],Dorsal
1528,0.10665610154548522,[20],[48],[-112],Dorsal
1529,0.12231696920309773,[20],[49],[-116],Dorsal
1530,0.1340548471278517,[20],[50],[-120],Dorsal
1531,0.1356418267342453,[20],[51],[-124],Dorsal
1532,0.14279026570613096,[20],[52],[-128],Dorsal
1533,0.16773535267052989,[20],[53],[-132],Dorsal
1534,0.20192213152148086,[20],[54],[-136],Dorsal
1535,0.21845081637504482,[20],[55],[-140],Dorsal
1536,0.221861172118602,[20],[56],[-144],Dorsal
1537,0.21880679900177374,[20],[57],[-148],Dorsal
1538,0.17532073848141308,[20],[58],[-152],Dorsal
1539,0.1099056841844103,[20],[59],[-156],Dorsal
1540,0.0646055909420629,[20],[60],[-160],Dorsal
1541,0.06765695397527968,[20],[61],[-164],Dorsal
1542,0.07802778357732287,[20],[62],[-168],Dorsal
1543,0.07827742126463533,[20],[63],[-172],Dorsal
1544,0.03152168602044316,[20],[64],[-176],Dorsal
1545,-0.057230727624944376,[20],[65],[-180],Dorsal
1546,-0.11983471347266157,[20],[66],[-184],Dorsal
1547,-0.1331883458183628,[20],[67],[-188],Dorsal
1548,-0.10919970831164427,[20],[68],[-192],Dorsal
1549,-0.03900864990138198,[20],[69],[-196],Dorsal
1550,0.06413350969626241,[20],[70],[-200],Dorsal
1551,0.13076432686147144,[20],[71],[-204],Dorsal
1552,0.13719939206244208,[20],[72],[-208],Dorsal
1553,0.0642431336931509,[20],[73],[-212],Dorsal
1554,0.09757257158972861,[21],[0],[84],Ventral
1555,0.07708079640164905,[21],[1],[80],Ventral
1556,0.006138192474833022,[21],[2],[76],Ventral
1557,-0.06596930020309864,[21],[3],[72],Ventral
1558,-0.10045747118874936,[21],[4],[68],Ventral
1559,-0.08919891310761521,[21],[5],[64],Ventral
1560,-0.07901929505914022,[21],[6],[60],Ventral
1561,-0.08979649026634705,[21],[7],[56],Ventral
1562,-0.14071605808262788,[21],[8],[52],Ventral
1563,-0.18462141394712045,[21],[9],[48],Ventral
1564,-0.2286393310085066,[21],[10],[44],Ventral
1565,-0.23421196713437203,[21],[11],[40],Ventral
1566,-0.16104043876280832,[21],[12],[36],Ventral
1567,-0.11447209625664966,[21],[13],[32],Ventral
1568,-0.13637805427327812,[21],[14],[28],Ventral
1569,-0.12121679372772737,[21],[15],[24],Ventral
1570,0.05149294757901814,[21],[16],[20],Ventral
1571,0.24552091090005745,[21],[17],[16],Ventral
1572,0.34988854462004687,[21],[18],[12],Ventral
1573,0.4897091865957058,[21],[19],[8],Ventral
1574,0.6495950411268728,[21],[20],[4],Ventral
1575,0.7361437366649966,[21],[21],[0],Same
1576,0.7349153837463367,[21],[22],[-4],Dorsal
1577,0.7001977532992277,[21],[23],[-8],Dorsal
1578,0.6125806165916857,[21],[24],[-12],Dorsal
1579,0.4803288652577259,[21],[25],[-16],Dorsal
1580,0.3831128041977458,[21],[26],[-20],Dorsal
1581,0.26716329457109406,[21],[27],[-24],Dorsal
1582,0.15174943336813687,[21],[28],[-28],Dorsal
1583,0.07441835214025702,[21],[29],[-32],Dorsal
1584,0.015605328542648842,[21],[30],[-36],Dorsal
1585,-0.018291488799237716,[21],[31],[-40],Dorsal
1586,-0.030164356959732422,[21],[32],[-44],Dorsal
1587,-0.022879470679918943,[21],[33],[-48],Dorsal
1588,-0.07027639194082591,[21],[34],[-52],Dorsal
1589,-0.14429172999784382,[21],[35],[-56],Dorsal
1590,-0.18038081784299198,[21],[36],[-60],Dorsal
1591,-0.19888078731321848,[21],[37],[-64],Dorsal
1592,-0.2113090995746421,[21],[38],[-68],Dorsal
1593,-0.22555479395959557,[21],[39],[-72],Dorsal
1594,-0.22547277237681293,[21],[40],[-76],Dorsal
1595,-0.2144384716575802,[21],[41],[-80],Dorsal
1596,-0.18815040725070262,[21],[42],[-84],Dorsal
1597,-0.14750898288924552,[21],[43],[-88],Dorsal
1598,-0.08389279148819007,[21],[44],[-92],Dorsal
1599,-0.02966655010795531,[21],[45],[-96],Dorsal
1600,-0.008232180214008919,[21],[46],[-100],Dorsal
1601,0.00576981286977938,[21],[47],[-104],Dorsal
1602,0.026048154801379206,[21],[48],[-108],Dorsal
1603,0.04194430567332234,[21],[49],[-112],Dorsal
1604,0.05794273778898797,[21],[50],[-116],Dorsal
1605,0.0683041877782025,[21],[51],[-120],Dorsal
1606,0.08501255341407603,[21],[52],[-124],Dorsal
1607,0.12009606213567306,[21],[53],[-128],Dorsal
1608,0.157465952381232,[21],[54],[-132],Dorsal
1609,0.17245521447719808,[21],[55],[-136],Dorsal
1610,0.17591805367264518,[21],[56],[-140],Dorsal
1611,0.1746501457001395,[21],[57],[-144],Dorsal
1612,0.13528392044154655,[21],[58],[-148],Dorsal
1613,0.08645665525661855,[21],[59],[-152],Dorsal
1614,0.057018469035396854,[21],[60],[-156],Dorsal
1615,0.06361402185292367,[21],[61],[-160],Dorsal
1616,0.07300857978431725,[21],[62],[-164],Dorsal
1617,0.0625313379554212,[21],[63],[-168],Dorsal
1618,0.010037110692234293,[21],[64],[-172],Dorsal
1619,-0.08119242754469999,[21],[65],[-176],Dorsal
1620,-0.14697714576722873,[21],[66],[-180],Dorsal
1621,-0.16050960097797282,[21],[67],[-184],Dorsal
1622,-0.13874409977942018,[21],[68],[-188],Dorsal
1623,-0.07350393177819278,[21],[69],[-192],Dorsal
1624,0.03176367315970539,[21],[70],[-196],Dorsal
1625,0.11385576376612568,[21],[71],[-200],Dorsal
1626,0.13308677917628017,[21],[72],[-204],Dorsal
1627,0.05442527257016617,[21],[73],[-208],Dorsal
1628,0.11489604970517497,[22],[0],[88],Ventral
1629,0.09315335873582906,[22],[1],[84],Ventral
1630,0.016148661769476602,[22],[2],[80],Ventral
1631,-0.04996876795801298,[22],[3],[76],Ventral
1632,-0.06921606692674274,[22],[4],[72],Ventral
1633,-0.0402464277418269,[22],[5],[68],Ventral
1634,-0.02314336475731039,[22],[6],[64],Ventral
1635,-0.034691583923940436,[22],[7],[60],Ventral
1636,-0.08788124519076312,[22],[8],[56],Ventral
1637,-0.1323860117386458,[22],[9],[52],Ventral
1638,-0.1780731853501995,[22],[10],[48],Ventral
1639,-0.1904191228214336,[22],[11],[44],Ventral
1640,-0.14201249173414976,[22],[12],[40],Ventral
1641,-0.11404184705101163,[22],[13],[36],Ventral
1642,-0.1325533054009835,[22],[14],[32],Ventral
1643,-0.12175855096660733,[22],[15],[28],Ventral
1644,0.013149872119064647,[22],[16],[24],Ventral
1645,0.18083974740979689,[22],[17],[20],Ventral
1646,0.2663872017609611,[22],[18],[16],Ventral
1647,0.3791174054104716,[22],[19],[12],Ventral
1648,0.5537664435365179,[22],[20],[8],Ventral
1649,0.6977961879437714,[22],[21],[4],Ventral
1650,0.7503305377434903,[22],[22],[0],Same
1651,0.7541999482224699,[22],[23],[-4],Dorsal
1652,0.6742273289840485,[22],[24],[-8],Dorsal
1653,0.5272682415302806,[22],[25],[-12],Dorsal
1654,0.4224549924783228,[22],[26],[-16],Dorsal
1655,0.3004174566869966,[22],[27],[-20],Dorsal
1656,0.18284051427051667,[22],[28],[-24],Dorsal
1657,0.11060477031896533,[22],[29],[-28],Dorsal
1658,0.05746087852199055,[22],[30],[-32],Dorsal
1659,0.023206244184815046,[22],[31],[-36],Dorsal
1660,0.005637618665846066,[22],[32],[-40],Dorsal
1661,0.0057607082806542895,[22],[33],[-44],Dorsal
1662,-0.05045481224625721,[22],[34],[-48],Dorsal
1663,-0.12987065675743723,[22],[35],[-52],Dorsal
1664,-0.16113118628311413,[22],[36],[-56],Dorsal
1665,-0.17112803327502427,[22],[37],[-60],Dorsal
1666,-0.18022064962433515,[22],[38],[-64],Dorsal
1667,-0.20051930867285028,[22],[39],[-68],Dorsal
1668,-0.21250009449591928,[22],[40],[-72],Dorsal
1669,-0.21182903134140316,[22],[41],[-76],Dorsal
1670,-0.18182949667288748,[22],[42],[-80],Dorsal
1671,-0.13514099366228027,[22],[43],[-84],Dorsal
1672,-0.07511325820740045,[22],[44],[-88],Dorsal
1673,-0.037032074145487655,[22],[45],[-92],Dorsal
1674,-0.03538905372377608,[22],[46],[-96],Dorsal
1675,-0.03102518968771856,[22],[47],[-100],Dorsal
1676,-0.022757395011555253,[22],[48],[-104],Dorsal
1677,-0.013089458492074761,[22],[49],[-108],Dorsal
1678,-0.004677489034664416,[22],[50],[-112],Dorsal
1679,0.00042170761166011146,[22],[51],[-116],Dorsal
1680,0.0166819700255032,[22],[52],[-120],Dorsal
1681,0.05524725719507859,[22],[53],[-124],Dorsal
1682,0.09154983597263221,[22],[54],[-128],Dorsal
1683,0.10115274002773193,[22],[55],[-132],Dorsal
1684,0.09581789009535222,[22],[56],[-136],Dorsal
1685,0.08281673475134901,[22],[57],[-140],Dorsal
1686,0.044216894502205055,[22],[58],[-144],Dorsal
1687,0.017626301182659947,[22],[59],[-148],Dorsal
1688,0.008269060991227647,[22],[60],[-152],Dorsal
1689,0.02270558133711796,[22],[61],[-156],Dorsal
1690,0.03511028686977909,[22],[62],[-160],Dorsal
1691,0.01872555638612936,[22],[63],[-164],Dorsal
1692,-0.03514053182073356,[22],[64],[-168],Dorsal
1693,-0.1184676967291562,[22],[65],[-172],Dorsal
1694,-0.1773299499196411,[22],[66],[-176],Dorsal
1695,-0.19129542059310853,[22],[67],[-180],Dorsal
1696,-0.18053680062226635,[22],[68],[-184],Dorsal
1697,-0.12383364631278328,[22],[69],[-188],Dorsal
1698,-0.022091178489853307,[22],[70],[-192],Dorsal
1699,0.06822646691338836,[22],[71],[-196],Dorsal
1700,0.10925875097441586,[22],[72],[-200],Dorsal
1701,0.05027040796416488,[22],[73],[-204],Dorsal
1702,0.09471719371818627,[23],[0],[92],Ventral
1703,0.07063068160801407,[23],[1],[88],Ventral
1704,-0.017094969957240566,[23],[2],[84],Ventral
1705,-0.0849256118210357,[23],[3],[80],Ventral
1706,-0.09501307822476929,[23],[4],[76],Ventral
1707,-0.05822424678668202,[23],[5],[72],Ventral
1708,-0.02721235066085311,[23],[6],[68],Ventral
1709,-0.019640687736830937,[23],[7],[64],Ventral
1710,-0.04835105507868933,[23],[8],[60],Ventral
1711,-0.08375151107230895,[23],[9],[56],Ventral
1712,-0.13024776611929104,[23],[10],[52],Ventral
1713,-0.1355690455083475,[23],[11],[48],Ventral
1714,-0.09723599371022798,[23],[12],[44],Ventral
1715,-0.07636997818548238,[23],[13],[40],Ventral
1716,-0.08353752623625312,[23],[14],[36],Ventral
1717,-0.06857240321276231,[23],[15],[32],Ventral
1718,0.011136757236444262,[23],[16],[28],Ventral
1719,0.11371602883684076,[23],[17],[24],Ventral
1720,0.17029155561870782,[23],[18],[20],Ventral
1721,0.26352202231877375,[23],[19],[16],Ventral
1722,0.44291781338990416,[23],[20],[12],Ventral
1723,0.6159747002084288,[23],[21],[8],Ventral
1724,0.6956561111576546,[23],[22],[4],Ventral
1725,0.7472737914538562,[23],[23],[0],Same
1726,0.722901956865431,[23],[24],[-4],Dorsal
1727,0.5936259298616348,[23],[25],[-8],Dorsal
1728,0.4883888178743919,[23],[26],[-12],Dorsal
1729,0.36508922886629064,[23],[27],[-16],Dorsal
1730,0.23927982022488772,[23],[28],[-20],Dorsal
1731,0.1685814067631434,[23],[29],[-24],Dorsal
1732,0.11711411197390817,[23],[30],[-28],Dorsal
1733,0.07355427729255455,[23],[31],[-32],Dorsal
1734,0.04581716463530528,[23],[32],[-36],Dorsal
1735,0.0354420668747604,[23],[33],[-40],Dorsal
1736,-0.025165684027354418,[23],[34],[-44],Dorsal
1737,-0.09777245694129429,[23],[35],[-48],Dorsal
1738,-0.10784532234446259,[23],[36],[-52],Dorsal
1739,-0.10245997193811068,[23],[37],[-56],Dorsal
1740,-0.10177442083621209,[23],[38],[-60],Dorsal
1741,-0.12144630090476831,[23],[39],[-64],Dorsal
1742,-0.135307319461724,[23],[40],[-68],Dorsal
1743,-0.13296755327279353,[23],[41],[-72],Dorsal
1744,-0.09825466624884219,[23],[42],[-76],Dorsal
1745,-0.04479645693188576,[23],[43],[-80],Dorsal
1746,0.014414977907006046,[23],[44],[-84],Dorsal
1747,0.03759370588117074,[23],[45],[-88],Dorsal
1748,0.018307642544142015,[23],[46],[-92],Dorsal
1749,0.004627407655279407,[23],[47],[-96],Dorsal
1750,-0.014760755284868308,[23],[48],[-100],Dorsal
1751,-0.027526499795277895,[23],[49],[-104],Dorsal
1752,-0.04398753027510997,[23],[50],[-108],Dorsal
1753,-0.05818216083110853,[23],[51],[-112],Dorsal
1754,-0.052157190431537014,[23],[52],[-116],Dorsal
1755,-0.018884535943156717,[23],[53],[-120],Dorsal
1756,0.00937186317960579,[23],[54],[-124],Dorsal
1757,0.008442976100967723,[23],[55],[-128],Dorsal
1758,-0.009855753912213421,[23],[56],[-132],Dorsal
1759,-0.033531187029344434,[23],[57],[-136],Dorsal
1760,-0.07326509893268092,[23],[58],[-140],Dorsal
1761,-0.09641020060571347,[23],[59],[-144],Dorsal
1762,-0.09947183230075046,[23],[60],[-148],Dorsal
1763,-0.07267729997308547,[23],[61],[-152],Dorsal
1764,-0.04167631756914622,[23],[62],[-156],Dorsal
1765,-0.050025197511908974,[23],[63],[-160],Dorsal
1766,-0.09829140740286939,[23],[64],[-164],Dorsal
1767,-0.16290172263579197,[23],[65],[-168],Dorsal
1768,-0.20168154862490933,[23],[66],[-172],Dorsal
1769,-0.21669022264588494,[23],[67],[-176],Dorsal
1770,-0.21414393964586506,[23],[68],[-180],Dorsal
1771,-0.1636981500660935,[23],[69],[-184],Dorsal
1772,-0.07278471863270645,[23],[70],[-188],Dorsal
1773,0.002585961570636647,[23],[71],[-192],Dorsal
1774,0.029049172205684738,[23],[72],[-196],Dorsal
1775,-0.02099861718637432,[23],[73],[-200],Dorsal
1776,0.12271202994882821,[24],[0],[96],Ventral
1777,0.06551872596000442,[24],[1],[92],Ventral
1778,-0.03716404566862304,[24],[2],[88],Ventral
1779,-0.10053656771471807,[24],[3],[84],Ventral
1780,-0.10362799987306029,[24],[4],[80],Ventral
1781,-0.062249339753564836,[24],[5],[76],Ventral
1782,-0.027477098570423436,[24],[6],[72],Ventral
1783,-0.015511474902716014,[24],[7],[68],Ventral
1784,-0.017743664122363355,[24],[8],[64],Ventral
1785,-0.040429151482271615,[24],[9],[60],Ventral
1786,-0.07486831391676677,[24],[10],[56],Ventral
1787,-0.07166770497683833,[24],[11],[52],Ventral
1788,-0.04704552755017183,[24],[12],[48],Ventral
1789,-0.02265967626288108,[24],[13],[44],Ventral
1790,-0.006108424128232897,[24],[14],[40],Ventral
1791,0.0014176385308520276,[24],[15],[36],Ventral
1792,0.011660156369900814,[24],[16],[32],Ventral
1793,0.029751852079905185,[24],[17],[28],Ventral
1794,0.05225754304459072,[24],[18],[24],Ventral
1795,0.12450597268676307,[24],[19],[20],Ventral
1796,0.28505306304659306,[24],[20],[16],Ventral
1797,0.4564034813340058,[24],[21],[12],Ventral
1798,0.5444213717215645,[24],[22],[8],Ventral
1799,0.6402146178313627,[24],[23],[4],Ventral
1800,0.7132746991628323,[24],[24],[0],Same
1801,0.6481559088000378,[24],[25],[-4],Dorsal
1802,0.5643845526955736,[24],[26],[-8],Dorsal
1803,0.45218565882125644,[24],[27],[-12],Dorsal
1804,0.3154082755951188,[24],[28],[-16],Dorsal
1805,0.2402848500484153,[24],[29],[-20],Dorsal
1806,0.18694283787910906,[24],[30],[-24],Dorsal
1807,0.1288861217168055,[24],[31],[-28],Dorsal
1808,0.08553784550987491,[24],[32],[-32],Dorsal
1809,0.06573819365536944,[24],[33],[-36],Dorsal
1810,0.008091463764391228,[24],[34],[-40],Dorsal
1811,-0.05785939515621428,[24],[35],[-44],Dorsal
1812,-0.06289331842836161,[24],[36],[-48],Dorsal
1813,-0.05406220771778922,[24],[37],[-52],Dorsal
1814,-0.04630691964703677,[24],[38],[-56],Dorsal
1815,-0.0715097287784096,[24],[39],[-60],Dorsal
1816,-0.0894555360086538,[24],[40],[-64],Dorsal
1817,-0.08279834941325137,[24],[41],[-68],Dorsal
1818,-0.04787374325478626,[24],[42],[-72],Dorsal
1819,0.004437764269377612,[24],[43],[-76],Dorsal
1820,0.059151394722843566,[24],[44],[-80],Dorsal
1821,0.06908479997102047,[24],[45],[-84],Dorsal
1822,0.031912930230712414,[24],[46],[-88],Dorsal
1823,-0.003662949830989443,[24],[47],[-92],Dorsal
1824,-0.04778514023663432,[24],[48],[-96],Dorsal
1825,-0.07728004639926454,[24],[49],[-100],Dorsal
1826,-0.1081063879747901,[24],[50],[-104],Dorsal
1827,-0.12988823756091222,[24],[51],[-108],Dorsal
1828,-0.12676387277638293,[24],[52],[-112],Dorsal
1829,-0.09437860849256513,[24],[53],[-116],Dorsal
1830,-0.068291786111451,[24],[54],[-120],Dorsal
1831,-0.06375990559052001,[24],[55],[-124],Dorsal
1832,-0.07698436792959588,[24],[56],[-128],Dorsal
1833,-0.09724984166369666,[24],[57],[-132],Dorsal
1834,-0.13139305424979542,[24],[58],[-136],Dorsal
1835,-0.15274855857541497,[24],[59],[-140],Dorsal
1836,-0.15360148720151512,[24],[60],[-144],Dorsal
1837,-0.11989102607739828,[24],[61],[-148],Dorsal
1838,-0.08338489542465484,[24],[62],[-152],Dorsal
1839,-0.09225498547527154,[24],[63],[-156],Dorsal
1840,-0.1410219647487412,[24],[64],[-160],Dorsal
1841,-0.19301495824328332,[24],[65],[-164],Dorsal
1842,-0.22025454793837146,[24],[66],[-168],Dorsal
1843,-0.23464612086318976,[24],[67],[-172],Dorsal
1844,-0.2319896526373339,[24],[68],[-176],Dorsal
1845,-0.1782885576433937,[24],[69],[-180],Dorsal
1846,-0.09740552848111968,[24],[70],[-184],Dorsal
1847,-0.047617502289878696,[24],[71],[-188],Dorsal
1848,-0.05201189117568747,[24],[72],[-192],Dorsal
1849,-0.08828936753147355,[24],[73],[-196],Dorsal
1850,0.08232160198805945,[25],[0],[100],Ventral
1851,0.019076191643545688,[25],[1],[96],Ventral
1852,-0.057460722152477994,[25],[2],[92],Ventral
1853,-0.09599688855228777,[25],[3],[88],Ventral
1854,-0.09594787677557877,[25],[4],[84],Ventral
1855,-0.07133490515467045,[25],[5],[80],Ventral
1856,-0.04923399593508052,[25],[6],[76],Ventral
1857,-0.033441425798499715,[25],[7],[72],Ventral
1858,-0.01742447012084894,[25],[8],[68],Ventral
1859,-0.02727360400651512,[25],[9],[64],Ventral
1860,-0.042528266479879354,[25],[10],[60],Ventral
1861,-0.031228863428638468,[25],[11],[56],Ventral
1862,-0.029780028261311417,[25],[12],[52],Ventral
1863,-0.0021172471736089736,[25],[13],[48],Ventral
1864,0.03834427419154922,[25],[14],[44],Ventral
1865,0.04966309651440963,[25],[15],[40],Ventral
1866,0.020242855463476303,[25],[16],[36],Ventral
1867,-0.01750882445467595,[25],[17],[32],Ventral
1868,-0.01564807346615533,[25],[18],[28],Ventral
1869,0.03992570478860517,[25],[19],[24],Ventral
1870,0.1665162762061543,[25],[20],[20],Ventral
1871,0.32021088413737336,[25],[21],[16],Ventral
1872,0.4073131108288384,[25],[22],[12],Ventral
1873,0.5072064090212367,[25],[23],[8],Ventral
1874,0.6421373786032902,[25],[24],[4],Ventral
1875,0.6752379901274086,[25],[25],[0],Same
1876,0.6615477116734415,[25],[26],[-4],Dorsal
1877,0.5924858168546704,[25],[27],[-8],Dorsal
1878,0.4582363508844137,[25],[28],[-12],Dorsal
1879,0.3727313397695026,[25],[29],[-16],Dorsal
1880,0.31442531804839147,[25],[30],[-20],Dorsal
1881,0.24654702471765147,[25],[31],[-24],Dorsal
1882,0.1841859650475633,[25],[32],[-28],Dorsal
1883,0.14498870269767228,[25],[33],[-32],Dorsal
1884,0.07883968064146586,[25],[34],[-36],Dorsal
1885,0.013392574999543785,[25],[35],[-40],Dorsal
1886,0.00019412452469224752,[25],[36],[-44],Dorsal
1887,0.003477777388429746,[25],[37],[-48],Dorsal
1888,0.0057300495111206546,[25],[38],[-52],Dorsal
1889,-0.02558359034015617,[25],[39],[-56],Dorsal
1890,-0.04001279228968247,[25],[40],[-60],Dorsal
1891,-0.019753780988629333,[25],[41],[-64],Dorsal
1892,0.012525156836922846,[25],[42],[-68],Dorsal
1893,0.04670872898582879,[25],[43],[-72],Dorsal
1894,0.06646712946126475,[25],[44],[-76],Dorsal
1895,0.04401325906018572,[25],[45],[-80],Dorsal
1896,-0.004710977072200902,[25],[46],[-84],Dorsal
1897,-0.05232896514531559,[25],[47],[-88],Dorsal
1898,-0.1123782206983499,[25],[48],[-92],Dorsal
1899,-0.15461926015879257,[25],[49],[-96],Dorsal
1900,-0.1912977191228272,[25],[50],[-100],Dorsal
1901,-0.21376841927085258,[25],[51],[-104],Dorsal
1902,-0.20983929700766163,[25],[52],[-108],Dorsal
1903,-0.17892360835168247,[25],[53],[-112],Dorsal
1904,-0.153145172951082,[25],[54],[-116],Dorsal
1905,-0.14073008777889942,[25],[55],[-120],Dorsal
1906,-0.14532089918311075,[25],[56],[-124],Dorsal
1907,-0.1555322039196743,[25],[57],[-128],Dorsal
1908,-0.17168548532275033,[25],[58],[-132],Dorsal
1909,-0.17633795600547092,[25],[59],[-136],Dorsal
1910,-0.16974284598032466,[25],[60],[-140],Dorsal
1911,-0.1418188328773927,[25],[61],[-144],Dorsal
1912,-0.12541826735316075,[25],[62],[-148],Dorsal
1913,-0.14149945128073346,[25],[63],[-152],Dorsal
1914,-0.1734918380553072,[25],[64],[-156],Dorsal
1915,-0.19788464781649925,[25],[65],[-160],Dorsal
1916,-0.20745060528292503,[25],[66],[-164],Dorsal
1917,-0.21563671243557211,[25],[67],[-168],Dorsal
1918,-0.2134441322818362,[25],[68],[-172],Dorsal
1919,-0.17178416170654484,[25],[69],[-176],Dorsal
1920,-0.1105884987920962,[25],[70],[-180],Dorsal
1921,-0.07913998056747887,[25],[71],[-184],Dorsal
1922,-0.08443879920135267,[25],[72],[-188],Dorsal
1923,-0.09044655072768407,[25],[73],[-192],Dorsal
1924,-0.010618445347966339,[26],[0],[104],Ventral
1925,-0.04943923440841401,[26],[1],[100],Ventral
1926,-0.07104000883810974,[26],[2],[96],Ventral
1927,-0.072172716668807,[26],[3],[92],Ventral
1928,-0.05714263669543803,[26],[4],[88],Ventral
1929,-0.05252022475162406,[26],[5],[84],Ventral
1930,-0.057307273473267376,[26],[6],[80],Ventral
1931,-0.05716226524847834,[26],[7],[76],Ventral
1932,-0.043493049639180895,[26],[8],[72],Ventral
1933,-0.040623214336929746,[26],[9],[68],Ventral
1934,-0.027301049595961864,[26],[10],[64],Ventral
1935,-0.005268637701418321,[26],[11],[60],Ventral
1936,-0.023617878921088086,[26],[12],[56],Ventral
1937,-0.0035622653713922614,[26],[13],[52],Ventral
1938,0.041942387747858065,[26],[14],[48],Ventral
1939,0.06192488981723821,[26],[15],[44],Ventral
1940,0.03640517315137921,[26],[16],[40],Ventral
1941,-0.00759999405661037,[26],[17],[36],Ventral
1942,-0.016376277906997975,[26],[18],[32],Ventral
1943,0.020057354215441723,[26],[19],[28],Ventral
1944,0.10846169202992428,[26],[20],[24],Ventral
1945,0.23674888422518284,[26],[21],[20],Ventral
1946,0.3157995225546576,[26],[22],[16],Ventral
1947,0.40084306346947324,[26],[23],[12],Ventral
1948,0.5372662584707332,[26],[24],[8],Ventral
1949,0.6258727280101021,[26],[25],[4],Ventral
1950,0.6978500121873438,[26],[26],[0],Same
1951,0.7004861317719675,[26],[27],[-4],Dorsal
1952,0.6037940641284288,[26],[28],[-8],Dorsal
1953,0.5228367976823431,[26],[29],[-12],Dorsal
1954,0.4627062915176971,[26],[30],[-16],Dorsal
1955,0.389901042392722,[26],[31],[-20],Dorsal
1956,0.3070434231465107,[26],[32],[-24],Dorsal
1957,0.24061682391974507,[26],[33],[-28],Dorsal
1958,0.15485850785801247,[26],[34],[-32],Dorsal
1959,0.07755564595148108,[26],[35],[-36],Dorsal
1960,0.05271721909735535,[26],[36],[-40],Dorsal
1961,0.04894390996046635,[26],[37],[-44],Dorsal
1962,0.04833298689197198,[26],[38],[-48],Dorsal
1963,0.025154054993494955,[26],[39],[-52],Dorsal
1964,0.02200386300143499,[26],[40],[-56],Dorsal
1965,0.04767850289383651,[26],[41],[-60],Dorsal
1966,0.0688264663400745,[26],[42],[-64],Dorsal
1967,0.07531701670561497,[26],[43],[-68],Dorsal
1968,0.0543901093090953,[26],[44],[-72],Dorsal
1969,0.004589542571905082,[26],[45],[-76],Dorsal
1970,-0.04014485006668429,[26],[46],[-80],Dorsal
1971,-0.0801063413024637,[26],[47],[-84],Dorsal
1972,-0.1408222169562738,[26],[48],[-88],Dorsal
1973,-0.18860915669703315,[26],[49],[-92],Dorsal
1974,-0.2221928736275753,[26],[50],[-96],Dorsal
1975,-0.241122781537353,[26],[51],[-100],Dorsal
1976,-0.2363605968024101,[26],[52],[-104],Dorsal
1977,-0.206479396428162,[26],[53],[-108],Dorsal
1978,-0.17769769127327883,[26],[54],[-112],Dorsal
1979,-0.15949512562162085,[26],[55],[-116],Dorsal
1980,-0.15869758138219603,[26],[56],[-120],Dorsal
1981,-0.16503370886901977,[26],[57],[-124],Dorsal
1982,-0.17450558559153745,[26],[58],[-128],Dorsal
